WH,terminal,shared_buffer,min_wal_size,max_wal_size,effective_cache_size,tput_1,tput_2,tput_3,avg_tput
10,55,128/1024,1,2,16,6731.498308,7226.781172,6758.937078,6905.738853
10,60,128/1024,1,2,16,7220.333252,7330.591497,6839.090334,7130.005028
10,65,128/1024,1,2,16,7298.663317,7030.755244,6904.905185,7078.107915
10,70,128/1024,1,2,16,7242.6627,5876.665319,7020.598562,6713.30886
10,75,128/1024,1,2,16,7289.983409,6898.335611,7276.854803,7155.057941
10,80,128/1024,1,2,16,7050.968225,6816.327295,7303.276605,7056.857375
10,85,128/1024,1,2,16,7140.438056,7013.672637,7154.246048,7102.78558
10,90,128/1024,1,2,16,6993.531744,7151.95163,7056.300869,7067.261414
10,95,128/1024,1,2,16,7088.684629,6854.646968,6902.199204,6948.510267
10,100,128/1024,1,2,16,6938.878794,6819.022649,6959.273251,6905.724898
10,105,128/1024,1,2,16,6923.638961,6795.709214,6770.217308,6829.855161
10,110,128/1024,1,2,16,6377.009056,6514.942325,6561.941078,6484.63082
10,115,128/1024,1,2,16,6167.988733,6383.338189,6550.152436,6367.159786
10,120,128/1024,1,2,16,6111.397827,6310.583269,6245.306057,6222.429051
10,5,128/1024,1,4,16,1329.318706,1412.308347,1411.033699,1384.220251
10,10,128/1024,1,4,16,2457.561086,2429.608306,2442.780259,2443.31655
10,15,128/1024,1,4,16,3440.578991,3220.429481,3343.92005,3334.976174
10,20,128/1024,1,4,16,4190.17792,3933.487832,4170.916217,4098.193989
10,25,128/1024,1,4,16,4896.222962,4532.934783,4976.293988,4801.817244
10,30,128/1024,1,4,16,5735.257083,5737.53181,5780.994465,5751.261119
10,35,128/1024,1,4,16,6355.243968,6450.239466,6320.283989,6375.255808
10,40,128/1024,1,4,16,7060.510965,6995.245689,7033.179883,7029.645513
10,45,128/1024,1,4,16,7391.144085,7399.810479,7436.98284,7409.312468
10,50,128/1024,1,4,16,7551.486833,7576.261924,7550.597784,7559.448847
10,55,128/1024,1,4,16,7562.46723,7597.489861,7648.083454,7602.680181
10,60,128/1024,1,4,16,7614.106243,7710.035236,7852.371942,7725.504474
10,65,128/1024,1,4,16,7801.123531,7727.044306,7308.892605,7612.353481
10,70,128/1024,1,4,16,7522.026804,7723.611868,7200.128031,7481.922234
10,75,128/1024,1,4,16,6584.096733,7611.22257,7309.883312,7168.400872
10,80,128/1024,1,4,16,7233.076785,7647.252474,7295.055658,7391.794972
10,85,128/1024,1,4,16,7249.516269,7514.888144,7336.111291,7366.838568
10,90,128/1024,1,4,16,7320.168847,7608.471877,7175.215218,7367.951981
10,95,128/1024,1,4,16,7515.277942,7431.304934,7221.623486,7389.402121
10,100,128/1024,1,4,16,7531.20607,7362.601533,6654.732978,7182.846861
10,105,128/1024,1,4,16,7123.68266,7147.003743,6871.637789,7047.441397
10,110,128/1024,1,4,16,7126.104937,6950.113181,6810.759656,6962.325925
10,115,128/1024,1,4,16,6846.373795,7008.408576,6594.156414,6816.312928
10,120,128/1024,1,4,16,6799.738765,6854.599154,6686.28747,6780.208463
10,5,128/1024,1,8,16,1294.817896,1305.060495,1330.7794,1310.219263
10,10,128/1024,1,8,16,2398.072166,2425.259195,2483.357024,2435.562795
10,15,128/1024,1,8,16,3406.677047,3436.479095,3398.037146,3413.731096
10,20,128/1024,1,8,16,4107.52025,4221.774183,4151.134798,4160.143077
10,25,128/1024,1,8,16,4963.208463,4956.768253,4910.224188,4943.400301
10,30,128/1024,1,8,16,5597.4285,5669.719488,5748.281848,5671.809945
10,35,128/1024,1,8,16,6157.784158,6262.589689,6371.183499,6263.852449
10,40,128/1024,1,8,16,7072.054571,6971.057436,6797.713621,6946.941876
10,45,128/1024,1,8,16,7456.205772,7365.147249,6928.710674,7250.021232
10,50,128/1024,1,8,16,7011.350842,7517.543218,7180.072282,7236.322114
10,55,128/1024,1,8,16,5828.187304,7694.5077,6766.009992,6762.901665
10,60,128/1024,1,8,16,7403.816152,7677.347514,7330.067082,7470.410249
10,65,128/1024,1,8,16,7515.171491,7408.942783,7291.358092,7405.157455
10,70,128/1024,1,8,16,7513.329612,7261.778934,7257.54744,7344.218662
10,75,128/1024,1,8,16,7519.9855,7208.019751,7688.89359,7472.299614
10,80,128/1024,1,8,16,7669.229571,7110.647437,7730.073544,7503.316851
10,85,128/1024,1,8,16,7601.022657,7119.20889,7573.224436,7431.151994
10,90,128/1024,1,8,16,7524.629221,7626.913141,7461.708404,7537.750255
10,95,128/1024,1,8,16,7498.390238,7434.051631,7437.710296,7456.717388
10,100,128/1024,1,8,16,7402.07877,7336.657635,7392.405335,7377.047247
10,105,128/1024,1,8,16,7270.98996,7263.762486,7186.222567,7240.325005
10,110,128/1024,1,8,16,7003.220434,7118.550598,7077.732903,7066.501312
10,115,128/1024,1,8,16,6904.260569,6986.931851,6941.726391,6944.30627
10,120,128/1024,1,8,16,6875.028988,6879.750303,6862.581627,6872.453639
10,5,128/1024,1,16,16,1315.748693,1422.295598,1333.493589,1357.179293
10,10,128/1024,1,16,16,2410.592303,2432.153804,2481.648152,2441.464753
10,15,128/1024,1,16,16,3422.807271,3359.466547,3443.094961,3408.45626
10,20,128/1024,1,16,16,4208.461593,4204.478621,4268.264223,4227.068146
10,25,128/1024,1,16,16,4887.897644,4912.430742,4876.083461,4892.137282
10,30,128/1024,1,16,16,5701.2799,5611.100532,5678.561732,5663.647388
10,35,128/1024,1,16,16,6389.837813,6293.021682,6352.391425,6345.08364
10,40,128/1024,1,16,16,7069.990174,7186.371981,6919.880963,7058.747706
10,45,128/1024,1,16,16,7276.849679,7411.419641,7361.093135,7349.787485
10,50,128/1024,1,16,16,7625.83788,7615.858131,7539.646402,7593.780804
10,55,128/1024,1,16,16,7541.118775,7566.149762,7649.860811,7585.709783
10,60,128/1024,1,16,16,7720.543707,7829.189324,7808.696101,7786.143044
10,65,128/1024,1,16,16,7903.394268,7725.378979,7712.633518,7780.468922
10,70,128/1024,1,16,16,7395.584043,7848.588038,7684.818749,7642.996944
10,75,128/1024,1,16,16,6378.040492,7612.960361,7729.732947,7240.2446
10,80,128/1024,1,16,16,7491.866699,7593.353729,7331.075227,7472.098552
10,85,128/1024,1,16,16,7336.305138,7441.940744,7309.222304,7362.489395
10,90,128/1024,1,16,16,7125.758708,7522.662845,7546.768474,7398.396676
10,95,128/1024,1,16,16,7363.951269,7459.937268,7265.476982,7363.12184
10,100,128/1024,1,16,16,7340.454633,7439.161854,7399.685376,7393.100621
10,105,128/1024,1,16,16,7189.057089,7237.012501,7166.688064,7197.585885
10,110,128/1024,1,16,16,7058.576154,6821.625147,7033.348291,6971.183198
10,115,128/1024,1,16,16,7051.421993,6117.007412,6796.488158,6654.972521
10,120,128/1024,1,16,16,6639.417061,6394.276272,6781.440803,6605.044712
10,5,512/1024,80/1024,1,4,1411.660032,1335.142914,1311.512566,1352.771837
10,10,512/1024,80/1024,1,4,2374.323239,2347.406722,2360.472329,2360.734097
10,15,512/1024,80/1024,1,4,3063.75045,3212.631974,3208.779871,3161.720765
10,20,512/1024,80/1024,1,4,3650.021915,3826.181003,3814.611777,3763.604898
10,25,512/1024,80/1024,1,4,4205.457589,4298.340749,4319.725026,4274.507788
10,30,512/1024,80/1024,1,4,4645.963344,4730.995611,4869.477847,4748.812267
10,35,512/1024,80/1024,1,4,4957.584833,5222.801305,5228.081411,5136.15585
10,40,512/1024,80/1024,1,4,5316.043431,5515.675343,5491.991577,5441.236784
10,45,512/1024,80/1024,1,4,5558.550988,5782.488326,5735.767622,5692.268979
10,50,512/1024,80/1024,1,4,5647.96865,5914.161214,5808.969147,5790.366337
10,55,512/1024,80/1024,1,4,5833.199411,4741.116305,5711.05082,5428.455512
10,60,512/1024,80/1024,1,4,5879.096355,5653.641308,5709.966868,5747.568177
10,65,512/1024,80/1024,1,4,5897.145941,5499.434969,5505.782978,5634.121296
10,70,512/1024,80/1024,1,4,5923.957611,4664.9445,5427.113231,5338.671781
10,75,512/1024,80/1024,1,4,5815.249276,5150.375621,5328.900995,5431.50863
10,80,512/1024,80/1024,1,4,5571.280671,5819.747287,5386.429862,5592.48594
10,85,512/1024,80/1024,1,4,5687.928543,5761.728891,5557.12332,5668.926918
10,90,512/1024,80/1024,1,4,5919.688447,5576.876282,5422.332227,5639.632319
10,95,512/1024,80/1024,1,4,5782.799671,5172.860101,5287.678283,5414.446018
10,100,512/1024,80/1024,1,4,5710.453468,5266.286075,5124.698571,5367.146038
10,105,512/1024,80/1024,1,4,5545.533295,5375.062461,4995.58493,5305.393562
10,110,512/1024,80/1024,1,4,5471.887315,5505.927767,5341.178833,5439.664638
10,115,512/1024,80/1024,1,4,5378.542607,5355.656343,5295.082132,5343.093694
10,120,512/1024,80/1024,1,4,5310.612954,5311.366225,5187.383004,5269.787394
10,5,512/1024,512/1024,1,4,1333.095037,1324.155836,1311.39684,1322.882571
10,10,512/1024,512/1024,1,4,2395.585696,2342.452346,2288.622449,2342.220164
10,15,512/1024,512/1024,1,4,3208.040298,3208.794438,3173.792195,3196.875643
10,20,512/1024,512/1024,1,4,3830.026573,3820.901204,3821.67225,3824.200009
10,25,512/1024,512/1024,1,4,4185.440521,4361.392729,4244.792778,4263.875343
10,30,512/1024,512/1024,1,4,4632.62973,4750.274563,4389.739902,4590.881398
10,35,512/1024,512/1024,1,4,5002.999484,5174.042222,4980.456923,5052.499543
10,40,512/1024,512/1024,1,4,5221.73839,5352.93863,5330.84054,5301.839186
10,45,512/1024,512/1024,1,4,5518.205064,5541.687243,5369.229299,5476.373869
10,50,512/1024,512/1024,1,4,5660.67896,5778.76015,5347.955791,5595.7983
10,55,512/1024,512/1024,1,4,5824.100375,5793.857642,5437.60608,5685.188032
10,60,512/1024,512/1024,1,4,5914.622932,5867.080379,5847.03248,5876.245263
10,65,512/1024,512/1024,1,4,5885.89729,5865.400612,5707.590805,5819.629569
10,70,512/1024,512/1024,1,4,5969.828646,5915.820781,5922.473156,5936.040861
10,75,512/1024,512/1024,1,4,5923.640541,5881.097236,5702.445815,5835.727864
10,80,512/1024,512/1024,1,4,5881.338634,5856.545675,5340.883313,5692.922541
10,85,512/1024,512/1024,1,4,5817.963329,5866.294219,5277.466668,5653.908072
10,90,512/1024,512/1024,1,4,5694.801818,5834.244357,5193.487755,5574.177977
10,95,512/1024,512/1024,1,4,5218.030956,5681.384459,5306.438796,5401.951404
10,100,512/1024,512/1024,1,4,5108.738249,5729.071618,5390.875934,5409.561934
10,105,512/1024,512/1024,1,4,4985.74293,5415.453271,5527.91055,5309.70225
10,110,512/1024,512/1024,1,4,4860.238184,4732.98126,5356.491347,4983.23693
10,115,512/1024,512/1024,1,4,4906.903689,5066.252449,5207.833118,5060.329752
10,120,512/1024,512/1024,1,4,4415.659087,5177.761685,5138.592888,4910.67122
10,5,512/1024,1,2,4,1343.681147,1352.829802,1354.483864,1350.331604
10,10,512/1024,1,2,4,2484.078908,2423.481105,2500.321893,2469.293969
10,15,512/1024,1,2,4,3368.316571,3219.034917,3374.037785,3320.463091
10,20,512/1024,1,2,4,4086.694077,3856.735739,4107.864234,4017.098017
10,25,512/1024,1,2,4,4772.642117,4422.592142,4678.220034,4624.484764
10,30,512/1024,1,2,4,5419.260391,5079.298489,5286.942164,5261.833681
10,35,512/1024,1,2,4,6036.172705,5522.785841,6061.371402,5873.443316
10,40,512/1024,1,2,4,6655.309424,6342.309267,6527.551961,6508.390217
10,45,512/1024,1,2,4,7176.89703,6979.845023,6874.164855,7010.302303
10,50,512/1024,1,2,4,7204.335539,7310.960955,7233.642477,7249.646324
10,55,512/1024,1,2,4,7368.82181,7235.083184,7444.386122,7349.430372
10,60,512/1024,1,2,4,7445.314964,7584.033851,7444.201915,7491.183577
10,65,512/1024,1,2,4,7464.517393,7381.254547,7558.158479,7467.976806
10,70,512/1024,1,2,4,7399.612684,7540.327727,7504.202175,7481.380862
10,75,512/1024,1,2,4,7319.202911,7545.821133,7532.466343,7465.830129
10,80,512/1024,1,2,4,7407.821196,7598.574417,7506.233279,7504.20963
10,85,512/1024,1,2,4,6389.594967,7499.370258,7504.751716,7131.23898
10,90,512/1024,1,2,4,7006.365879,7436.936296,7506.709046,7316.670407
10,95,512/1024,1,2,4,7335.02579,7371.888126,7327.144519,7344.686145
10,100,512/1024,1,2,4,7182.342441,7297.318395,7348.526888,7276.062575
10,105,512/1024,1,2,4,7051.42044,7199.321506,7118.440338,7123.060761
10,110,512/1024,1,2,4,6708.710847,6802.812344,6947.291873,6819.605021
10,115,512/1024,1,2,4,6648.540124,6342.944478,6843.93398,6611.806194
10,120,512/1024,1,2,4,6589.871102,6301.838595,6174.545164,6355.418287
10,5,512/1024,1,4,4,1458.516107,1441.190236,1362.648562,1420.784968
10,10,512/1024,1,4,4,2505.356706,2595.967976,2516.378876,2539.234519
10,15,512/1024,1,4,4,3328.993645,3535.42416,3580.106294,3481.508033
10,20,512/1024,1,4,4,3941.153718,4357.435019,4315.850206,4204.812981
10,25,512/1024,1,4,4,4734.481877,5113.019617,5156.26721,5001.256235
10,30,512/1024,1,4,4,5513.604455,5955.028678,5963.284126,5810.639086
10,35,512/1024,1,4,4,6449.174679,6705.721681,6646.207224,6600.367861
10,40,512/1024,1,4,4,7280.031719,6973.330054,7371.131964,7208.164579
10,45,512/1024,1,4,4,7525.988514,7199.635181,7639.39567,7455.006455
10,50,512/1024,1,4,4,7885.300925,7496.119697,7883.15621,7754.858944
10,55,512/1024,1,4,4,7943.585391,7507.252203,8060.148608,7836.995401
10,60,512/1024,1,4,4,8057.585324,8184.015492,8160.576532,8134.059116
10,65,512/1024,1,4,4,8188.805619,8203.581923,8173.378435,8188.588659
10,70,512/1024,1,4,4,8191.329483,8188.374371,8217.25385,8198.985901
10,75,512/1024,1,4,4,7537.241275,8168.604115,8049.90396,7918.583117
10,80,512/1024,1,4,4,7635.248092,8151.211403,8130.045214,7972.168236
10,85,512/1024,1,4,4,7852.341218,8124.017402,7913.461833,7963.273485
10,90,512/1024,1,4,4,7939.849619,8048.865354,7958.005183,7982.240052
10,95,512/1024,1,4,4,7807.733464,7963.927214,7930.716054,7900.792244
10,100,512/1024,1,4,4,7827.422488,7462.762998,7774.149101,7688.111529
10,105,512/1024,1,4,4,7568.328658,6913.783641,7659.433182,7380.51516
10,110,512/1024,1,4,4,7131.022371,7069.261723,7375.442943,7191.909012
10,115,512/1024,1,4,4,6907.980457,6915.388588,7310.274731,7044.547925
10,120,512/1024,1,4,4,6770.749685,6952.296902,7163.203753,6962.083447
10,5,512/1024,1,8,4,1367.142738,1431.069946,1384.214501,1394.142395
10,10,512/1024,1,8,4,2571.994975,2523.114162,2571.414744,2555.50796
10,15,512/1024,1,8,4,3519.283555,3385.673208,3507.665612,3470.874125
10,20,512/1024,1,8,4,4313.693161,4074.67,4353.177792,4247.180318
10,25,512/1024,1,8,4,5227.661788,4751.335666,5092.940084,5023.979179
10,30,512/1024,1,8,4,5899.547605,5472.037971,6001.108859,5790.898145
10,35,512/1024,1,8,4,6721.104556,6181.344576,6578.023788,6493.490973
10,40,512/1024,1,8,4,7245.889727,7189.105042,7323.482498,7252.825756
10,45,512/1024,1,8,4,7619.458777,7659.954198,7622.600961,7634.004645
10,50,512/1024,1,8,4,7900.894088,7733.223089,8056.730241,7896.94914
10,55,512/1024,1,8,4,7991.630269,7828.065228,8076.977756,7965.557751
10,60,512/1024,1,8,4,8128.335362,8206.238482,8176.929073,8170.500972
10,65,512/1024,1,8,4,8104.207921,8156.052303,7789.952209,8016.737478
10,70,512/1024,1,8,4,8044.739081,8213.405558,7213.422751,7823.855797
10,75,512/1024,1,8,4,8005.421296,8155.506353,7641.347281,7934.091643
10,80,512/1024,1,8,4,7491.70392,8062.927473,7567.216842,7707.282745
10,85,512/1024,1,8,4,6335.232879,8133.502021,7706.836609,7391.857169
10,90,512/1024,1,8,4,7494.525819,7980.362581,7705.483204,7726.790534
10,95,512/1024,1,8,4,7440.878051,7969.16614,7789.743437,7733.262543
10,100,512/1024,1,8,4,7368.298032,7869.643484,7589.597937,7609.179818
10,105,512/1024,1,8,4,7353.556246,7731.912809,7682.616936,7589.361997
10,110,512/1024,1,8,4,7382.421666,7517.009527,7487.741778,7462.39099
10,115,512/1024,1,8,4,7254.903266,7311.056285,7316.966409,7294.308654
10,120,512/1024,1,8,4,7109.231839,7151.720108,7213.047734,7157.999894
10,5,512/1024,1,16,4,1391.96577,1362.804825,1397.497226,1384.089274
10,10,512/1024,1,16,4,2527.09679,2550.738659,2572.296838,2550.044096
10,15,512/1024,1,16,4,3531.57584,3528.062568,3508.318316,3522.652241
10,20,512/1024,1,16,4,4351.709802,4410.141584,4342.532074,4368.12782
10,25,512/1024,1,16,4,5101.653415,5110.676133,5095.317711,5102.549086
10,30,512/1024,1,16,4,5919.067493,5964.790038,5998.377276,5960.744936
10,35,512/1024,1,16,4,6685.908676,6750.650035,6662.452537,6699.670416
10,40,512/1024,1,16,4,7274.344959,7350.951927,7279.237243,7301.511376
10,45,512/1024,1,16,4,7751.614185,7707.823709,7683.050504,7714.162799
10,50,512/1024,1,16,4,7905.139173,7915.081844,8033.106381,7951.109133
10,55,512/1024,1,16,4,8005.424254,8070.215376,7746.40942,7940.683016
10,60,512/1024,1,16,4,8023.527533,8282.451742,7559.543911,7955.174395
10,65,512/1024,1,16,4,8078.131588,8220.611408,7789.640015,8029.461004
10,70,512/1024,1,16,4,8184.962911,8117.015688,7749.185043,8017.054547
10,75,512/1024,1,16,4,8137.055158,8165.466865,8121.805824,8141.442616
10,80,512/1024,1,16,4,7881.092228,8147.284173,8146.818684,8058.398362
10,85,512/1024,1,16,4,7391.59816,8093.383392,8065.063681,7850.015078
10,90,512/1024,1,16,4,7523.442507,7619.162188,7935.378575,7692.66109
10,95,512/1024,1,16,4,7863.528379,7469.189793,7951.567769,7761.428647
10,100,512/1024,1,16,4,7847.1528,7390.9398,7821.106996,7686.399865
10,105,512/1024,1,16,4,7564.858819,7175.132293,7733.002448,7490.997853
10,110,512/1024,1,16,4,7405.395182,7039.399376,7396.936734,7280.577097
10,115,512/1024,1,16,4,7294.225086,7265.025417,7231.022343,7263.424282
10,120,512/1024,1,16,4,6967.559939,7187.581914,7164.97911,7106.706988
10,5,512/1024,80/1024,1,8,1427.700878,1374.874602,1407.395368,1403.323616
10,10,512/1024,80/1024,1,8,2433.146977,2378.456173,2301.733378,2371.112176
10,15,512/1024,80/1024,1,8,3196.417704,3247.08391,3135.480339,3192.993984
10,20,512/1024,80/1024,1,8,3826.764455,3837.612176,3820.258918,3828.21185
10,25,512/1024,80/1024,1,8,4119.057523,4286.109081,4306.401475,4237.18936
10,30,512/1024,80/1024,1,8,4632.762447,4725.144317,4672.78047,4676.895744
10,35,512/1024,80/1024,1,8,4938.02475,5034.260231,4953.078088,4975.121023
10,40,512/1024,80/1024,1,8,5278.463312,5283.419689,5263.374986,5275.085995
10,45,512/1024,80/1024,1,8,5393.78299,5531.630181,5697.625383,5541.012851
10,50,512/1024,80/1024,1,8,5723.461148,5875.279136,5865.150114,5821.296799
10,55,512/1024,80/1024,1,8,5718.81093,4666.091694,5972.304056,5452.402227
10,60,512/1024,80/1024,1,8,5860.122815,5301.636587,5960.257887,5707.339096
10,65,512/1024,80/1024,1,8,5817.184641,5627.833841,5885.291635,5776.770039
10,70,512/1024,80/1024,1,8,5802.410618,5473.952521,5984.607147,5753.656762
10,75,512/1024,80/1024,1,8,5917.800749,5795.26301,5821.326411,5844.796723
10,80,512/1024,80/1024,1,8,5876.536029,5903.560196,5927.499975,5902.532067
10,85,512/1024,80/1024,1,8,5725.924177,5780.695968,5891.416258,5799.345468
10,90,512/1024,80/1024,1,8,5752.879991,5673.389335,5798.053917,5741.441081
10,95,512/1024,80/1024,1,8,5518.020009,5696.449965,5754.857018,5656.442331
10,100,512/1024,80/1024,1,8,5088.881493,5417.908943,5740.663898,5415.818111
10,105,512/1024,80/1024,1,8,5175.904687,5390.473284,5073.089889,5213.155954
10,110,512/1024,80/1024,1,8,5355.416035,5175.732519,5180.452139,5237.200231
10,115,512/1024,80/1024,1,8,5192.582172,5167.430474,5138.355269,5166.122638
10,120,512/1024,80/1024,1,8,5115.297441,5085.686476,5016.638272,5072.54073
10,5,512/1024,512/1024,1,8,1338.165901,1421.493512,1340.83094,1366.830118
10,10,512/1024,512/1024,1,8,2367.225119,2341.909897,2402.196127,2370.443714
10,15,512/1024,512/1024,1,8,3175.079542,3221.082653,3241.48035,3212.547515
10,20,512/1024,512/1024,1,8,3810.083113,3830.954715,3878.54172,3839.859849
10,25,512/1024,512/1024,1,8,4391.805283,4012.100171,4372.366963,4258.757472
10,30,512/1024,512/1024,1,8,4656.578196,4610.34505,4665.255033,4644.059427
10,35,512/1024,512/1024,1,8,5232.47513,4929.276577,5054.217711,5071.989806
10,40,512/1024,512/1024,1,8,5343.176153,5222.039433,5306.593363,5290.602983
10,45,512/1024,512/1024,1,8,5449.810902,5582.191935,5487.185544,5506.396127
10,50,512/1024,512/1024,1,8,5680.548617,5666.637042,5683.424983,5676.870214
10,55,512/1024,512/1024,1,8,5760.545541,5792.786316,5789.12633,5780.819396
10,60,512/1024,512/1024,1,8,5865.989961,5928.606147,5964.718218,5919.771442
10,65,512/1024,512/1024,1,8,5928.724143,5873.538002,5852.645894,5884.969346
10,70,512/1024,512/1024,1,8,6031.85259,5685.420968,5913.892788,5877.055449
10,75,512/1024,512/1024,1,8,5908.72351,5879.215275,5981.982994,5923.30726
10,80,512/1024,512/1024,1,8,5909.773913,5606.800207,5912.049629,5809.54125
10,85,512/1024,512/1024,1,8,5913.338317,5314.232683,5957.198006,5728.256335
10,90,512/1024,512/1024,1,8,5829.19964,5587.816732,5928.687732,5781.901368
10,95,512/1024,512/1024,1,8,5747.872485,5500.608318,5718.59984,5655.693548
10,100,512/1024,512/1024,1,8,5793.283949,5474.486531,5646.524281,5638.098254
10,105,512/1024,512/1024,1,8,5798.244615,5441.222737,5505.825122,5581.764158
10,110,512/1024,512/1024,1,8,5616.011384,5343.69098,5470.268041,5476.656801
10,115,512/1024,512/1024,1,8,5566.2644,5393.516768,5294.103231,5417.961466
10,120,512/1024,512/1024,1,8,5471.06463,5258.026401,5252.482675,5327.191235
10,5,512/1024,1,2,8,1444.225708,1376.546472,1379.075613,1399.949264
10,10,512/1024,1,2,8,2466.173657,2482.515877,2470.827137,2473.172224
10,15,512/1024,1,2,8,3358.664279,3353.737535,3369.999772,3360.800529
10,20,512/1024,1,2,8,4094.06938,4144.057164,4125.509338,4121.211961
10,25,512/1024,1,2,8,4675.782019,4751.724475,4786.051114,4737.852536
10,30,512/1024,1,2,8,5477.289266,5626.598904,5477.391745,5527.093305
10,35,512/1024,1,2,8,6093.273469,6190.06674,6091.191808,6124.844006
10,40,512/1024,1,2,8,6618.479766,6595.277326,6811.062219,6674.93977
10,45,512/1024,1,2,8,6999.029838,7274.350471,7181.875166,7151.751825
10,50,512/1024,1,2,8,7334.698409,7292.540114,7428.528771,7351.922431
10,55,512/1024,1,2,8,7436.80978,7366.935541,7460.129466,7421.291596
10,60,512/1024,1,2,8,7456.656764,7400.015854,7468.674034,7441.782217
10,65,512/1024,1,2,8,7492.08827,7427.386543,7536.816625,7485.430479
10,70,512/1024,1,2,8,7455.574339,7478.324503,7354.87013,7429.589658
10,75,512/1024,1,2,8,7494.899999,7459.496778,6759.402691,7237.933156
10,80,512/1024,1,2,8,7446.329079,7558.372801,7223.053826,7409.251902
10,85,512/1024,1,2,8,7155.2685,7456.106607,7105.749986,7239.041698
10,90,512/1024,1,2,8,7090.229515,7505.066437,7144.8801,7246.725351
10,95,512/1024,1,2,8,6902.328054,7241.383177,7121.945385,7088.552205
10,100,512/1024,1,2,8,6913.846455,7290.178258,7318.453985,7174.159566
10,105,512/1024,1,2,8,6647.551593,7019.207161,6834.626549,6833.795101
10,110,512/1024,1,2,8,6584.66498,6861.142834,6670.956007,6705.58794
10,115,512/1024,1,2,8,6456.293815,6737.947589,6372.474259,6522.238554
10,120,512/1024,1,2,8,6503.416655,6583.578609,6035.030766,6374.008677
10,5,512/1024,1,4,8,1350.546628,1286.980947,1351.926788,1329.818121
10,10,512/1024,1,4,8,2516.972281,2398.387773,2567.627825,2494.329293
10,15,512/1024,1,4,8,3512.721,3330.612237,3405.787182,3416.373473
10,20,512/1024,1,4,8,4363.435783,4342.959595,4092.757172,4266.384183
10,25,512/1024,1,4,8,5075.604429,5177.804449,4813.400725,5022.269868
10,30,512/1024,1,4,8,5984.232757,5971.06184,5933.640667,5962.978421
10,35,512/1024,1,4,8,6630.721498,6692.805227,6692.191718,6671.906148
10,40,512/1024,1,4,8,7350.19744,7360.964964,7310.319768,7340.494058
10,45,512/1024,1,4,8,7614.758622,7757.214291,7735.980424,7702.651112
10,50,512/1024,1,4,8,7787.309768,7917.128838,7854.406014,7852.948206
10,55,512/1024,1,4,8,7884.062617,8012.411414,8116.139479,8004.204503
10,60,512/1024,1,4,8,8009.085334,8212.118032,8141.755287,8120.986218
10,65,512/1024,1,4,8,8077.652462,8221.588469,8183.574956,8160.938629
10,70,512/1024,1,4,8,8038.505242,8180.423732,7972.290131,8063.739702
10,75,512/1024,1,4,8,7984.352268,8093.85959,7721.930332,7933.38073
10,80,512/1024,1,4,8,7999.151223,8081.216918,7716.686141,7932.351427
10,85,512/1024,1,4,8,7868.391838,7901.299278,7579.440103,7783.04374
10,90,512/1024,1,4,8,7905.844454,7956.953866,7916.557555,7926.451958
10,95,512/1024,1,4,8,7948.184997,7983.733846,7943.135423,7958.351422
10,100,512/1024,1,4,8,7732.154028,7681.160989,7915.559954,7776.291657
10,105,512/1024,1,4,8,7285.966083,6610.37341,7693.733475,7196.690989
10,110,512/1024,1,4,8,6754.55298,6961.392971,7497.81843,7071.254793
10,115,512/1024,1,4,8,6474.021912,7005.071478,7375.991088,6951.694826
10,120,512/1024,1,4,8,6680.157299,6875.211425,7203.239397,6919.53604
10,5,512/1024,1,8,8,1354.927403,1378.411724,1356.691953,1363.343693
10,10,512/1024,1,8,8,2562.370582,2577.734226,2564.864369,2568.323059
10,15,512/1024,1,8,8,3526.654528,3362.774173,3555.360824,3481.596508
10,20,512/1024,1,8,8,4325.580082,4382.511297,4434.362819,4380.818066
10,25,512/1024,1,8,8,5112.79722,5090.49706,5171.101247,5124.798509
10,30,512/1024,1,8,8,5668.567755,5960.448098,5920.854278,5849.95671
10,35,512/1024,1,8,8,5952.125739,6772.393655,6509.452624,6411.324006
10,40,512/1024,1,8,8,6777.031439,7297.27815,7246.551028,7106.953539
10,45,512/1024,1,8,8,7210.955086,7735.501501,7751.357948,7565.938178
10,50,512/1024,1,8,8,7989.871178,7963.465492,7861.460896,7938.265855
10,55,512/1024,1,8,8,8006.360062,7707.967967,8014.471683,7909.599904
10,60,512/1024,1,8,8,8100.685136,7342.794529,8127.32684,7856.935501
10,65,512/1024,1,8,8,8066.078635,7787.211519,8228.220527,8027.170227
10,70,512/1024,1,8,8,8209.260614,7900.995451,8096.720416,8068.99216
10,75,512/1024,1,8,8,8068.081618,8176.490893,8087.045824,8110.539445
10,80,512/1024,1,8,8,8034.802519,8112.661077,8041.219387,8062.894328
10,85,512/1024,1,8,8,7991.243629,8029.217069,8053.982347,8024.814348
10,90,512/1024,1,8,8,7887.457577,7988.054387,8013.858343,7963.123436
10,95,512/1024,1,8,8,7303.842758,7992.886802,8015.530324,7770.753295
10,100,512/1024,1,8,8,7252.060656,7783.032079,7787.028353,7607.373696
10,105,512/1024,1,8,8,7171.521159,7659.48671,7617.613122,7482.873664
10,110,512/1024,1,8,8,7100.520906,7541.218927,7499.137491,7380.292441
10,115,512/1024,1,8,8,6095.40658,7205.259233,7282.289964,6860.985259
10,120,512/1024,1,8,8,6793.796495,7152.846864,7073.165519,7006.602959
