partition_num,threads,zipf,rw,servers,cross,tput_1,tput_2,tput_3
128,8,0.8,60,2,20,430432.0,450330.0,433676.0
128,8,0.8,60,2,40,393172.0,447094.0,389739.0
128,8,0.8,60,2,60,373236.0,357258.0,373806.0
128,8,0.8,60,2,80,347429.0,348835.0,347024.0
128,8,0.8,60,2,100,339793.0,297375.0,291801.0
128,8,0.8,60,4,0,830013.0,875926.0,827519.0
128,8,0.8,60,4,20,587506.0,584082.0,571936.0
128,8,0.8,60,4,40,495415.0,507516.0,500413.0
128,8,0.8,60,4,60,419756.0,433014.0,424505.0
128,8,0.8,60,4,80,355777.0,388985.0,373719.0
128,8,0.8,60,4,100,335389.0,348568.0,335433.0
128,8,0.8,60,8,0,0.0,859152.0,875090.0
128,8,0.8,60,8,20,655036.0,691507.0,674689.0
128,8,0.8,60,8,40,552800.0,532414.0,0.0
128,8,0.8,60,8,60,0.0,444988.0,467305.0
128,8,0.8,60,8,80,384991.0,354173.0,393985.0
128,8,0.8,60,8,100,332057.0,351027.0,323332.0
128,8,0.8,100,2,0,2698890.0,2675850.0,2555830.0
128,8,0.8,100,2,20,1638590.0,1702750.0,1624420.0
128,8,0.8,100,2,40,1252290.0,1281070.0,1300640.0
128,8,0.8,100,2,60,1095560.0,1013840.0,1012130.0
128,8,0.8,100,2,80,891043.0,888376.0,868044.0
128,8,0.8,100,2,100,782195.0,782008.0,784023.0
128,8,0.8,100,4,0,5084110.0,4967020.0,5062430.0
128,8,0.8,100,4,20,2271110.0,2332670.0,2348760.0
128,8,0.8,100,4,40,1464940.0,1484000.0,1461670.0
128,8,0.8,100,4,60,1097470.0,1188930.0,1108600.0
128,8,0.8,100,4,80,892822.0,916316.0,946284.0
128,8,0.8,100,4,100,777202.0,780004.0,787419.0
128,8,0.8,100,8,0,0.0,0.0,9846650.0
128,8,0.8,100,8,20,2734170.0,2844640.0,2784790.0
128,8,0.8,100,8,40,1726330.0,1652960.0,0.0
128,8,0.8,100,8,60,1180200.0,0.0,1167410.0
128,8,0.8,100,8,80,963350.0,944713.0,960764.0
128,8,0.8,100,8,100,795794.0,789983.0,751420.0
128,8,0.99,0,2,0,321741.0,310423.0,277127.0
128,8,0.99,0,2,20,253520.0,246745.0,213996.0
128,8,0.99,0,2,40,236569.0,205297.0,205977.0
128,8,0.99,0,2,60,173172.0,166959.0,157822.0
128,8,0.99,0,2,80,151926.0,151789.0,147584.0
128,8,0.99,0,2,100,136000.0,121757.0,126667.0
128,8,0.99,0,4,0,373452.0,356064.0,377150.0
128,8,0.99,0,4,20,300651.0,320716.0,299997.0
128,8,0.99,0,4,40,240733.0,256078.0,239813.0
128,8,0.99,0,4,60,218202.0,213593.0,210739.0
128,8,0.99,0,4,80,181774.0,177984.0,193104.0
128,8,0.99,0,4,100,198907.0,183885.0,188490.0
128,8,0.99,0,8,0,0.0,0.0,417812.0
128,8,0.99,0,8,20,378075.0,378376.0,372151.0
128,8,0.99,0,8,40,287243.0,289977.0,295401.0
128,8,0.99,0,8,60,0.0,238041.0,231778.0
128,8,0.99,0,8,80,210329.0,201516.0,222925.0
128,8,0.99,0,8,100,0.0,0.0,200964.0
128,8,0.99,20,2,0,399314.0,396720.0,387670.0
128,8,0.99,20,2,20,290121.0,279453.0,257691.0
128,8,0.99,20,2,40,272993.0,236434.0,238546.0
128,8,0.99,20,2,60,219347.0,202660.0,206639.0
128,8,0.99,20,2,80,178085.0,186046.0,202109.0
128,8,0.99,20,2,100,186400.0,153471.0,164932.0
128,8,0.99,20,4,0,467928.0,437152.0,467196.0
128,8,0.99,20,4,20,369733.0,375275.0,366018.0
128,8,0.99,20,4,40,290112.0,302499.0,293244.0
128,8,0.99,20,4,60,263207.0,258631.0,233267.0
128,8,0.99,20,4,80,243152.0,255038.0,264276.0
128,8,0.99,20,4,100,228787.0,235368.0,231452.0
128,8,0.99,20,8,0,0.0,516328.0,515343.0
128,8,0.99,20,8,20,457986.0,0.0,0.0
128,8,0.99,20,8,40,349120.0,349831.0,348559.0
128,8,0.99,20,8,60,0.0,309103.0,317966.0
128,8,0.99,20,8,80,257229.0,258882.0,242219.0
128,8,0.99,20,8,100,233556.0,226112.0,237973.0
128,8,0.99,60,2,0,646474.0,634192.0,626200.0
128,8,0.99,60,2,20,461351.0,450632.0,443658.0
128,8,0.99,60,2,40,425801.0,409709.0,389727.0
128,8,0.99,60,2,60,412921.0,388275.0,398122.0
128,8,0.99,60,2,80,389259.0,371316.0,369872.0
128,8,0.99,60,2,100,313021.0,328836.0,325662.0
128,8,0.99,60,4,0,895887.0,928243.0,864756.0
128,8,0.99,60,4,20,618142.0,629733.0,629659.0
128,8,0.99,60,4,40,534217.0,528542.0,524272.0
128,8,0.99,60,4,60,458812.0,456881.0,432637.0
128,8,0.99,60,4,80,371498.0,409669.0,388573.0
128,8,0.99,60,4,100,358949.0,356614.0,371483.0
128,8,0.99,60,8,0,974879.0,0.0,961220.0
128,8,0.99,60,8,20,0.0,797679.0,836630.0
128,8,0.99,60,8,40,587819.0,602956.0,617386.0
128,8,0.99,60,8,60,484547.0,0.0,445161.0
128,8,0.99,60,8,80,402214.0,369969.0,386575.0
128,8,0.99,60,8,100,0.0,338764.0,349416.0
128,8,0.99,100,2,0,3216920.0,3184000.0,3029970.0
128,8,0.99,100,2,20,1976030.0,1977990.0,1971310.0
128,8,0.99,100,2,40,1544450.0,1514710.0,1474140.0
128,8,0.99,100,2,60,1247410.0,1218090.0,1258410.0
128,8,0.99,100,2,80,993412.0,1042920.0,1021910.0
128,8,0.99,100,2,100,947390.0,876892.0,928546.0
128,8,0.99,100,4,0,5846770.0,5633040.0,5897510.0
128,8,0.99,100,4,20,2706950.0,2679690.0,2748700.0
128,8,0.99,100,4,40,1797890.0,1801350.0,1795940.0
128,8,0.99,100,4,60,1315700.0,1345220.0,1328550.0
128,8,0.99,100,4,80,1097200.0,1024080.0,1051730.0
128,8,0.99,100,4,100,917728.0,916316.0,938721.0
128,8,0.99,100,8,0,11582200.0,11549400.0,0.0
128,8,0.99,100,8,20,3300140.0,3199440.0,0.0
128,8,0.99,100,8,40,1910640.0,2011400.0,2002470.0
128,8,0.99,100,8,60,1473060.0,1340460.0,1446480.0
128,8,0.99,100,8,80,1168900.0,1084170.0,1081380.0
128,8,0.99,100,8,100,879401.0,923162.0,932933.0
128,16,0.0,0,2,0,287931.0,265953.0,266366.0
128,16,0.0,0,2,20,240995.0,219201.0,230330.0
128,16,0.0,0,2,40,223196.0,225901.0,201842.0
128,16,0.0,0,2,60,219263.0,189791.0,189345.0
128,16,0.0,0,2,80,177229.0,169440.0,174952.0
128,16,0.0,0,2,100,162845.0,161702.0,154302.0
128,16,0.0,0,4,0,426171.0,418698.0,419344.0
128,16,0.0,0,4,20,333896.0,335063.0,327622.0
128,16,0.0,0,4,40,281014.0,285405.0,286546.0
128,16,0.0,0,4,60,238274.0,242675.0,251243.0
128,16,0.0,0,4,80,213206.0,214277.0,212718.0
128,16,0.0,0,4,100,184792.0,187974.0,197491.0
128,16,0.0,0,8,0,414944.0,0.0,412933.0
128,16,0.0,0,8,20,362783.0,0.0,331643.0
128,16,0.0,0,8,40,0.0,303536.0,0.0
128,16,0.0,0,8,60,0.0,0.0,257284.0
128,16,0.0,0,8,80,0.0,221915.0,220418.0
128,16,0.0,0,8,100,0.0,0.0,200442.0
128,16,0.0,20,2,0,358372.0,320291.0,325662.0
128,16,0.0,20,2,20,288994.0,266130.0,267880.0
128,16,0.0,20,2,40,272061.0,276484.0,258047.0
128,16,0.0,20,2,60,256497.0,235363.0,232695.0
128,16,0.0,20,2,80,221272.0,205654.0,203810.0
128,16,0.0,20,2,100,196059.0,184407.0,185092.0
128,16,0.0,20,4,0,522162.0,519510.0,518145.0
128,16,0.0,20,4,20,404161.0,403945.0,401003.0
128,16,0.0,20,4,40,336109.0,338116.0,339088.0
128,16,0.0,20,4,60,302161.0,283447.0,295362.0
128,16,0.0,20,4,80,255538.0,251777.0,250019.0
128,16,0.0,20,4,100,221422.0,231196.0,227678.0
128,16,0.0,20,8,0,467201.0,469760.0,462718.0
128,16,0.0,20,8,20,372480.0,355539.0,367465.0
128,16,0.0,20,8,40,314928.0,318732.0,325023.0
128,16,0.0,20,8,60,270243.0,276986.0,268344.0
128,16,0.0,20,8,80,232564.0,220546.0,232699.0
128,16,0.0,20,8,100,212229.0,207153.0,208001.0
128,16,0.0,60,2,0,616537.0,567697.0,566160.0
128,16,0.0,60,2,20,506813.0,473098.0,492932.0
128,16,0.0,60,2,40,480120.0,473891.0,477989.0
128,16,0.0,60,2,60,438085.0,412967.0,418511.0
128,16,0.0,60,2,80,419668.0,339394.0,364049.0
128,16,0.0,60,2,100,372528.0,337024.0,331079.0
128,16,0.0,60,4,0,947346.0,954574.0,940452.0
128,16,0.0,60,4,20,699988.0,696612.0,712448.0
128,16,0.0,60,4,40,555906.0,548929.0,561893.0
128,16,0.0,60,4,60,486614.0,472318.0,493737.0
128,16,0.0,60,4,80,437187.0,433020.0,469252.0
128,16,0.0,60,4,100,388249.0,392501.0,394819.0
128,16,0.0,60,8,0,896896.0,887471.0,909051.0
128,16,0.0,60,8,20,649728.0,645448.0,651834.0
128,16,0.0,60,8,40,525804.0,551814.0,532101.0
128,16,0.0,60,8,60,441985.0,446884.0,452360.0
128,16,0.0,60,8,80,369426.0,368502.0,407320.0
128,16,0.0,60,8,100,331619.0,324958.0,325580.0
128,16,0.0,100,2,0,3727400.0,3770560.0,3726750.0
128,16,0.0,100,2,20,2419990.0,2491850.0,2500730.0
128,16,0.0,100,2,40,1906870.0,1997510.0,1883310.0
128,16,0.0,100,2,60,1644220.0,1596780.0,1554280.0
128,16,0.0,100,2,80,1319360.0,1323440.0,1398750.0
128,16,0.0,100,2,100,1188790.0,1198090.0,1173470.0
128,16,0.0,100,4,0,7072600.0,7132580.0,7119190.0
128,16,0.0,100,4,20,3434810.0,3554220.0,3482900.0
128,16,0.0,100,4,40,2185360.0,2290540.0,2284850.0
128,16,0.0,100,4,60,1748950.0,1691980.0,1768890.0
128,16,0.0,100,4,80,1337480.0,1399160.0,1390870.0
128,16,0.0,100,4,100,1197580.0,1169560.0,1112880.0
128,16,0.0,100,8,0,12897700.0,13149500.0,12619100.0
128,16,0.0,100,8,20,3753490.0,3716700.0,3677060.0
128,16,0.0,100,8,40,2208010.0,2172620.0,2161830.0
128,16,0.0,100,8,60,1615480.0,1621670.0,1596280.0
128,16,0.0,100,8,80,1237770.0,1287830.0,1258800.0
128,16,0.0,100,8,100,1025800.0,1063890.0,1038920.0
128,16,0.4,0,2,0,279881.0,259000.0,259363.0
128,16,0.4,0,2,20,221742.0,224848.0,227906.0
128,16,0.4,0,2,40,216336.0,221482.0,232649.0
128,16,0.4,0,2,60,196443.0,191326.0,185104.0
128,16,0.4,0,2,80,169217.0,171910.0,171660.0
128,16,0.4,0,2,100,155328.0,144310.0,146916.0
128,16,0.4,0,4,0,427265.0,404708.0,415718.0
128,16,0.4,0,4,20,318353.0,324323.0,322531.0
128,16,0.4,0,4,40,273649.0,275521.0,277229.0
128,16,0.4,0,4,60,235008.0,226926.0,232637.0
128,16,0.4,0,4,80,203661.0,210672.0,205799.0
128,16,0.4,0,4,100,186866.0,181613.0,175117.0
128,16,0.4,0,8,0,0.0,394749.0,0.0
128,16,0.4,0,8,20,0.0,0.0,342255.0
128,16,0.4,0,8,40,294973.0,285215.0,0.0
128,16,0.4,0,8,60,253714.0,0.0,0.0
128,16,0.4,0,8,80,0.0,219796.0,0.0
128,16,0.4,0,8,100,194452.0,0.0,187244.0
128,16,0.4,20,2,0,333880.0,310412.0,310761.0
128,16,0.4,20,2,20,275331.0,266656.0,261085.0
128,16,0.4,20,2,40,262668.0,246032.0,250851.0
128,16,0.4,20,2,60,225270.0,232127.0,219097.0
128,16,0.4,20,2,80,204879.0,203056.0,204333.0
128,16,0.4,20,2,100,187587.0,173170.0,180114.0
128,16,0.4,20,4,0,510655.0,504169.0,511748.0
128,16,0.4,20,4,20,397654.0,381706.0,387014.0
128,16,0.4,20,4,40,331383.0,329302.0,328051.0
128,16,0.4,20,4,60,279806.0,275159.0,278434.0
128,16,0.4,20,4,80,236827.0,248297.0,251228.0
128,16,0.4,20,4,100,220956.0,221320.0,212991.0
128,16,0.4,20,8,0,467712.0,463708.0,457816.0
128,16,0.4,20,8,20,365519.0,365681.0,360471.0
128,16,0.4,20,8,40,308959.0,315134.0,309228.0
128,16,0.4,20,8,60,258120.0,272876.0,265941.0
128,16,0.4,20,8,80,222599.0,214922.0,220041.0
128,16,0.4,20,8,100,198327.0,194688.0,202510.0
128,16,0.4,60,2,0,585950.0,536011.0,540396.0
128,16,0.4,60,2,20,478209.0,443415.0,429672.0
128,16,0.4,60,2,40,445848.0,451847.0,462679.0
128,16,0.4,60,2,60,423486.0,389404.0,395714.0
128,16,0.4,60,2,80,353557.0,331209.0,343406.0
128,16,0.4,60,2,100,305182.0,281753.0,282144.0
128,16,0.4,60,4,0,845725.0,861310.0,859846.0
128,16,0.4,60,4,20,663881.0,665829.0,666572.0
128,16,0.4,60,4,40,528122.0,542492.0,535468.0
128,16,0.4,60,4,60,464226.0,440521.0,452475.0
128,16,0.4,60,4,80,425928.0,398529.0,399343.0
128,16,0.4,60,4,100,370643.0,369597.0,380246.0
128,16,0.4,60,8,0,894867.0,861053.0,899202.0
128,16,0.4,60,8,20,647355.0,645761.0,632705.0
128,16,0.4,60,8,40,516694.0,518665.0,540880.0
128,16,0.4,60,8,60,409405.0,431700.0,415640.0
128,16,0.4,60,8,80,348721.0,353042.0,346863.0
128,16,0.4,60,8,100,311820.0,316846.0,307968.0
128,16,0.4,100,2,0,2930660.0,2931450.0,2880630.0
128,16,0.4,100,2,20,2006770.0,1987780.0,1914790.0
128,16,0.4,100,2,40,1627160.0,1636870.0,1574350.0
128,16,0.4,100,2,60,1297540.0,1335010.0,1358160.0
128,16,0.4,100,2,80,1080830.0,1148810.0,1163680.0
128,16,0.4,100,2,100,1007910.0,977199.0,986969.0
128,16,0.4,100,4,0,5631340.0,5587820.0,5591460.0
128,16,0.4,100,4,20,2882880.0,2759430.0,2832170.0
128,16,0.4,100,4,40,1817100.0,1830940.0,1814060.0
128,16,0.4,100,4,60,1425660.0,1433960.0,1394080.0
128,16,0.4,100,4,80,1156640.0,1141280.0,1191370.0
128,16,0.4,100,4,100,1004930.0,992134.0,983259.0
128,16,0.4,100,8,0,10095300.0,10212100.0,9954090.0
128,16,0.4,100,8,20,3115490.0,3040050.0,3085310.0
128,16,0.4,100,8,40,1812790.0,1842250.0,1930620.0
128,16,0.4,100,8,60,1355190.0,1382410.0,1316430.0
128,16,0.4,100,8,80,1037010.0,1044910.0,1053660.0
128,16,0.4,100,8,100,882263.0,868993.0,885023.0
128,16,0.8,0,2,0,283904.0,262866.0,264311.0
128,16,0.8,0,2,20,239396.0,221710.0,221165.0
128,16,0.8,0,2,40,222826.0,219641.0,218123.0
128,16,0.8,0,2,60,199674.0,201477.0,198143.0
128,16,0.8,0,2,80,176042.0,166522.0,169410.0
128,16,0.8,0,2,100,158542.0,150366.0,149385.0
128,16,0.8,0,4,0,427649.0,423360.0,417664.0
128,16,0.8,0,4,20,337427.0,337089.0,336847.0
128,16,0.8,0,4,40,276031.0,278209.0,280826.0
128,16,0.8,0,4,60,238336.0,247858.0,238355.0
128,16,0.8,0,4,80,208124.0,208066.0,210787.0
128,16,0.8,0,4,100,182019.0,182305.0,188194.0
128,16,0.8,0,8,0,407999.0,415179.0,408643.0
128,16,0.8,0,8,20,378013.0,386375.0,381224.0
128,16,0.8,0,8,40,311511.0,0.0,305490.0
128,16,0.8,0,8,60,258524.0,0.0,253711.0
128,16,0.8,0,8,80,0.0,218079.0,0.0
128,16,0.8,0,8,100,196545.0,0.0,0.0
128,16,0.8,20,2,0,346129.0,315936.0,317721.0
128,16,0.8,20,2,20,293699.0,262825.0,274024.0
128,16,0.8,20,2,40,275085.0,270123.0,281713.0
128,16,0.8,20,2,60,245817.0,237026.0,237137.0
128,16,0.8,20,2,80,214262.0,199701.0,198944.0
128,16,0.8,20,2,100,186878.0,180480.0,180877.0
128,16,0.8,20,4,0,524663.0,502739.0,519688.0
128,16,0.8,20,4,20,404033.0,397603.0,404007.0
128,16,0.8,20,4,40,334408.0,334643.0,333139.0
128,16,0.8,20,4,60,280989.0,284113.0,293439.0
128,16,0.8,20,4,80,252290.0,257407.0,246974.0
128,16,0.8,20,4,100,220809.0,224976.0,225374.0
128,16,0.8,20,8,0,459984.0,471500.0,467329.0
128,16,0.8,20,8,20,415100.0,418332.0,426598.0
128,16,0.8,20,8,40,317088.0,322122.0,324745.0
128,16,0.8,20,8,60,275090.0,277350.0,266826.0
128,16,0.8,20,8,80,223174.0,227200.0,222475.0
128,16,0.8,20,8,100,201468.0,194730.0,209804.0
128,16,0.8,60,2,0,601243.0,555723.0,554206.0
128,16,0.8,60,2,20,499628.0,454806.0,459974.0
128,16,0.8,60,2,40,468264.0,445622.0,459116.0
128,16,0.8,60,2,60,430295.0,401862.0,407816.0
128,16,0.8,60,2,80,364377.0,345206.0,341450.0
128,16,0.8,60,2,100,346401.0,293505.0,289346.0
128,16,0.8,60,4,0,869823.0,894972.0,896674.0
128,16,0.8,60,4,20,724648.0,706512.0,701543.0
128,16,0.8,60,4,40,565443.0,557107.0,560941.0
128,16,0.8,60,4,60,464863.0,479870.0,460457.0
128,16,0.8,60,4,80,410222.0,404138.0,415033.0
128,16,0.8,60,4,100,389980.0,373461.0,374456.0
128,16,0.8,60,8,0,904697.0,914135.0,902988.0
128,16,0.8,60,8,20,701827.0,708084.0,698309.0
128,16,0.8,60,8,40,534916.0,546848.0,566013.0
128,16,0.8,60,8,60,423949.0,432204.0,428337.0
128,16,0.8,60,8,80,359797.0,355929.0,353870.0
128,16,0.8,60,8,100,308965.0,317745.0,314782.0
128,16,0.8,100,2,0,3243680.0,3267390.0,3239920.0
128,16,0.8,100,2,20,2137740.0,2181090.0,2212980.0
128,16,0.8,100,2,40,1684190.0,1690570.0,1681460.0
128,16,0.8,100,2,60,1381090.0,1400950.0,1381300.0
128,16,0.8,100,2,80,1213110.0,1163470.0,1211990.0
128,16,0.8,100,2,100,1050480.0,1046370.0,1118250.0
128,16,0.8,100,4,0,6046570.0,6047700.0,6163350.0
128,16,0.8,100,4,20,2966300.0,2969040.0,2990500.0
128,16,0.8,100,4,40,2058810.0,2044150.0,2006520.0
128,16,0.8,100,4,60,1544130.0,1521280.0,1540220.0
128,16,0.8,100,4,80,1225410.0,1228850.0,1186950.0
128,16,0.8,100,4,100,1045850.0,1069020.0,1020790.0
128,16,0.8,100,8,0,11023700.0,11314900.0,10929900.0
128,16,0.8,100,8,20,3226190.0,3289110.0,3328800.0
128,16,0.8,100,8,40,1955030.0,2054950.0,1978600.0
128,16,0.8,100,8,60,1404390.0,1417840.0,1412350.0
128,16,0.8,100,8,80,1096570.0,1129880.0,1130630.0
128,16,0.8,100,8,100,929397.0,920460.0,942531.0
128,16,0.99,0,2,0,298295.0,275062.0,271329.0
128,16,0.99,0,2,20,243429.0,246296.0,241504.0
128,16,0.99,0,2,40,247675.0,235403.0,226392.0
128,16,0.99,0,2,60,202052.0,199173.0,211307.0
128,16,0.99,0,2,80,185378.0,174814.0,174690.0
128,16,0.99,0,2,100,165658.0,152765.0,156311.0
128,16,0.99,0,4,0,444764.0,437569.0,433612.0
128,16,0.99,0,4,20,349249.0,347808.0,347663.0
128,16,0.99,0,4,40,288511.0,282426.0,287331.0
128,16,0.99,0,4,60,241712.0,245332.0,240390.0
128,16,0.99,0,4,80,208316.0,211705.0,211642.0
128,16,0.99,0,4,100,184388.0,187413.0,182728.0
128,16,0.99,0,8,0,433104.0,0.0,438257.0
128,16,0.99,0,8,20,407999.0,415606.0,0.0
128,16,0.99,0,8,40,320134.0,0.0,0.0
128,16,0.99,0,8,60,0.0,248149.0,255579.0
128,16,0.99,0,8,80,0.0,219023.0,219571.0
128,16,0.99,0,8,100,0.0,191368.0,0.0
128,16,0.99,20,2,0,363970.0,328428.0,328622.0
128,16,0.99,20,2,20,307906.0,281094.0,282986.0
128,16,0.99,20,2,40,262491.0,287659.0,281180.0
128,16,0.99,20,2,60,263134.0,246290.0,237157.0
128,16,0.99,20,2,80,223787.0,206874.0,208184.0
128,16,0.99,20,2,100,192756.0,182397.0,187367.0
128,16,0.99,20,4,0,548551.0,534622.0,539612.0
128,16,0.99,20,4,20,423331.0,416349.0,426101.0
128,16,0.99,20,4,40,342567.0,342281.0,350848.0
128,16,0.99,20,4,60,289085.0,292368.0,298778.0
128,16,0.99,20,4,80,249004.0,245153.0,253296.0
128,16,0.99,20,4,100,223839.0,220084.0,223835.0
128,16,0.99,20,8,0,0.0,525752.0,523594.0
128,16,0.99,20,8,20,0.0,0.0,509372.0
128,16,0.99,20,8,40,388551.0,386540.0,0.0
128,16,0.99,20,8,60,0.0,311373.0,317148.0
128,16,0.99,20,8,80,0.0,0.0,260034.0
128,16,0.99,20,8,100,228334.0,230272.0,223985.0
128,16,0.99,60,2,0,676754.0,559341.0,588917.0
128,16,0.99,60,2,20,524530.0,480023.0,485234.0
128,16,0.99,60,2,40,525909.0,509620.0,479077.0
128,16,0.99,60,2,60,444416.0,410218.0,423121.0
128,16,0.99,60,2,80,398798.0,362763.0,370675.0
128,16,0.99,60,2,100,405305.0,343492.0,335029.0
128,16,0.99,60,4,0,946323.0,992397.0,997571.0
128,16,0.99,60,4,20,741185.0,743042.0,735945.0
128,16,0.99,60,4,40,585765.0,584581.0,590245.0
128,16,0.99,60,4,60,482027.0,498776.0,488406.0
128,16,0.99,60,4,80,438755.0,449937.0,424123.0
128,16,0.99,60,4,100,389515.0,385270.0,385614.0
128,16,0.99,60,8,0,0.0,1026410.0,0.0
128,16,0.99,60,8,20,866497.0,0.0,0.0
128,16,0.99,60,8,40,0.0,0.0,662613.0
128,16,0.99,60,8,60,526930.0,0.0,0.0
128,16,0.99,60,8,80,0.0,421859.0,0.0
128,16,0.99,60,8,100,0.0,381447.0,0.0
128,16,0.99,100,2,0,3712040.0,3750840.0,3724400.0
128,16,0.99,100,2,20,2501220.0,2615860.0,2485220.0
128,16,0.99,100,2,40,2044010.0,1999180.0,1945210.0
128,16,0.99,100,2,60,1669810.0,1637170.0,1663840.0
128,16,0.99,100,2,80,1383270.0,1402200.0,1384130.0
128,16,0.99,100,2,100,1212110.0,1238360.0,1223450.0
128,16,0.99,100,4,0,6984250.0,6906800.0,7004140.0
128,16,0.99,100,4,20,3425560.0,3459090.0,3566790.0
128,16,0.99,100,4,40,2398760.0,2350870.0,2398320.0
128,16,0.99,100,4,60,1795950.0,1813320.0,1816260.0
128,16,0.99,100,4,80,1492940.0,1429000.0,1398020.0
128,16,0.99,100,4,100,1177770.0,1188520.0,1214650.0
128,16,0.99,100,8,0,0.0,13457300.0,0.0
128,16,0.99,100,8,20,4202430.0,0.0,0.0
128,16,0.99,100,8,40,0.0,2561010.0,0.0
128,16,0.99,100,8,60,0.0,1882040.0,0.0
128,16,0.99,100,8,80,1479370.0,0.0,0.0
128,16,0.99,100,8,100,1225430.0,0.0,0.0
256,2,0.0,0,2,0,87480.3,87808.5,87191.8
256,2,0.0,0,2,20,50180.6,52346.9,51018.1
256,2,0.0,0,2,40,33690.7,36399.5,36327.5
256,2,0.0,0,2,60,26456.7,27434.7,27160.7
256,2,0.0,0,2,80,22159.9,22603.2,23501.6
256,2,0.0,0,2,100,19072.6,19677.7,19301.8
256,2,0.0,0,4,0,106362.0,107362.0,108222.0
256,2,0.0,0,4,20,61041.4,60243.1,60501.0
256,2,0.0,0,4,40,48587.4,49562.4,47713.2
256,2,0.0,0,4,60,39980.7,39789.4,41170.1
256,2,0.0,0,4,80,36116.0,35143.3,38424.6
256,2,0.0,0,4,100,32556.8,31668.6,33433.3
256,2,0.0,0,8,0,118170.0,122161.0,125010.0
256,2,0.0,0,8,20,69745.9,70847.4,70608.0
256,2,0.0,0,8,40,57828.0,55974.3,56936.1
256,2,0.0,0,8,60,48808.0,47881.6,46178.4
256,2,0.0,0,8,80,43431.6,39999.7,44747.6
256,2,0.0,0,8,100,44272.8,41519.7,39793.6
256,2,0.0,20,2,0,106136.0,108073.0,102990.0
256,2,0.0,20,2,20,59976.6,59600.2,62907.0
256,2,0.0,20,2,40,38696.9,42917.9,41578.1
256,2,0.0,20,2,60,32031.3,34270.2,31894.9
256,2,0.0,20,2,80,26630.2,26245.6,25800.8
256,2,0.0,20,2,100,24404.0,23676.0,22880.0
256,2,0.0,20,4,0,131832.0,129379.0,129351.0
256,2,0.0,20,4,20,73511.1,73884.4,71440.8
256,2,0.0,20,4,40,54800.7,57093.4,55977.7
256,2,0.0,20,4,60,48373.2,50723.9,47842.7
256,2,0.0,20,4,80,43639.6,43846.2,44987.4
256,2,0.0,20,4,100,44014.2,40617.5,45414.6
256,2,0.0,20,8,0,149488.0,149875.0,144160.0
256,2,0.0,20,8,20,88117.4,82055.7,85422.1
256,2,0.0,20,8,40,67391.6,68686.1,67920.1
256,2,0.0,20,8,60,61142.1,64866.1,56642.4
256,2,0.0,20,8,80,51370.9,53460.6,53247.6
256,2,0.0,20,8,100,53197.2,47364.6,48101.5
256,2,0.0,60,2,0,188437.0,183924.0,181838.0
256,2,0.0,60,2,20,109675.0,106436.0,115418.0
256,2,0.0,60,2,40,71882.7,69675.3,71544.8
256,2,0.0,60,2,60,49291.2,52139.0,58247.3
256,2,0.0,60,2,80,49345.1,49438.6,53086.8
256,2,0.0,60,2,100,34907.2,40697.5,42912.4
256,2,0.0,60,4,0,240064.0,231745.0,239788.0
256,2,0.0,60,4,20,124710.0,120040.0,126428.0
256,2,0.0,60,4,40,100617.0,105845.0,96008.3
256,2,0.0,60,4,60,95977.5,85119.2,89821.4
256,2,0.0,60,4,80,86827.5,84459.4,81989.0
256,2,0.0,60,4,100,82235.4,75452.3,67045.0
256,2,0.0,60,8,0,276190.0,277626.0,265625.0
256,2,0.0,60,8,20,148916.0,148174.0,146520.0
256,2,0.0,60,8,40,129827.0,112380.0,118416.0
256,2,0.0,60,8,60,95112.8,100330.0,98140.9
256,2,0.0,60,8,80,81610.1,87919.6,78760.4
256,2,0.0,60,8,100,80824.5,70803.4,73454.7
256,2,0.0,100,2,0,964600.0,962453.0,999013.0
256,2,0.0,100,2,20,446669.0,472846.0,430142.0
256,2,0.0,100,2,40,360410.0,343022.0,376620.0
256,2,0.0,100,2,60,275903.0,269350.0,281946.0
256,2,0.0,100,2,80,249196.0,236368.0,229855.0
256,2,0.0,100,2,100,208950.0,211904.0,199789.0
256,2,0.0,100,4,0,1854750.0,1877200.0,1893580.0
256,2,0.0,100,4,20,650124.0,603587.0,618342.0
256,2,0.0,100,4,40,389687.0,429644.0,395660.0
256,2,0.0,100,4,60,322479.0,315867.0,300269.0
256,2,0.0,100,4,80,249264.0,254459.0,233332.0
256,2,0.0,100,4,100,200152.0,187148.0,211270.0
256,2,0.0,100,8,0,3662100.0,3677320.0,3655150.0
256,2,0.0,100,8,20,741916.0,728810.0,720234.0
256,2,0.0,100,8,40,484912.0,449092.0,439354.0
256,2,0.0,100,8,60,308841.0,324208.0,313939.0
256,2,0.0,100,8,80,220556.0,237081.0,243569.0
256,2,0.0,100,8,100,196590.0,196861.0,204008.0
256,2,0.4,0,2,0,84124.7,86292.0,85899.2
256,2,0.4,0,2,20,50995.4,52850.9,52586.0
256,2,0.4,0,2,40,33646.4,35202.1,36115.0
256,2,0.4,0,2,60,28746.1,25707.6,27912.5
256,2,0.4,0,2,80,22312.2,21580.2,24124.1
256,2,0.4,0,2,100,18689.9,18283.7,19859.6
256,2,0.4,0,4,0,103094.0,107121.0,103160.0
256,2,0.4,0,4,20,60161.3,60700.6,61386.9
