WH,terminal,num_chunk,chunk_size,tput_1,tput_2,tput_3
8,512,4,4096,3507.4458293401967,3553.575867232967,3450.8602639980472
8,512,4,8192,3470.0073113241046,3540.5024527758983,3401.677553089446
8,512,8,1024,3513.1139594466777,3535.7780998829016,3427.2250881723367
8,512,8,2048,3514.0893398780286,3516.4728742212874,3324.716756905115
8,512,8,4096,3476.6022331562835,3491.517519634546,3304.577168951721
8,512,8,8192,3470.408569221378,3481.685402002178,3470.3516466072415
8,64,1,1024,4012.4475500212416,4011.638881609118,3980.6779020627623
8,64,1,2048,3976.973775105815,3995.822543171574,3884.843835711961
8,64,1,4096,4024.8027940688526,3988.8036967213066,3839.7071596495043
8,64,1,8192,4023.2292406735487,3986.595963552126,3856.9483417695374
8,64,2,1024,4101.30155275525,4199.735078377283,4062.2639912994546
8,64,2,2048,4105.813379141894,4126.6861071804815,3930.451590633501
8,64,2,4096,4115.076247496164,4114.771943827625,4015.911022036143
8,64,2,8192,4145.986632878502,4156.622439587967,4038.2571229019104
8,64,4,1024,4144.222711483313,4187.538992093386,4074.1187908039396
8,64,4,2048,4169.411126283671,4206.947598821635,4087.3126309586137
8,64,4,4096,4189.516442178411,4172.238060236806,4107.575716546954
8,64,4,8192,4181.546135135224,4204.621090948334,3868.238211777439
8,64,8,1024,4124.9121238881535,4178.141659145664,4094.459937967686
8,64,8,2048,4163.903036606998,4188.594395491406,4082.464841532718
8,64,8,4096,4118.79218298706,4148.0347006653465,4043.178450004867
8,64,8,8192,4164.807489680594,4198.3593070127745,4006.613384782866
8,8,1,1024,721.9936560463092,735.7264870672943,741.9162372950096
8,8,1,2048,754.3443664808367,755.4634462141329,752.2215147423193
8,8,1,4096,773.5028154357252,758.0976229849032,779.5803826345781
8,8,1,8192,748.1894670635016,752.7535860299645,775.4326629201007
8,8,2,1024,756.9435328006131,764.3898003646988,769.6289399065299
8,8,2,2048,746.9480321903075,761.2716177310843,771.7480423581908
8,8,2,4096,733.6613403831569,762.7492822275004,772.8704608151355
8,8,2,8192,743.7261294285076,713.6710332487588,722.7979224257916
8,8,4,1024,718.4145794448154,773.760276786653,788.1578198184505
8,8,4,2048,751.8243686798045,770.8883268877507,749.1723767497544
8,8,4,4096,769.5769729207412,729.7217529288409,737.2309833849994
8,8,4,8192,742.8122878129903,726.6997225218227,753.3962808843726
8,8,8,1024,773.7081265537366,773.7575555682822,722.2109198056777
8,8,8,2048,703.1471746608993,765.8639978221003,754.7543226471405
8,8,8,4096,719.8137392441736,729.6414555702166,770.2937577447989
8,8,8,8192,760.1653818984853,760.0704130103932,734.011538189217
256,128,1,1024,,2218.3256491435727,858.6313507106129
256,128,1,2048,,2787.4805575554014,838.9644814158819
256,128,1,4096,,3930.919774568215,1417.0468424411329
256,128,1,8192,,3483.518574017771,3709.648660978469
256,128,2,1024,,4136.242552256702,1648.0637601315539
256,128,2,2048,,4157.71827429072,1597.8862053152322
256,128,2,4096,,4363.266970718588,1442.9570922206892
256,128,2,8192,,4441.594621606045,4723.7817646277945
256,128,4,1024,,4275.265572255268,1473.8908105855742
256,128,4,2048,,4135.764867314574,1771.3731407576352
256,128,4,4096,,3660.638233782208,1680.9034484948925
256,128,4,8192,,5321.714951863804,5259.736758349724
256,128,8,1024,,4345.362129631863,1563.8337532008186
256,128,8,2048,,4436.09051370558,1755.0679074717689
256,128,8,4096,,4689.251345109585,1710.644343383839
256,128,8,8192,,5309.875385187673,5264.919462614729
256,16,1,1024,,1528.3066064092875,1182.6011968238909
256,16,1,2048,,1525.6186284039136,1222.0892391579907
256,16,1,4096,,1559.3612765319278,1213.9543508165218
256,16,1,8192,,1565.5439070335758,1579.365514484112
256,16,2,1024,,1549.3596119159004,1193.5797043139214
256,16,2,2048,,1576.9921983041966,1207.0533358690375
256,16,2,4096,,1601.5589455411048,1270.8932205507242
256,16,2,8192,,1602.979234114687,1606.1295021523254
256,16,4,1024,,1592.6057912865606,1297.0290150697822
256,16,4,2048,,1611.9454028929053,1316.3803207723947
256,16,4,4096,,1629.0326352723232,1226.68547430618
256,16,4,8192,,1643.6634767815628,1640.761058764136
256,16,8,1024,,1601.9428562958183,1248.600623542925
256,16,8,2048,,1664.4533654650054,1352.8654345403224
256,16,8,4096,,1645.648180195552,1293.459975210177
256,16,8,8192,,1626.0448503752189,1654.6633461307986
256,1,1,1024,,73.21640667886737,75.78280966022507
256,1,1,2048,,77.01644951108563,79.06649344252173
256,1,1,4096,,79.98300663341139,80.54877314552647
256,1,1,8192,,80.33290448281716,79.34868371113548
256,1,2,1024,,80.04960064454983,82.0997837067515
256,1,2,2048,,85.08310016309733,80.89998719083536
256,1,2,4096,,83.58215932160708,80.74895792662305
256,1,2,8192,,78.86544457693847,77.49863622549888
256,1,4,1024,,78.8999007281449,83.91549937829426
256,1,4,2048,,80.49851963490721,82.88214210974586
256,1,4,4096,,79.71536503432871,83.29999799385838
256,1,4,8192,,79.33204917090919,79.31555566195229
256,1,8,1024,,80.8332678799419,84.89911313961919
256,1,8,2048,,79.29889079354855,78.91566284496741
256,1,8,4096,,81.51604824652524,80.33313375101807
256,1,8,8192,,80.69887950009308,79.21649370669458
256,256,1,1024,,1546.7156963920334,653.1776375154712
256,256,1,2048,,1561.5018368755216,594.3778252340269
256,256,1,4096,,2769.9850028856968,879.955379317691
256,256,1,8192,,2409.586076528135,2622.8063492459178
256,256,2,1024,,3549.27838536787,1269.5127889559794
256,256,2,2048,,3602.300035292842,1299.1430356622764
256,256,2,4096,,3427.4765942002978,1128.257259953392
256,256,2,8192,,3469.677821136857,3198.080360299472
256,256,4,1024,,4130.639661130398,1385.0551426154477
256,256,4,2048,,3774.6672580949703,1275.9705269700746
256,256,4,4096,,3937.5370334671597,1202.547761473436
256,256,4,8192,,5445.510827400299,5338.177342881607
256,256,8,1024,,3342.40282911674,1361.8462756682002
256,256,8,2048,,4070.124673329066,1471.021596542355
256,256,8,4096,,4884.518821872134,1515.0935454237294
256,256,8,8192,,5363.017482075804,5348.944274826995
256,2,1,1024,,160.7306171010946,170.53294365134602
256,2,1,2048,,161.46558310881375,165.0657445076273
256,2,1,4096,,168.2136329646353,167.79842289058965
256,2,1,8192,,165.31646919614423,165.81561156258516
256,2,2,1024,,157.61586720221118,163.09757988743402
256,2,2,2048,,164.0804897993024,163.7332957947464
256,2,2,4096,,161.99816294623213,171.31599591600312
256,2,2,8192,,161.53272038665696,166.0643690858559
256,2,4,1024,,166.83298875647836,163.64890213952015
256,2,4,2048,,165.31469498309679,166.38156264805613
256,2,4,4096,,166.11514933766958,167.11549149381895
256,2,4,8192,,162.36645441311913,163.93256082299814
256,2,8,1024,,166.08176435890545,169.11399519261457
256,2,8,2048,,166.21476072078892,170.9805300163541
256,2,8,4096,,166.64840209179653,170.04992006803508
256,2,8,8192,,163.3825457259873,168.04770884874074
256,32,1,1024,,2564.6383939441475,1621.4948089194938
256,32,1,2048,,2623.013779202778,1685.783804815469
256,32,1,4096,,2335.5492038502025,1545.9353312637813
256,32,1,8192,,2397.934180588417,2369.480077313278
256,32,2,1024,,2765.204055031839,1774.4447105577624
256,32,2,2048,,2561.3795125235147,1684.824127145418
256,32,2,4096,,2654.672197381666,1640.6095008280151
256,32,2,8192,,2801.32445248134,2793.1791892795823
256,32,4,1024,,2782.730701808962,1738.464887608624
256,32,4,2048,,2711.2895869389067,1808.0477967732231
256,32,4,4096,,2826.4804768921636,1812.5501480815196
256,32,4,8192,,2939.1237158574777,2990.266019742917
256,32,8,1024,,2430.215718234479,1720.6898772746454
256,32,8,2048,,2773.0519455044564,1831.1232562958292
256,32,8,4096,,2938.8242639322343,1718.5197556524479
256,32,8,8192,,3020.7025305155985,2957.55062915121
256,4,1,1024,,313.56224852232464,317.11254123334317
256,4,1,2048,,321.399885672704,327.1611741976313
256,4,1,4096,,323.68086325992965,328.73179354265466
256,4,1,8192,,317.82991450050906,320.4467408750588
256,4,2,1024,,327.1441997169818,333.9449383743061
256,4,2,2048,,332.04530018101445,334.06170086175416
256,4,2,4096,,333.2636925659302,345.47871083394034
256,4,2,8192,,320.0281265397202,327.7164638156375
256,4,4,1024,,325.4778914406318,326.29644743111373
256,4,4,2048,,326.1318796493996,331.365049257293
256,4,4,4096,,327.7962838117733,340.9142396129663
256,4,4,8192,,325.78306802646216,335.9636875478631
256,4,8,1024,,332.1123304807702,335.2161441317412
256,4,8,2048,,334.59627401396506,328.0997319917339
256,4,8,4096,,333.93189886764094,334.7119418282676
256,4,8,8192,,339.299523923183,322.61179912134895
256,512,1,1024,,1302.9102951964562,758.3980638855827
256,512,1,2048,,1803.4109356972247,660.6490790331623
256,512,1,4096,,2384.564175784488,774.249980140488
256,512,1,8192,,2473.731863505012,2444.593721465538
256,512,2,1024,,3129.8958845985585,1295.3802443070217
256,512,2,2048,,1467.2166305636645,1213.2747122480955
256,512,2,4096,,2694.124372047043,1053.502588395527
256,512,2,8192,,3465.8393358544768,2984.1574180665248
256,512,4,1024,,2479.095947049991,1388.3434548167556
256,512,4,2048,,3622.5253811967586,1157.4641780415197
256,512,4,4096,,3844.6947712159244,1299.8344944692906
256,512,4,8192,,4841.206858558509,4456.0274658047765
256,512,8,1024,,3140.9940496823924,1418.6911652426375
256,512,8,2048,,2439.709095593332,1326.8788142788385
256,512,8,4096,,4366.190527638019,1464.2328684266315
256,512,8,8192,,4519.878249901597,4650.721723409636
256,64,1,1024,,3161.916974620378,1117.4976666089974
256,64,1,2048,,3474.413973127234,1755.6065343883743
256,64,1,4096,,2893.4380722649175,1733.928101412841
256,64,1,8192,,3162.8473356073223,2991.381966568613
256,64,2,1024,,3475.7732191229134,1660.652599693658
256,64,2,2048,,3393.7622261550446,1774.540527887146
256,64,2,4096,,3231.453129765082,1718.4799559362073
256,64,2,8192,,3617.182598457955,3500.5772933205853
256,64,4,1024,,3257.7877725197773,1924.004670377556
256,64,4,2048,,3460.9554865114283,1868.6488247765435
256,64,4,4096,,3682.932574327289,2067.6832988719448
256,64,4,8192,,3931.779872791344,3922.3726670768147
256,64,8,1024,,3547.2767590936714,1840.4556989003688
256,64,8,2048,,3550.0173966402294,1943.3087294253946
256,64,8,4096,,3729.867663471766,1764.3976482931878
256,64,8,8192,,3881.4721564401857,3917.0595782602363
256,8,1,1024,,707.8227555356982,704.9165292549379
256,8,1,2048,,713.9243236559638,714.559130497341
256,8,1,4096,,724.0613449485259,722.1880777821909
256,8,1,8192,,681.5165435052686,698.69351291021
256,8,2,1024,,738.3117493627535,708.0644017102585
256,8,2,2048,,731.777071565717,714.4116403164095
256,8,2,4096,,702.8976467923983,723.0414153895285
256,8,2,8192,,704.9418095395936,703.9281563406361
256,8,4,1024,,734.158718138237,737.1238765745544
256,8,4,2048,,745.2728766580252,743.4151359749017
256,8,4,4096,,714.4563927956459,748.6230914582502
256,8,4,8192,,711.2663347068137,704.5624974415734
256,8,8,1024,,747.2605079821923,728.6387232713753
256,8,8,2048,,736.7699830980781,736.6272880787225
256,8,8,4096,,707.5887144081447,751.5802915501038
256,8,8,8192,,704.6563704391787,715.3735521142156
