alg,WH,Distributed,threads,tput_1,tput_2,tput_3
Calvin-2,512,90,4,9543.9,9537.8,9548.0
Calvin-1,512,100,4,17357.6,17342.7,17329.5
Calvin-2,512,100,4,9369.4,9376.7,9386.8
Calvin-1,1024,0,4,17412.0,17408.6,17416.9
Calvin-2,1024,0,4,13682.6,13709.9,13694.3
Calvin-1,1024,10,4,17582.0,17483.9,17481.8
Calvin-2,1024,10,4,12491.9,12471.2,12473.1
Calvin-1,1024,20,4,17420.5,17409.9,17425.5
Calvin-2,1024,20,4,11728.1,11734.0,11719.4
Calvin-1,1024,30,4,17442.3,17531.2,17465.3
Calvin-2,1024,30,4,11189.9,11196.7,11182.5
Calvin-1,1024,40,4,17380.2,17380.2,17472.7
Calvin-2,1024,40,4,10763.9,10749.3,10762.4
Calvin-1,1024,50,4,17382.4,17370.0,17384.5
Calvin-2,1024,50,4,10423.8,10405.5,10441.9
Calvin-1,1024,60,4,17458.4,17462.4,17466.4
Calvin-2,1024,60,4,10179.6,10150.5,10170.1
Calvin-1,1024,70,4,17435.0,17431.1,17415.7
Calvin-2,1024,70,4,9926.5,9930.6,9950.7
Calvin-1,1024,80,4,17458.6,17482.5,17463.0
Calvin-2,1024,80,4,9688.0,9717.8,9716.9
Calvin-1,1024,90,4,17536.6,17522.3,17511.1
Calvin-2,1024,90,4,9551.6,9525.3,9542.0
Calvin-1,1024,100,4,17446.7,17463.2,17385.6
Calvin-2,1024,100,4,9367.6,9376.3,9376.3
Calvin-1,1,0,8,10265.6,10271.5,10272.9
Calvin-2,1,0,8,10266.0,10259.4,10252.5
Calvin-4,1,0,8,9392.8,9358.8,9394.7
Calvin-6,1,0,8,-1.0,-1.0,-1.0
Calvin-1,1,10,8,10261.7,10234.5,10254.9
Calvin-2,1,10,8,10274.2,10249.7,10249.3
Calvin-4,1,10,8,9399.7,9355.8,9409.3
Calvin-6,1,10,8,-1.0,-1.0,-1.0
Calvin-1,1,20,8,10260.4,10252.9,10263.8
Calvin-2,1,20,8,10275.5,10252.6,10251.4
Calvin-4,1,20,8,9400.5,9394.5,9358.0
Calvin-6,1,20,8,-1.0,-1.0,-1.0
Calvin-1,1,30,8,10260.8,10270.6,10259.1
Calvin-2,1,30,8,10250.9,10249.6,10249.2
Calvin-4,1,30,8,9361.0,9358.0,9351.6
Calvin-6,1,30,8,-1.0,-1.0,-1.0
Calvin-1,1,40,8,10232.2,10251.8,10252.2
Calvin-2,1,40,8,10244.9,10251.3,10245.1
Calvin-4,1,40,8,9359.0,9355.9,9394.5
Calvin-6,1,40,8,-1.0,-1.0,-1.0
Calvin-1,1,50,8,10267.5,10254.4,10256.1
Calvin-2,1,50,8,10249.5,10252.2,10250.2
Calvin-4,1,50,8,9355.8,9358.0,9361.1
Calvin-6,1,50,8,-1.0,-1.0,-1.0
Calvin-1,1,60,8,10254.6,10260.0,10261.5
Calvin-2,1,60,8,10253.9,10249.7,10250.6
Calvin-4,1,60,8,9359.2,9353.6,9358.5
Calvin-6,1,60,8,-1.0,-1.0,-1.0
Calvin-1,1,70,8,10258.3,10259.8,10253.4
Calvin-2,1,70,8,10249.7,10245.6,10276.8
Calvin-4,1,70,8,9359.7,9356.4,9362.8
Calvin-6,1,70,8,-1.0,-1.0,-1.0
Calvin-1,1,80,8,10251.1,10235.1,10255.7
Calvin-2,1,80,8,10249.4,10275.9,10252.8
Calvin-4,1,80,8,9358.7,9354.0,9358.9
Calvin-6,1,80,8,-1.0,-1.0,-1.0
Calvin-1,1,90,8,10268.1,10258.8,10253.1
Calvin-2,1,90,8,10250.9,10249.9,10251.4
Calvin-4,1,90,8,9359.1,9353.4,9361.0
Calvin-6,1,90,8,-1.0,-1.0,-1.0
Calvin-1,1,100,8,10266.7,10257.4,10248.4
Calvin-2,1,100,8,10277.8,10250.9,10224.4
Calvin-4,1,100,8,9359.3,9358.5,9400.5
Calvin-6,1,100,8,-1.0,-1.0,-1.0
Calvin-1,2,0,8,13079.8,13095.9,13089.4
Calvin-2,2,0,8,17533.7,17610.9,17532.7
Calvin-4,2,0,8,16376.8,16369.0,16378.0
Calvin-6,2,0,8,-1.0,-1.0,-1.0
Calvin-1,2,10,8,13113.8,13128.0,13117.0
Calvin-2,2,10,8,15482.2,15489.5,15480.5
Calvin-4,2,10,8,13527.9,13440.9,13474.9
Calvin-6,2,10,8,-1.0,-1.0,-1.0
Calvin-1,2,20,8,13105.0,13107.6,13107.9
Calvin-2,2,20,8,14781.1,14788.9,14789.4
Calvin-4,2,20,8,12237.9,12263.5,12238.7
Calvin-6,2,20,8,-1.0,-1.0,-1.0
Calvin-1,2,30,8,13131.2,13122.6,13126.9
Calvin-2,2,30,8,14434.9,14440.4,14427.0
Calvin-4,2,30,8,11460.9,11460.5,11465.0
Calvin-6,2,30,8,-1.0,-1.0,-1.0
Calvin-1,2,40,8,13093.8,13087.0,13088.4
Calvin-2,2,40,8,14058.7,14051.4,14050.8
Calvin-4,2,40,8,10871.4,10857.5,10880.3
Calvin-6,2,40,8,-1.0,-1.0,-1.0
Calvin-1,2,50,8,13125.9,13147.2,13126.9
Calvin-2,2,50,8,13886.4,13872.3,13856.8
Calvin-4,2,50,8,10493.2,10503.9,10502.4
Calvin-6,2,50,8,-1.0,-1.0,-1.0
Calvin-1,2,60,8,13096.6,13092.4,13093.6
Calvin-2,2,60,8,13654.2,13633.5,13635.7
Calvin-4,2,60,8,10102.3,10152.1,10101.3
Calvin-6,2,60,8,-1.0,-1.0,-1.0
Calvin-1,2,70,8,13117.1,13110.4,13101.8
Calvin-2,2,70,8,13446.8,13472.4,13460.5
Calvin-4,2,70,8,9888.5,9892.1,9881.9
Calvin-6,2,70,8,-1.0,-1.0,-1.0
Calvin-1,2,80,8,13106.8,13119.0,13101.5
Calvin-2,2,80,8,13334.6,13328.8,13307.2
Calvin-4,2,80,8,9731.4,9652.0,9648.8
Calvin-6,2,80,8,-1.0,-1.0,-1.0
Calvin-1,2,90,8,13157.8,13153.8,13158.5
Calvin-2,2,90,8,13265.7,13254.5,13278.2
Calvin-4,2,90,8,9550.8,9549.6,9522.3
Calvin-6,2,90,8,-1.0,-1.0,-1.0
Calvin-1,2,100,8,13198.1,13218.3,13196.2
Calvin-2,2,100,8,13215.7,13199.8,13207.0
Calvin-4,2,100,8,9453.2,9488.6,9454.9
Calvin-6,2,100,8,-1.0,-1.0,-1.0
Calvin-1,4,0,8,16795.2,16742.8,16733.2
Calvin-2,4,0,8,21533.2,21498.5,21535.4
Calvin-4,4,0,8,26023.9,26028.0,26044.7
Calvin-6,4,0,8,-1.0,-1.0,-1.0
Calvin-1,4,10,8,16684.1,16686.8,16668.5
Calvin-2,4,10,8,19551.8,19582.2,19574.8
Calvin-4,4,10,8,21048.6,21034.4,21051.4
Calvin-6,4,10,8,-1.0,-1.0,-1.0
Calvin-1,4,20,8,16735.3,16724.5,16731.4
Calvin-2,4,20,8,18852.2,18878.0,18861.6
Calvin-4,4,20,8,18592.0,18596.2,18592.7
Calvin-6,4,20,8,-1.0,-1.0,-1.0
Calvin-1,4,30,8,16763.4,16764.9,16764.1
Calvin-2,4,30,8,18332.8,18330.9,18356.0
Calvin-4,4,30,8,16837.6,16818.1,16830.1
Calvin-6,4,30,8,-1.0,-1.0,-1.0
Calvin-1,4,40,8,16664.7,16667.6,16650.4
Calvin-2,4,40,8,17789.3,17811.6,17817.0
Calvin-4,4,40,8,15482.0,15489.0,15506.4
Calvin-6,4,40,8,-1.0,-1.0,-1.0
Calvin-1,4,50,8,16778.2,16826.7,16769.0
Calvin-2,4,50,8,17579.2,17580.9,17539.3
Calvin-4,4,50,8,14534.5,14534.3,14535.1
Calvin-6,4,50,8,-1.0,-1.0,-1.0
Calvin-1,4,60,8,16709.6,16712.9,16698.3
Calvin-2,4,60,8,17111.3,17126.9,17118.1
Calvin-4,4,60,8,13610.8,13581.9,13582.3
Calvin-6,4,60,8,-1.0,-1.0,-1.0
Calvin-1,4,70,8,16709.7,16664.9,16677.4
Calvin-2,4,70,8,16840.3,16838.2,16934.2
Calvin-4,4,70,8,12863.8,12861.1,12858.6
Calvin-6,4,70,8,-1.0,-1.0,-1.0
Calvin-1,4,80,8,16767.2,16770.3,16766.2
Calvin-2,4,80,8,16667.9,16664.5,16668.9
Calvin-4,4,80,8,12224.2,12220.0,12221.2
Calvin-6,4,80,8,-1.0,-1.0,-1.0
Calvin-1,4,90,8,16710.3,16707.4,16709.8
Calvin-2,4,90,8,16355.1,16361.2,16371.5
Calvin-4,4,90,8,11712.6,11723.3,11717.3
Calvin-6,4,90,8,-1.0,-1.0,-1.0
Calvin-1,4,100,8,16786.4,16792.5,16764.5
Calvin-2,4,100,8,16212.9,16223.2,16208.5
Calvin-4,4,100,8,11155.5,11162.7,11167.4
Calvin-6,4,100,8,-1.0,-1.0,-1.0
Calvin-1,8,0,8,20874.1,20850.3,20865.7
Calvin-2,8,0,8,24976.1,24973.5,24971.6
Calvin-4,8,0,8,26069.9,26064.1,26020.1
Calvin-6,8,0,8,-1.0,-1.0,-1.0
Calvin-1,8,10,8,20895.5,20870.8,20872.9
Calvin-2,8,10,8,23160.1,23142.8,23172.1
Calvin-4,8,10,8,21633.2,21626.2,21742.0
Calvin-6,8,10,8,-1.0,-1.0,-1.0
Calvin-1,8,20,8,20978.4,20896.5,20896.0
Calvin-2,8,20,8,22213.2,22215.1,22212.0
Calvin-4,8,20,8,19215.9,19212.7,19211.5
Calvin-6,8,20,8,-1.0,-1.0,-1.0
Calvin-1,8,30,8,20846.2,20848.3,20845.5
Calvin-2,8,30,8,21520.2,21522.7,21529.5
Calvin-4,8,30,8,17510.7,17516.1,17514.5
Calvin-6,8,30,8,-1.0,-1.0,-1.0
Calvin-1,8,40,8,20811.2,20815.6,20881.9
Calvin-2,8,40,8,20875.4,20861.3,20892.8
Calvin-4,8,40,8,16170.3,16167.8,16169.3
Calvin-6,8,40,8,-1.0,-1.0,-1.0
Calvin-1,8,50,8,20846.5,20802.6,20832.1
Calvin-2,8,50,8,20426.4,20399.6,20412.7
Calvin-4,8,50,8,15222.6,15231.3,15229.3
Calvin-6,8,50,8,-1.0,-1.0,-1.0
Calvin-1,8,60,8,20841.5,20862.5,20841.4
Calvin-2,8,60,8,19946.2,19946.2,19963.2
Calvin-4,8,60,8,14356.6,14384.7,14377.7
Calvin-6,8,60,8,-1.0,-1.0,-1.0
Calvin-1,8,70,8,20830.3,20837.3,20827.3
Calvin-2,8,70,8,19455.0,19452.3,19455.6
Calvin-4,8,70,8,13635.1,13635.5,13636.2
Calvin-6,8,70,8,-1.0,-1.0,-1.0
Calvin-1,8,80,8,20878.9,20872.2,20886.5
Calvin-2,8,80,8,19199.2,19212.4,19212.1
Calvin-4,8,80,8,13030.0,13016.3,13018.0
Calvin-6,8,80,8,-1.0,-1.0,-1.0
Calvin-1,8,90,8,20819.8,20811.6,20835.8
Calvin-2,8,90,8,18823.4,18813.2,18815.6
Calvin-4,8,90,8,12338.3,12338.5,12341.5
Calvin-6,8,90,8,-1.0,-1.0,-1.0
Calvin-1,8,100,8,20834.7,20819.2,20843.9
Calvin-2,8,100,8,18594.6,18543.5,18509.6
Calvin-4,8,100,8,11920.0,11915.5,11914.2
Calvin-6,8,100,8,-1.0,-1.0,-1.0
Calvin-1,16,0,8,24611.3,24626.6,24666.4
Calvin-2,16,0,8,27515.8,27512.5,27509.1
Calvin-4,16,0,8,26126.7,26155.7,26119.5
Calvin-6,16,0,8,-1.0,-1.0,-1.0
Calvin-1,16,10,8,24634.0,24653.8,24642.6
Calvin-2,16,10,8,25625.3,25620.9,25617.9
Calvin-4,16,10,8,21882.0,21864.7,21862.5
Calvin-6,16,10,8,-1.0,-1.0,-1.0
Calvin-1,16,20,8,24688.9,24676.3,24652.4
Calvin-2,16,20,8,24534.7,24529.3,24539.8
Calvin-4,16,20,8,19408.3,19399.6,19399.8
Calvin-6,16,20,8,-1.0,-1.0,-1.0
Calvin-1,16,30,8,24690.6,24678.1,24705.6
Calvin-2,16,30,8,23763.3,23749.5,23732.7
Calvin-4,16,30,8,17860.9,17865.2,17854.8
Calvin-6,16,30,8,-1.0,-1.0,-1.0
Calvin-1,16,40,8,24623.5,24615.2,24628.2
Calvin-2,16,40,8,23088.2,23081.8,23043.4
Calvin-4,16,40,8,16559.7,16549.2,16559.2
Calvin-6,16,40,8,-1.0,-1.0,-1.0
Calvin-1,16,50,8,24656.3,24639.6,24636.2
Calvin-2,16,50,8,22412.2,22412.8,22422.1
Calvin-4,16,50,8,15555.1,15558.0,15549.9
Calvin-6,16,50,8,-1.0,-1.0,-1.0
Calvin-1,16,60,8,24633.8,24651.8,24651.4
Calvin-2,16,60,8,21831.4,21851.1,21870.0
Calvin-4,16,60,8,14664.0,14698.1,14696.9
Calvin-6,16,60,8,-1.0,-1.0,-1.0
Calvin-1,16,70,8,24581.7,24617.7,24633.7
Calvin-2,16,70,8,21345.7,21359.6,21337.7
Calvin-4,16,70,8,13979.9,13943.8,13975.8
Calvin-6,16,70,8,-1.0,-1.0,-1.0
Calvin-1,16,80,8,24806.4,24687.3,24680.0
Calvin-2,16,80,8,20895.8,20901.1,20878.2
Calvin-4,16,80,8,13309.5,13307.6,13302.2
Calvin-6,16,80,8,-1.0,-1.0,-1.0
Calvin-1,16,90,8,24627.3,24628.0,24638.6
Calvin-2,16,90,8,20486.2,20486.2,20486.2
Calvin-4,16,90,8,12698.4,12698.1,12693.3
Calvin-6,16,90,8,-1.0,-1.0,-1.0
Calvin-1,16,100,8,24642.8,24638.9,24670.2
Calvin-2,16,100,8,20128.2,20130.4,20134.6
Calvin-4,16,100,8,12228.1,12225.7,12227.7
Calvin-6,16,100,8,-1.0,-1.0,-1.0
Calvin-1,32,0,8,27784.0,27760.8,27760.8
Calvin-2,32,0,8,29252.9,29272.2,29273.0
Calvin-4,32,0,8,26178.6,26117.6,26119.6
Calvin-6,32,0,8,-1.0,-1.0,-1.0
Calvin-1,32,10,8,27799.6,27785.9,27760.6
Calvin-2,32,10,8,27354.7,27343.2,27330.0
Calvin-4,32,10,8,21908.8,21885.3,21892.4
Calvin-6,32,10,8,-1.0,-1.0,-1.0
Calvin-1,32,20,8,27813.1,27820.1,27798.6
Calvin-2,32,20,8,26171.3,26151.8,26194.9
Calvin-4,32,20,8,19612.2,19594.8,19625.5
Calvin-6,32,20,8,-1.0,-1.0,-1.0
Calvin-1,32,30,8,27728.9,27730.0,27743.8
Calvin-2,32,30,8,25219.6,25224.7,25223.6
Calvin-4,32,30,8,17880.0,17891.0,17884.6
Calvin-6,32,30,8,-1.0,-1.0,-1.0
Calvin-1,32,40,8,27794.5,27814.7,27813.0
Calvin-2,32,40,8,24467.5,24456.0,24463.8
Calvin-4,32,40,8,16720.0,16717.1,16735.7
Calvin-6,32,40,8,-1.0,-1.0,-1.0
Calvin-1,32,50,8,27824.9,27820.6,27814.8
Calvin-2,32,50,8,23779.6,23774.5,23783.5
Calvin-4,32,50,8,15675.9,15682.7,15687.8
Calvin-6,32,50,8,-1.0,-1.0,-1.0
Calvin-1,32,60,8,27714.6,27700.7,27677.6
Calvin-2,32,60,8,23053.4,23064.9,23061.7
Calvin-4,32,60,8,14825.8,14900.6,14854.3
Calvin-6,32,60,8,-1.0,-1.0,-1.0
Calvin-1,32,70,8,27776.7,27823.8,27819.1
Calvin-2,32,70,8,22588.0,22586.6,22579.0
Calvin-4,32,70,8,14155.1,14139.0,14160.0
Calvin-6,32,70,8,-1.0,-1.0,-1.0
Calvin-1,32,80,8,27832.4,27804.0,27785.4
Calvin-2,32,80,8,21935.5,22073.7,21932.3
Calvin-4,32,80,8,13500.4,13506.4,13504.1
Calvin-6,32,80,8,-1.0,-1.0,-1.0
Calvin-1,32,90,8,27799.8,27791.8,27758.0
Calvin-2,32,90,8,21552.9,21548.8,21527.6
Calvin-4,32,90,8,12930.6,12936.4,12937.5
Calvin-6,32,90,8,-1.0,-1.0,-1.0
Calvin-1,32,100,8,27705.7,27734.6,27737.3
Calvin-2,32,100,8,21102.4,21088.8,21151.3
Calvin-4,32,100,8,12422.3,12416.7,12418.3
Calvin-6,32,100,8,-1.0,-1.0,-1.0
Calvin-1,64,0,8,30150.1,30150.1,30164.2
Calvin-2,64,0,8,30523.7,30472.0,30601.1
Calvin-4,64,0,8,26083.2,26090.2,26026.5
Calvin-6,64,0,8,-1.0,-1.0,-1.0
Calvin-1,64,10,8,30290.5,30326.6,30304.9
Calvin-2,64,10,8,28606.2,28608.5,28670.9
Calvin-4,64,10,8,22046.1,22052.7,22049.2
Calvin-6,64,10,8,-1.0,-1.0,-1.0
Calvin-1,64,20,8,30178.0,30177.8,30192.5
Calvin-2,64,20,8,27292.5,27295.7,27299.6
Calvin-4,64,20,8,19620.5,19614.2,19717.2
Calvin-6,64,20,8,-1.0,-1.0,-1.0
Calvin-1,64,30,8,30167.9,30218.0,30226.0
Calvin-2,64,30,8,26182.3,26184.3,26258.0
Calvin-4,64,30,8,17997.4,18000.6,18013.5
Calvin-6,64,30,8,-1.0,-1.0,-1.0
Calvin-1,64,40,8,30234.6,30226.8,30244.7
Calvin-2,64,40,8,25329.1,25373.6,25329.5
Calvin-4,64,40,8,16788.2,16770.2,16802.2
Calvin-6,64,40,8,-1.0,-1.0,-1.0
Calvin-1,64,50,8,30158.0,30172.3,30155.5
Calvin-2,64,50,8,24573.3,24557.9,24579.2
Calvin-4,64,50,8,15735.6,15736.1,15733.6
Calvin-6,64,50,8,-1.0,-1.0,-1.0
Calvin-1,64,60,8,30156.6,30185.1,30181.5
Calvin-2,64,60,8,23866.2,23842.8,23869.4
Calvin-4,64,60,8,14923.2,14926.5,14926.5
Calvin-6,64,60,8,-1.0,-1.0,-1.0
Calvin-1,64,70,8,30248.2,30222.6,30243.3
Calvin-2,64,70,8,23195.7,23225.4,23155.3
Calvin-4,64,70,8,14229.5,14222.1,14225.9
Calvin-6,64,70,8,-1.0,-1.0,-1.0
Calvin-1,64,80,8,30193.5,30166.0,30297.2
Calvin-2,64,80,8,22621.3,22688.9,22641.1
Calvin-4,64,80,8,13537.4,13553.9,13561.2
Calvin-6,64,80,8,-1.0,-1.0,-1.0
Calvin-1,64,90,8,30231.2,30240.4,30212.5
Calvin-2,64,90,8,22089.7,22126.6,22102.8
Calvin-4,64,90,8,12961.4,12951.2,12965.6
Calvin-6,64,90,8,-1.0,-1.0,-1.0
Calvin-1,64,100,8,30193.9,30193.9,30154.8
Calvin-2,64,100,8,21611.9,21585.8,21601.4
Calvin-4,64,100,8,12469.6,12459.9,12467.8
Calvin-6,64,100,8,-1.0,-1.0,-1.0
Calvin-1,128,0,8,31891.9,31891.9,31878.4
Calvin-2,128,0,8,31364.2,31384.8,31351.0
Calvin-4,128,0,8,26087.5,26268.9,26068.2
Calvin-6,128,0,8,-1.0,-1.0,-1.0
Calvin-1,128,10,8,32246.3,32091.2,32091.2
Calvin-2,128,10,8,29402.6,29380.8,29361.2
Calvin-4,128,10,8,21967.3,22006.2,22011.9
Calvin-6,128,10,8,-1.0,-1.0,-1.0
Calvin-1,128,20,8,32027.9,32015.6,31982.7
Calvin-2,128,20,8,28038.0,28047.2,28047.0
Calvin-4,128,20,8,19612.7,19665.7,19652.3
Calvin-6,128,20,8,-1.0,-1.0,-1.0
Calvin-1,128,30,8,32043.5,32038.6,32068.8
Calvin-2,128,30,8,26862.7,26859.7,26859.7
Calvin-4,128,30,8,18018.2,18034.2,18048.3
Calvin-6,128,30,8,-1.0,-1.0,-1.0
Calvin-1,128,40,8,31980.2,32009.0,31991.7
Calvin-2,128,40,8,26038.1,25921.1,25889.1
Calvin-4,128,40,8,16857.0,16865.9,16868.5
Calvin-6,128,40,8,-1.0,-1.0,-1.0
Calvin-1,128,50,8,32093.0,31993.8,31982.5
Calvin-2,128,50,8,25077.3,25063.2,25027.6
Calvin-4,128,50,8,15782.3,15788.7,15800.3
Calvin-6,128,50,8,-1.0,-1.0,-1.0
Calvin-1,128,60,8,32007.0,31983.1,32000.4
Calvin-2,128,60,8,24295.2,24288.7,24263.4
Calvin-4,128,60,8,14942.9,14974.8,14959.8
Calvin-6,128,60,8,-1.0,-1.0,-1.0
Calvin-1,128,70,8,32033.0,31992.3,31986.8
Calvin-2,128,70,8,23653.2,23637.2,23653.4
Calvin-4,128,70,8,14245.5,14244.8,14235.6
Calvin-6,128,70,8,-1.0,-1.0,-1.0
Calvin-1,128,80,8,32013.4,32035.8,32035.5
Calvin-2,128,80,8,22944.4,22953.3,22935.0
Calvin-4,128,80,8,13625.5,13625.0,13615.7
Calvin-6,128,80,8,-1.0,-1.0,-1.0
Calvin-1,128,90,8,32080.9,32001.6,32016.8
Calvin-2,128,90,8,22607.0,22488.4,22426.7
Calvin-4,128,90,8,12973.8,12971.3,12949.8
Calvin-6,128,90,8,-1.0,-1.0,-1.0
Calvin-1,128,100,8,32073.1,32078.5,32070.1
Calvin-2,128,100,8,21853.7,21857.6,21843.5
Calvin-4,128,100,8,12517.0,12509.6,12519.9
Calvin-6,128,100,8,-1.0,-1.0,-1.0
Calvin-1,256,0,8,33274.0,33241.7,33245.9
Calvin-2,256,0,8,32024.7,31991.4,32003.3
Calvin-4,256,0,8,26058.3,26060.7,26070.0
Calvin-6,256,0,8,-1.0,-1.0,-1.0
Calvin-1,256,10,8,33401.5,33404.7,33457.3
Calvin-2,256,10,8,29984.9,29971.1,29954.8
Calvin-4,256,10,8,22010.2,21995.8,21999.8
Calvin-6,256,10,8,-1.0,-1.0,-1.0
Calvin-1,256,20,8,33277.4,33328.8,33349.4
Calvin-2,256,20,8,28442.8,28426.7,28356.4
Calvin-4,256,20,8,19666.8,19668.3,19671.8
Calvin-6,256,20,8,-1.0,-1.0,-1.0
Calvin-1,256,30,8,33408.5,33393.1,33385.4
Calvin-2,256,30,8,27196.6,27180.7,27195.5
Calvin-4,256,30,8,18056.3,18015.4,18025.2
Calvin-6,256,30,8,-1.0,-1.0,-1.0
Calvin-1,256,40,8,33354.8,33430.3,33357.7
Calvin-2,256,40,8,26340.1,26216.3,26223.2
Calvin-4,256,40,8,16792.9,16787.5,16790.8
Calvin-6,256,40,8,-1.0,-1.0,-1.0
Calvin-1,256,50,8,33341.8,33335.0,33311.0
Calvin-2,256,50,8,25362.5,25299.8,25331.9
Calvin-4,256,50,8,15780.3,15797.2,15743.3
Calvin-6,256,50,8,-1.0,-1.0,-1.0
Calvin-1,256,60,8,33374.8,33346.2,33356.6
Calvin-2,256,60,8,24504.0,24475.4,24495.8
Calvin-4,256,60,8,14912.8,14912.1,14902.5
Calvin-6,256,60,8,-1.0,-1.0,-1.0
Calvin-1,256,70,8,33315.9,33336.3,33286.7
Calvin-2,256,70,8,23829.6,23828.6,23828.2
Calvin-4,256,70,8,14255.0,14266.4,14271.1
Calvin-6,256,70,8,-1.0,-1.0,-1.0
Calvin-1,256,80,8,33377.8,33411.9,33388.8
Calvin-2,256,80,8,23149.2,23155.3,23147.8
Calvin-4,256,80,8,13590.3,13583.8,13574.6
Calvin-6,256,80,8,-1.0,-1.0,-1.0
Calvin-1,256,90,8,33381.3,33431.0,33392.6
Calvin-2,256,90,8,22628.8,22627.1,22613.4
Calvin-4,256,90,8,12977.6,12979.1,12983.2
Calvin-6,256,90,8,-1.0,-1.0,-1.0
Calvin-1,256,100,8,33369.3,33330.8,33361.1
Calvin-2,256,100,8,22050.3,22055.9,22031.3
Calvin-4,256,100,8,12546.2,12555.6,12558.3
Calvin-6,256,100,8,-1.0,-1.0,-1.0
Calvin-1,512,0,8,34183.7,34236.7,34277.3
Calvin-2,512,0,8,32448.9,32455.0,32438.3
Calvin-4,512,0,8,26034.3,26035.0,26053.6
Calvin-6,512,0,8,-1.0,-1.0,-1.0
Calvin-1,512,10,8,34378.9,34306.7,34364.9
Calvin-2,512,10,8,30288.7,30290.6,30297.1
Calvin-4,512,10,8,21932.8,21911.5,21916.4
Calvin-6,512,10,8,-1.0,-1.0,-1.0
Calvin-1,512,20,8,34272.7,34279.3,34262.8
Calvin-2,512,20,8,28719.6,28726.2,28717.5
Calvin-4,512,20,8,19631.4,19661.9,19674.7
Calvin-6,512,20,8,-1.0,-1.0,-1.0
Calvin-1,512,30,8,34322.6,34285.9,34293.1
Calvin-2,512,30,8,27400.5,27415.2,27404.4
Calvin-4,512,30,8,18001.0,17995.2,18007.7
Calvin-6,512,30,8,-1.0,-1.0,-1.0
Calvin-1,512,40,8,34253.1,34232.4,34238.5
Calvin-2,512,40,8,26341.0,26361.7,26362.2
Calvin-4,512,40,8,16745.7,16742.1,16756.8
Calvin-6,512,40,8,-1.0,-1.0,-1.0
Calvin-1,512,50,8,34225.2,34228.5,34218.7
Calvin-2,512,50,8,25379.7,25387.8,25379.7
Calvin-4,512,50,8,15779.3,15774.7,15780.1
Calvin-6,512,50,8,-1.0,-1.0,-1.0
Calvin-1,512,60,8,34368.9,34284.3,34346.9
Calvin-2,512,60,8,24625.9,24640.9,24612.8
Calvin-4,512,60,8,14940.7,14974.6,14945.2
Calvin-6,512,60,8,-1.0,-1.0,-1.0
Calvin-1,512,70,8,34282.2,34281.0,34186.4
Calvin-2,512,70,8,23885.4,23911.9,23922.5
Calvin-4,512,70,8,14215.0,14219.9,14220.8
Calvin-6,512,70,8,-1.0,-1.0,-1.0
Calvin-1,512,80,8,34220.6,34240.1,34232.7
Calvin-2,512,80,8,23188.7,23188.7,23329.8
Calvin-4,512,80,8,13601.7,13611.1,13605.8
Calvin-6,512,80,8,-1.0,-1.0,-1.0
Calvin-1,512,90,8,34168.6,34299.2,34314.4
Calvin-2,512,90,8,22744.6,22738.1,22752.0
Calvin-4,512,90,8,13015.1,13016.3,12984.5
Calvin-6,512,90,8,-1.0,-1.0,-1.0
Calvin-1,512,100,8,34224.6,34211.8,34225.2
Calvin-2,512,100,8,22118.2,22108.6,22127.4
Calvin-4,512,100,8,12592.7,12580.8,12595.5
Calvin-6,512,100,8,-1.0,-1.0,-1.0
Calvin-1,1024,0,8,34874.5,34874.5,34910.1
Calvin-2,1024,0,8,32918.1,32709.5,32693.5
Calvin-4,1024,0,8,26020.1,25989.1,26020.1
Calvin-6,1024,0,8,-1.0,-1.0,-1.0
Calvin-1,1024,10,8,34963.7,34941.4,34954.3
Calvin-2,1024,10,8,30505.3,30508.0,30505.9
Calvin-4,1024,10,8,21995.9,21981.5,21991.2
Calvin-6,1024,10,8,-1.0,-1.0,-1.0
Calvin-1,1024,20,8,34882.0,34867.8,34842.4
Calvin-2,1024,20,8,28810.5,28818.2,28814.6
Calvin-4,1024,20,8,19701.8,19685.7,19704.9
Calvin-6,1024,20,8,-1.0,-1.0,-1.0
Calvin-1,1024,30,8,34907.2,34924.2,34874.2
Calvin-2,1024,30,8,27456.9,27463.9,27464.9
Calvin-4,1024,30,8,18054.0,18013.8,18003.8
Calvin-6,1024,30,8,-1.0,-1.0,-1.0
Calvin-1,1024,40,8,34868.9,34875.5,34881.0
Calvin-2,1024,40,8,26386.5,26394.2,26372.6
Calvin-4,1024,40,8,16795.0,16803.1,16794.8
Calvin-6,1024,40,8,-1.0,-1.0,-1.0
Calvin-1,1024,50,8,34883.1,34885.6,34895.4
Calvin-2,1024,50,8,25455.7,25486.3,25486.3
Calvin-4,1024,50,8,15774.1,15803.4,15787.8
Calvin-6,1024,50,8,-1.0,-1.0,-1.0
Calvin-1,1024,60,8,34832.5,34915.4,34915.4
Calvin-2,1024,60,8,24657.0,24648.9,24661.3
Calvin-4,1024,60,8,14944.1,14946.7,14958.3
Calvin-6,1024,60,8,-1.0,-1.0,-1.0
Calvin-1,1024,70,8,34828.9,34860.4,34909.6
Calvin-2,1024,70,8,24005.3,23993.0,23992.9
Calvin-4,1024,70,8,14247.2,14228.7,14243.2
Calvin-6,1024,70,8,-1.0,-1.0,-1.0
