alg,clients,shards,threads,replica,tput_1,tput_2,tput_3
Janus,40,1,16,1,4412.4753114039995,4412.4753114039995,4209.56604596
Janus,80,1,16,1,4483.099540985,4483.099540985,4351.200907453
Janus,10,1,16,3,1893.3162242729,1893.3162242729,1779.1570187703999
Janus,20,1,16,3,2462.1031312633,2462.1031312633,2307.6533307964
Janus,40,1,16,3,2935.1004698310003,2935.1004698310003,2968.7705311070004
Janus,80,1,16,3,3945.881981439,3945.881981439,3946.6262641910002
Janus,1,1,16,5,285.8278462442,285.8278462442,293.0895515393
Janus,10,1,16,5,1863.7882176189999,1863.7882176189999,1847.9419253298
Janus,20,1,16,5,2498.1407217199003,2498.1407217199003,2468.8075471497996
Janus,40,1,16,5,2974.697695416,2974.697695416,2975.834160457
Janus,80,1,16,5,3668.246762561,3668.246762561,3519.625344551
Janus,1,1,16,7,278.5567611517,278.5567611517,305.2578679193
Janus,10,1,16,7,1928.8091760592,1928.8091760592,1926.9391501710002
Janus,20,1,16,7,2434.0046063126,2434.0046063126,2486.4812930977
Janus,40,1,16,7,2967.999268982,2967.999268982,2947.936205947
Janus,80,1,16,7,3442.2947400860003,3442.2947400860003,3411.7491747719996
Janus,100,2,16,1,887.5647368695,887.5647368695,932.9978126598
Janus,200,2,16,1,1746.0488270602,1746.0488270602,1764.9244186638
Janus,500,2,16,1,4098.442796641,4098.442796641,4115.608191884
Janus,1000,2,16,1,7308.478928103,7308.478928103,7488.3883799469995
Janus,2000,2,16,1,10288.061488520001,10288.061488520001,10297.831171243
Janus,4000,2,16,1,10325.974024107,10325.974024107,10647.624510084
Janus,100,2,16,3,791.8409590790001,791.8409590790001,790.332701016
Janus,200,2,16,3,1578.2567075214,1578.2567075214,1616.595870594
Janus,500,2,16,3,3813.672191003,3813.672191003,3892.3425642270004
Janus,1000,2,16,3,7271.38223772,7271.38223772,7202.696173804
Janus,2000,2,16,3,9419.284822431999,9419.284822431999,9408.170267663
Janus,4000,2,16,3,10549.387571262001,10549.387571262001,10063.770325683
Janus,100,2,16,5,749.7529121299,749.7529121299,736.1167173721999
Janus,200,2,16,5,1474.7843548126,1474.7843548126,1493.2829040066001
Janus,500,2,16,5,3740.1394833100003,3740.1394833100003,3655.940105982
Janus,1000,2,16,5,7002.390144355,7002.390144355,7070.965919861
Janus,2000,2,16,5,9185.406872725,9185.406872725,9211.562648843
Janus,4000,2,16,5,9742.491674008,9742.491674008,9889.25651908
Janus,100,2,16,7,763.7055248144001,763.7055248144001,739.6069121032
Janus,200,2,16,7,1466.8090344942,1466.8090344942,1465.6894795573
Janus,500,2,16,7,3641.702885798,3641.702885798,3617.865863788
Janus,1000,2,16,7,6772.3657005410005,6772.3657005410005,6588.403611951
Janus,2000,2,16,7,8470.40956296,8470.40956296,8207.385203538
Janus,4000,2,16,7,8919.407409307,8919.407409307,8841.959410986
Janus,1,2,16,1,317.42149626520006,317.42149626520006,418.3446476507
Janus,10,2,16,1,2061.2545954093,2061.2545954093,2177.4542311161
Janus,20,2,16,1,3356.105929103,3356.105929103,3406.8329614980003
Janus,40,2,16,1,4876.871379982,4876.871379982,4682.041582621
Janus,80,2,16,1,4947.889866841,4947.889866841,4968.273812142
Janus,1,2,16,3,314.8733219394,314.8733219394,288.3204182136
Janus,10,2,16,3,2147.0974253015,2147.0974253015,2130.462979298
Janus,20,2,16,3,2667.393804372,2667.393804372,2527.899368812
Janus,40,2,16,3,3036.225812948,3036.225812948,3082.13379308
Janus,80,2,16,3,3781.777035304,3781.777035304,3894.9537916259997
Janus,1,2,16,5,319.0790291989,319.0790291989,279.5961387942
Janus,10,2,16,5,2033.116598877,2033.116598877,2092.651458251
Janus,20,2,16,5,2651.4135173709997,2651.4135173709997,2627.8540789983
Janus,40,2,16,5,3036.015581452,3036.015581452,3046.3219316880004
Janus,80,2,16,5,3619.824262942,3619.824262942,3627.2690111939996
Janus,1,2,16,7,291.0271336602,291.0271336602,294.17286359770003
Janus,10,2,16,7,2134.2415022696,2134.2415022696,2077.8260777071
Janus,20,2,16,7,2789.6767295219997,2789.6767295219997,2698.44290698
Janus,40,2,16,7,3162.831887934,3162.831887934,3161.3909488719996
Janus,80,2,16,7,3523.0957667019998,3523.0957667019998,3520.687234185
Janus,100,32,16,1,762.9797013265,762.9797013265,757.2449833083
Janus,200,32,16,1,1522.2410569602,1522.2410569602,1538.1426716392
Janus,500,32,16,1,3766.126781853,3766.126781853,3827.0990413970003
Janus,1000,32,16,1,7556.358952703,7556.358952703,7557.743912353
Janus,2000,32,16,1,15124.927831404,15124.927831404,15031.14928606
Janus,4000,32,16,1,24143.744773965,24143.744773965,24082.975139218
Janus,100,32,16,3,600.2644964357,600.2644964357,656.1607768689
Janus,200,32,16,3,1235.3921485899,1235.3921485899,1282.0502156152
Janus,500,32,16,3,3147.0701023409997,3147.0701023409997,3119.739004378
Janus,1000,32,16,3,6262.968120667,6262.968120667,6351.324979037
Janus,2000,32,16,3,12199.745793776,12199.745793776,12298.013179047
Janus,4000,32,16,3,19078.593501023,19078.593501023,18891.270594308
Janus,100,32,16,5,553.9487427578999,553.9487427578999,573.6478767996
Janus,200,32,16,5,1126.2050758163,1126.2050758163,1112.3339742101
Janus,500,32,16,5,2918.146362202,2918.146362202,2756.819226967
Janus,1000,32,16,5,5651.189142428,5651.189142428,5585.162440372
Janus,2000,32,16,5,10006.805815173999,10006.805815173999,9948.14834235
Janus,4000,32,16,5,15825.391972215,15825.391972215,15773.437343765001
Janus,1,32,16,1,328.81068878680003,328.81068878680003,329.6437745772
Janus,10,32,16,1,2310.5081944821,2310.5081944821,2230.5256894287
Janus,20,32,16,1,3151.76088799,3151.76088799,3240.250903869
Janus,40,32,16,1,4377.121471595,4377.121471595,4455.572434045
Janus,80,32,16,1,4619.589455574,4619.589455574,4454.003652179
Janus,1,32,16,3,271.7869893723,271.7869893723,313.2906318084
Janus,10,32,16,3,2144.4821831125,2144.4821831125,2134.7041349612
Janus,20,32,16,3,2583.2579323891,2583.2579323891,2539.0735051029997
Janus,40,32,16,3,3037.668808191,3037.668808191,3016.352153215
Janus,80,32,16,3,4271.957025682001,4271.957025682001,4254.929643657
Janus,1,32,16,5,309.4800887022,309.4800887022,287.60848505372996
Janus,10,32,16,5,1965.2509138338,1965.2509138338,1960.3261948572
Janus,20,32,16,5,2452.9300122287,2452.9300122287,2486.793289618
Janus,40,32,16,5,2908.2253979479997,2908.2253979479997,2915.520111755
Janus,80,32,16,5,4029.424244299,4029.424244299,4043.2543702430003
Janus,100,4,16,1,882.7595078016,882.7595078016,858.0662311548001
Janus,200,4,16,1,1772.0841109793,1772.0841109793,1699.4299238114
Janus,500,4,16,1,4324.304450901,4324.304450901,4266.693190973
Janus,1000,4,16,1,8585.485229898,8585.485229898,8571.427989857
Janus,2000,4,16,1,14317.813552727,14317.813552727,14220.639115946
Janus,4000,4,16,1,16495.272580188,16495.272580188,17056.959563992
Janus,100,4,16,3,813.8221926912,813.8221926912,798.3502505168001
Janus,200,4,16,3,1623.0232286317998,1623.0232286317998,1640.7545767714
Janus,500,4,16,3,3908.7324580110003,3908.7324580110003,3881.1880211000002
Janus,1000,4,16,3,7762.667449743,7762.667449743,7844.681970416
Janus,2000,4,16,3,13266.902735269,13266.902735269,12942.546414778999
Janus,4000,4,16,3,15874.301143453,15874.301143453,15119.137304581
Janus,100,4,16,5,748.6025788613999,748.6025788613999,766.9908741227
Janus,200,4,16,5,1500.6596827702,1500.6596827702,1467.1214962815998
Janus,500,4,16,5,3767.9694084889998,3767.9694084889998,3812.5497086140003
Janus,1000,4,16,5,7486.588984491,7486.588984491,7506.597076535
Janus,2000,4,16,5,13232.538691997,13232.538691997,12858.180988711
Janus,4000,4,16,5,15387.781450011,15387.781450011,15195.535104403
Janus,100,4,16,7,715.9178719086,715.9178719086,695.9107610740001
Janus,200,4,16,7,1475.9956154817,1475.9956154817,1413.0873933321
Janus,500,4,16,7,3632.59953945,3632.59953945,3671.351541958
Janus,1000,4,16,7,7086.987450184,7086.987450184,7173.573234539
Janus,2000,4,16,7,12359.375969564,12359.375969564,12044.098845506
Janus,4000,4,16,7,13405.325160059,13405.325160059,13810.107225728
Janus,1,4,16,1,359.8525813686,359.8525813686,335.75494210809995
Janus,10,4,16,1,2252.2053284299,2252.2053284299,2325.7366129984
Janus,20,4,16,1,3241.450052642,3241.450052642,3231.983580472
Janus,40,4,16,1,4947.621327446001,4947.621327446001,4831.887675613
Janus,80,4,16,1,4806.946679325,4806.946679325,4758.16814399
Janus,1,4,16,3,291.1237932412,291.1237932412,286.75018880407
Janus,10,4,16,3,2125.0653628666,2125.0653628666,2184.0519351788
Janus,20,4,16,3,2634.1627736689998,2634.1627736689998,2617.419305239
Janus,40,4,16,3,3131.7564109679997,3131.7564109679997,3209.769529656
Janus,80,4,16,3,4079.3890182130003,4079.3890182130003,3884.138331886
Janus,1,4,16,5,264.9956540276,264.9956540276,269.17745287967
Janus,10,4,16,5,2031.2250996174998,2031.2250996174998,2064.2692848699003
Janus,20,4,16,5,2582.861744435,2582.861744435,2542.3951505412997
Janus,40,4,16,5,3131.2578489869998,3131.2578489869998,3059.670355868
Janus,80,4,16,5,3754.063207623,3754.063207623,3888.670094416
Janus,1,4,16,7,267.7926490447,267.7926490447,270.36963340983
Janus,10,4,16,7,2018.6240125483998,2018.6240125483998,2079.9055029325
Janus,20,4,16,7,2666.580239445,2666.580239445,2656.529036507
Janus,40,4,16,7,3182.514906325,3182.514906325,3168.617625791
Janus,80,4,16,7,3726.970233924,3726.970233924,3756.2091335570003
Janus,100,64,16,1,747.6063328053,747.6063328053,743.2535300442
Janus,200,64,16,1,1485.5621880022,1485.5621880022,1474.3574852813
Janus,500,64,16,1,3785.680391366,3785.680391366,3834.398419178
Janus,1000,64,16,1,7395.444579547,7395.444579547,7449.582169946
Janus,2000,64,16,1,14679.54075949,14679.54075949,14667.49263643
Janus,4000,64,16,1,23002.925434292003,23002.925434292003,22791.693897461002
Janus,1,64,16,1,338.5486218383,338.5486218383,320.7791793768
Janus,10,64,16,1,2211.8095243531,2211.8095243531,2262.5056423544997
Janus,20,64,16,1,3101.228165224,3101.228165224,3087.000351827
Janus,40,64,16,1,4376.523281275,4376.523281275,4687.008564201
Janus,80,64,16,1,4351.461590205,4351.461590205,4491.902046921
Janus,100,8,16,1,836.5372010681,836.5372010681,795.7077645948
Janus,200,8,16,1,1679.2223214807,1679.2223214807,1658.3615123727
Janus,500,8,16,1,4277.926476909,4277.926476909,4278.9035638469995
Janus,1000,8,16,1,8386.112785237001,8386.112785237001,8385.658416199001
Janus,2000,8,16,1,16419.223965264,16419.223965264,16533.384088406
Janus,4000,8,16,1,24482.526699838,24482.526699838,24911.087952553
Janus,100,8,16,3,685.0993555734,685.0993555734,753.2063371231
Janus,200,8,16,3,1482.1401709635,1482.1401709635,1489.272330928
Janus,500,8,16,3,3706.397763801,3706.397763801,3693.940058717
Janus,1000,8,16,3,7425.212014494,7425.212014494,7499.587262324
Janus,2000,8,16,3,14757.798633491,14757.798633491,14758.401444199
Janus,4000,8,16,3,21384.581296012002,21384.581296012002,21104.431628072
Janus,100,8,16,5,687.0268778377999,687.0268778377999,702.4233252918
Janus,200,8,16,5,1385.1209389775001,1385.1209389775001,1393.5509968978
Janus,500,8,16,5,3429.010580059,3429.010580059,3409.392472846
Janus,1000,8,16,5,6897.045383861,6897.045383861,7022.338822805001
Janus,2000,8,16,5,13876.614983281,13876.614983281,13694.171729958
Janus,4000,8,16,5,19997.325682666,19997.325682666,19857.89263298
Janus,100,8,16,7,648.4970562807,648.4970562807,639.6422994655001
Janus,200,8,16,7,1364.2425590906,1364.2425590906,1289.5685636122
Janus,500,8,16,7,3356.026540472,3356.026540472,3254.194771227
Janus,1000,8,16,7,6566.14112408,6566.14112408,6612.819358817001
Janus,2000,8,16,7,13090.771089433,13090.771089433,13031.352477049
Janus,4000,8,16,7,19294.445278183,19294.445278183,19352.416601784
Janus,1,8,16,1,331.9885541347,331.9885541347,333.9389794472
Janus,10,8,16,1,2312.7497730616,2312.7497730616,2291.745101846
Janus,20,8,16,1,3129.574941594,3129.574941594,3152.349855993
Janus,40,8,16,1,4671.294481139,4671.294481139,4821.405670408
Janus,80,8,16,1,5146.675066485001,5146.675066485001,5046.772153768
Janus,1,8,16,3,304.0098072881,304.0098072881,300.9959406276
Janus,10,8,16,3,2066.5134363254,2066.5134363254,2165.9211571534997
Janus,20,8,16,3,2624.23069627,2624.23069627,2657.618644437
Janus,40,8,16,3,3046.981025568,3046.981025568,3094.158929492
Janus,80,8,16,3,4067.219948045,4067.219948045,4102.358044653
Janus,1,8,16,5,290.5826653045,290.5826653045,285.15413649102
Janus,10,8,16,5,2077.8816024957,2077.8816024957,2036.1069554212002
Janus,20,8,16,5,2541.7845956401,2541.7845956401,2625.3711108009998
Janus,40,8,16,5,3108.013194217,3108.013194217,3058.748475116
Janus,80,8,16,5,3946.692753242,3946.692753242,3933.385429703
Janus,1,8,16,7,286.6068816755,286.6068816755,289.4855348986
Janus,10,8,16,7,1939.3968416169,1939.3968416169,1982.8908070639
Janus,20,8,16,7,2530.9006175422,2530.9006175422,2553.7464766989997
Janus,40,8,16,7,3079.491786489,3079.491786489,3049.062555228
Janus,80,8,16,7,3860.811233296,3860.811233296,3826.476207713
OCC,100,128,16,1,853.4310570936999,853.4310570936999,844.3916046884
OCC,200,128,16,1,1669.2457439882,1669.2457439882,1658.973411326
OCC,500,128,16,1,4224.266125552,4224.266125552,4243.7356221420005
OCC,1000,128,16,1,7687.193909064,7687.193909064,7681.757946459
OCC,2000,128,16,1,11494.201685515,11494.201685515,11371.709623953999
OCC,4000,128,16,1,8192.594439962,8192.594439962,8257.262805302
OCC,1,128,16,1,274.656199589,274.656199589,299.7878266007
OCC,10,128,16,1,511.9900033222,511.9900033222,457.8719416787
OCC,20,128,16,1,339.8653581761,339.8653581761,324.5300580664
OCC,40,128,16,1,188.04196817305,188.04196817305,173.24774121576002
OCC,80,128,16,1,98.44360785644,98.44360785644,92.85550678015001
OCC,100,16,16,1,882.8905023332001,882.8905023332001,878.079103516
OCC,200,16,16,1,1657.5206351571,1657.5206351571,1605.4021724823
OCC,500,16,16,1,2465.4450212670004,2465.4450212670004,2403.0985933089
OCC,1000,16,16,1,1589.8811172521998,1589.8811172521998,1579.7844550993998
OCC,4000,16,16,1,530.573029468,530.573029468,529.627557007
OCC,100,16,16,3,872.6475192756,872.6475192756,854.9343384841
OCC,200,16,16,3,1616.8696925462,1616.8696925462,1637.4502164925
OCC,500,16,16,3,2672.6118195530003,2672.6118195530003,2627.336151265
OCC,1000,16,16,3,1605.2876017492001,1605.2876017492001,1621.1940234359001
OCC,2000,16,16,3,1012.0229935794999,1012.0229935794999,1004.510454576
OCC,4000,16,16,3,564.64996438302,564.64996438302,554.8938071998
OCC,100,16,16,5,818.0403789892,818.0403789892,832.0990816408
OCC,200,16,16,5,1612.3721319213,1612.3721319213,1589.1065696966
OCC,500,16,16,5,2325.1251226968,2325.1251226968,2386.5339453446995
OCC,1000,16,16,5,1372.1310742895998,1372.1310742895998,1437.0761585103
OCC,2000,16,16,5,820.967084956,820.967084956,879.4199487202
OCC,4000,16,16,5,472.895391614,472.895391614,474.04953871551004
OCC,100,16,16,7,775.2056550533999,775.2056550533999,
OCC,200,16,16,7,1538.2846924504,1538.2846924504,
OCC,500,16,16,7,1988.1207818734001,1988.1207818734001,
OCC,1000,16,16,7,1218.2993685053,1218.2993685053,
OCC,2000,16,16,7,762.3621666102999,762.3621666102999,
OCC,4000,16,16,7,396.5997750282,396.5997750282,
OCC,10,16,16,1,410.6086427833,410.6086427833,417.36774540249996
OCC,20,16,16,1,259.79982781461,259.79982781461,256.21584377317
OCC,40,16,16,1,181.77944887991998,181.77944887991998,159.54128009141
OCC,80,16,16,1,80.72492502689,80.72492502689,84.64177281122
OCC,1,16,16,3,242.79596829156,242.79596829156,212.09178603803
OCC,10,16,16,3,422.51904737539996,422.51904737539996,410.7719995198
OCC,20,16,16,3,302.0034091398,302.0034091398,282.4046167159
OCC,40,16,16,3,165.11348387084,165.11348387084,185.30892147463
OCC,80,16,16,3,106.68633522881,106.68633522881,97.45373557477001
OCC,1,16,16,5,243.64028197637,243.64028197637,215.64779106146997
OCC,10,16,16,5,350.59987410499997,350.59987410499997,359.0618248788
OCC,20,16,16,5,233.85993792855,233.85993792855,246.7922986439
OCC,40,16,16,5,146.05100736812,146.05100736812,151.30822872083002
OCC,80,16,16,5,77.20503582154001,77.20503582154001,92.67935614485
OCC,1,16,16,7,193.10818864858,193.10818864858,
OCC,10,16,16,7,310.0829353482,310.0829353482,
OCC,20,16,16,7,207.22393722742,207.22393722742,
OCC,40,16,16,7,119.43046047933,119.43046047933,
OCC,80,16,16,7,75.87298905605999,75.87298905605999,
OCC,100,1,16,1,60.20232357548,60.20232357548,59.822335384999995
OCC,200,1,16,1,55.23499459878,55.23499459878,46.86441216881
OCC,500,1,16,1,25.41938106987,25.41938106987,26.28827710796
OCC,1000,1,16,1,11.74499684094,11.74499684094,10.882270122285998
OCC,2000,1,16,1,7.5560618353589994,7.5560618353589994,8.354194177017
OCC,4000,1,16,1,6.427542096805,6.427542096805,4.638104907687
OCC,100,1,16,3,97.94669631767,97.94669631767,108.63530843061
OCC,200,1,16,3,54.656095855320004,54.656095855320004,59.16240564257
OCC,500,1,16,3,26.558997159352,26.558997159352,22.24608041253
OCC,1000,1,16,3,11.420772773687,11.420772773687,9.42430813051
OCC,2000,1,16,3,5.767497718478,5.767497718478,5.9014565480289995
OCC,4000,1,16,3,2.918716897211,2.918716897211,3.2473115751400004
OCC,100,1,16,5,79.65179403635,79.65179403635,77.93132752448999
OCC,200,1,16,5,49.22587473757,49.22587473757,45.252935976900005
OCC,500,1,16,5,17.597786636201,17.597786636201,16.34175489869
OCC,1000,1,16,5,8.696294719316,8.696294719316,7.503648541583
OCC,2000,1,16,5,4.975365199192,4.975365199192,5.572587609132
OCC,4000,1,16,5,13.457962267523001,13.457962267523001,10.522079792026
OCC,100,1,16,7,79.27161219732,79.27161219732,62.3436683913
OCC,200,1,16,7,36.438101095387,36.438101095387,42.54540885772
OCC,500,1,16,7,13.237332485837001,13.237332485837001,12.025259217765
OCC,1000,1,16,7,8.095944856415,8.095944856415,7.567648213224
OCC,2000,1,16,7,4.710474035119001,4.710474035119001,4.112888439809
OCC,4000,1,16,7,13.05542198199,13.05542198199,13.050923298747
OCC,1,1,16,1,226.80771083193997,226.80771083193997,244.19205551189998
OCC,10,1,16,1,285.1660050832,285.1660050832,302.0085524759
OCC,20,1,16,1,200.37995846016,200.37995846016,196.68883104046
OCC,40,1,16,1,131.60112319297,131.60112319297,119.92809762193
OCC,80,1,16,1,52.84347467174,52.84347467174,58.76235557804
OCC,1,1,16,3,173.24302559158,173.24302559158,209.54489887463
OCC,10,1,16,3,267.09193569219997,267.09193569219997,251.59523116768
OCC,20,1,16,3,199.78930085154,199.78930085154,198.85283413757
OCC,40,1,16,3,120.57649082136,120.57649082136,137.02395620699002
OCC,80,1,16,3,73.96707155337,73.96707155337,77.28690532348
OCC,1,1,16,5,205.92954058384,205.92954058384,181.40037458921
OCC,10,1,16,5,224.12709223845002,224.12709223845002,224.11187838495002
OCC,20,1,16,5,170.9644327681,170.9644327681,181.5874342504
OCC,40,1,16,5,110.66734157891,110.66734157891,96.65451998483
OCC,80,1,16,5,63.93461783408,63.93461783408,72.82104588055999
OCC,1,1,16,7,155.58933243338998,155.58933243338998,182.5282030163
OCC,10,1,16,7,198.08263162666,198.08263162666,200.70261769376
OCC,20,1,16,7,128.7803937071,128.7803937071,149.04216491103
OCC,40,1,16,7,112.21399697437,112.21399697437,77.38972951127
OCC,80,1,16,7,45.003693104884,45.003693104884,56.79920193322
OCC,100,2,16,1,199.83421100796,199.83421100796,195.98869223908997
OCC,200,2,16,1,150.62664434122001,150.62664434122001,159.10252148193
OCC,500,2,16,1,101.20518657267,101.20518657267,93.16630587453
OCC,1000,2,16,1,53.53282170012,53.53282170012,56.75266145028
OCC,2000,2,16,1,26.22772514238,26.22772514238,30.00326114664
OCC,4000,2,16,1,18.608163080612,18.608163080612,18.873616435701003
OCC,100,2,16,3,199.26889556067,199.26889556067,221.32329675885998
OCC,200,2,16,3,198.6012163009,198.6012163009,184.64079661901
OCC,500,2,16,3,89.72093767663,89.72093767663,93.84107801654
OCC,1000,2,16,3,53.97939702262,53.97939702262,48.15607016324999
OCC,2000,2,16,3,23.591098387162,23.591098387162,26.420328919
OCC,4000,2,16,3,16.358729264647,16.358729264647,14.441491446282
OCC,100,2,16,5,155.07032631703,155.07032631703,168.11396753214
OCC,200,2,16,5,163.44302924925,163.44302924925,162.27598823815998
OCC,500,2,16,5,75.99513785898,75.99513785898,76.84631444116
OCC,1000,2,16,5,43.02113527299,43.02113527299,42.74849708333
OCC,2000,2,16,5,25.71508846016,25.71508846016,25.337150797112997
OCC,4000,2,16,5,17.1728255286,17.1728255286,13.2565060131859
OCC,100,2,16,7,145.46343703467,145.46343703467,158.87762621046
OCC,200,2,16,7,118.82004853377,118.82004853377,144.1692515362
OCC,500,2,16,7,65.50977980945001,65.50977980945001,63.625754177299996
OCC,1000,2,16,7,37.3113653059,37.3113653059,33.0632539049
OCC,2000,2,16,7,21.205635729443003,21.205635729443003,17.116837455585
OCC,1,2,16,1,270.9166429554,270.9166429554,249.45468367688
OCC,10,2,16,1,336.766977487,336.766977487,387.2055139737
OCC,20,2,16,1,223.039031496,223.039031496,246.98001991799
OCC,40,2,16,1,134.99138482338,134.99138482338,132.66944266442
OCC,80,2,16,1,75.48772462317,75.48772462317,82.20594336794
OCC,1,2,16,3,223.82399355593998,223.82399355593998,213.53617502109
OCC,10,2,16,3,341.7225068934,341.7225068934,342.17590734190003
OCC,20,2,16,3,237.5059414744,237.5059414744,243.29183937424
OCC,40,2,16,3,172.71564076286998,172.71564076286998,155.04168498688
OCC,80,2,16,3,85.31780832727,85.31780832727,83.28855070806
OCC,1,2,16,5,226.06456000692,226.06456000692,189.85184217854
OCC,10,2,16,5,283.384160517,283.384160517,294.08533450669995
OCC,20,2,16,5,236.82721792264,236.82721792264,225.02937675611
OCC,40,2,16,5,144.75465140661,144.75465140661,146.90609355577
OCC,80,2,16,5,73.23900583889,73.23900583889,92.74088678447
OCC,1,2,16,7,186.44324252316,186.44324252316,170.11196778099998
OCC,10,2,16,7,262.7004280532,262.7004280532,267.0360425208
OCC,20,2,16,7,205.78687513929,205.78687513929,184.5082072236
OCC,40,2,16,7,133.50262745901,133.50262745901,121.18607435261
OCC,80,2,16,7,69.42011098716999,69.42011098716999,79.58405901004001
OCC,100,32,16,1,861.8743332076999,861.8743332076999,904.3238864494001
OCC,200,32,16,1,1748.4000101806,1748.4000101806,1725.9983700274
OCC,500,32,16,1,4143.458425403,4143.458425403,4185.51051706
OCC,1000,32,16,1,5095.461461963,5095.461461963,5150.472083509
OCC,2000,32,16,1,3150.042665165,3150.042665165,3134.213371384
OCC,100,32,16,3,880.7504545387001,880.7504545387001,895.8386706981
OCC,200,32,16,3,1702.1067060427001,1702.1067060427001,1740.6413614903
OCC,500,32,16,3,4112.459648526,4112.459648526,4123.183215952
OCC,1000,32,16,3,5157.219737106,5157.219737106,5138.005004539
OCC,2000,32,16,3,3033.623940287,3033.623940287,3046.603840588
OCC,4000,32,16,3,1828.9476094851,1828.9476094851,1750.8754669477999
OCC,1,32,16,1,283.6498588946,283.6498588946,267.00074483854
OCC,10,32,16,1,465.5247551934,465.5247551934,485.6513675528
OCC,20,32,16,1,275.761033311,275.761033311,259.00841862622
OCC,40,32,16,1,178.27258311498,178.27258311498,155.15613315491
OCC,80,32,16,1,83.99070641277001,83.99070641277001,106.07381439235999
OCC,1,32,16,3,252.93752557279998,252.93752557279998,254.17327878973998
OCC,10,32,16,3,438.945726184,438.945726184,444.3802016346
OCC,20,32,16,3,320.2175413591,320.2175413591,321.4557870284
OCC,40,32,16,3,188.23245265087,188.23245265087,187.16779736669
OCC,80,32,16,3,106.7301389545,106.7301389545,110.87729141144
OCC,100,4,16,1,459.9865679598,459.9865679598,451.6975104861
OCC,200,4,16,1,462.1056747042,462.1056747042,467.2540083941
OCC,500,4,16,1,306.1194255457,306.1194255457,314.2766467336
OCC,1000,4,16,1,194.58286813457,194.58286813457,195.03140106845
OCC,2000,4,16,1,116.25473070106,116.25473070106,114.10794834513
OCC,4000,4,16,1,51.167341664717,51.167341664717,52.644296977753
OCC,100,4,16,3,468.9879465592,468.9879465592,437.659147365
OCC,200,4,16,3,517.8664003547,517.8664003547,516.6992837213
OCC,500,4,16,3,282.76748315279997,282.76748315279997,295.3994838806
OCC,1000,4,16,3,186.94122146244,186.94122146244,186.63452141523
OCC,2000,4,16,3,111.62602953622,111.62602953622,111.77777824707
OCC,4000,4,16,3,53.22902115079,53.22902115079,49.48766123275
OCC,100,4,16,5,455.0572957572,455.0572957572,440.20285505329997
OCC,200,4,16,5,466.3174603216,466.3174603216,495.4357346986
OCC,500,4,16,5,284.1696433811,284.1696433811,299.3681825569
OCC,1000,4,16,5,173.07005552085,173.07005552085,161.89106308281
OCC,2000,4,16,5,97.35769935741,97.35769935741,97.07061738917
OCC,4000,4,16,5,47.024590295159996,47.024590295159996,53.018482972499996
OCC,100,4,16,7,411.5487575846,411.5487575846,404.8407918003
OCC,200,4,16,7,383.35766497640003,383.35766497640003,383.57346970279997
OCC,500,4,16,7,225.08001670747,225.08001670747,226.32718807922
OCC,1000,4,16,7,136.79424616951,136.79424616951,134.98094127259998
OCC,2000,4,16,7,74.82375215051,74.82375215051,78.64795937339
OCC,4000,4,16,7,37.62446506588,37.62446506588,39.51760904284001
OCC,1,4,16,1,252.42726924381,252.42726924381,228.25301144039997
OCC,10,4,16,1,408.2996309912,408.2996309912,416.9396595488
OCC,20,4,16,1,252.5583701517,252.5583701517,271.1395579836
OCC,40,4,16,1,162.37559920701,162.37559920701,168.64945380507
OCC,80,4,16,1,92.09336506536,92.09336506536,92.54656798088001
OCC,1,4,16,3,208.82016432432002,208.82016432432002,209.4232400061
OCC,10,4,16,3,399.0491753818,399.0491753818,402.5872986712
OCC,20,4,16,3,279.6509429172,279.6509429172,288.4628717253
OCC,40,4,16,3,171.72850933871,171.72850933871,166.16813807391
OCC,80,4,16,3,101.8155451777,101.8155451777,104.51365222803
OCC,1,4,16,5,199.78263925324,199.78263925324,218.47244504035
OCC,10,4,16,5,334.1856700788,334.1856700788,353.0322610301
OCC,20,4,16,5,229.42816095243,229.42816095243,237.36541694948
OCC,40,4,16,5,154.82043078703,154.82043078703,162.67263326860999
OCC,80,4,16,5,84.24656311046,84.24656311046,82.6652286531
OCC,1,4,16,7,197.20759790047,197.20759790047,201.76281064832
OCC,10,4,16,7,282.7053851271,282.7053851271,287.3753951387
OCC,20,4,16,7,194.45298934226,194.45298934226,200.83159465986
OCC,40,4,16,7,131.24817048756,131.24817048756,136.98697463189998
OCC,80,4,16,7,74.87277220716001,74.87277220716001,66.237980541268
OCC,100,64,16,1,866.0271399679,866.0271399679,864.2883649063
OCC,200,64,16,1,1693.0473522812,1693.0473522812,1732.0580904545
OCC,500,64,16,1,4260.3416099880005,4260.3416099880005,4292.303441893
OCC,1000,64,16,1,7791.6124052430005,7791.6124052430005,7913.017218391999
OCC,2000,64,16,1,8576.36785266,8576.36785266,8608.264007239
OCC,4000,64,16,1,4766.060631085,4766.060631085,4809.7163901799995
OCC,1,64,16,1,238.21071305248,238.21071305248,259.23630325848
OCC,10,64,16,1,467.2312490774,467.2312490774,472.7937121971
OCC,20,64,16,1,300.7024180831,300.7024180831,281.4034814619
OCC,40,64,16,1,178.69460444535,178.69460444535,183.58017755904
OCC,80,64,16,1,86.78787611602999,86.78787611602999,91.71152282874
