node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
2,16,128,60,555746,544501,553337,551194.6667
2,16,128,80,476652,472055,478616,475774.3333
2,16,128,100,419864,421879,425871,422538
2,16,256,0,742386,542463,751383,678744
2,16,256,20,526737,567868,663691,586098.6667
2,16,256,40,559139,547418,535155,547237.3333
2,16,256,60,467697,416910,505223,463276.6667
2,16,256,80,436993,415234,342889,398372
2,16,256,100,392544,404271,389120,395311.6667
2,32,1,0,66598.4,68365.4,57319.6,64094.46667
2,32,1,20,73931,73868.5,75165,74321.5
2,32,1,40,80689.5,87364.9,81545.1,83199.83333
2,32,1,60,89900,100794,90535.8,93743.26667
2,32,1,80,88018.4,90672.9,101323,93338.1
2,32,1,100,93691.3,101306,103076,99357.76667
2,32,2,0,121905,134764,128569,128412.6667
2,32,2,20,111921,135545,120116,122527.3333
2,32,2,40,120926,122929,129388,124414.3333
2,32,2,60,133396,141375,143170,139313.6667
2,32,2,80,118536,130109,133546,127397
2,32,2,100,146899,158438,120926,142087.6667
2,32,4,0,227496,295630,276011,266379
2,32,4,20,261738,249388,270212,260446
2,32,4,40,229261,215049,236091,226800.3333
2,32,4,60,247646,217620,215278,226848
2,32,4,80,238416,197357,252670,229481
2,32,4,100,228973,245794,218081,230949.3333
2,32,8,0,557991,520481,560544,546338.6667
2,32,8,20,345793,406016,322952,358253.6667
2,32,8,40,310422,302574,323363,312119.6667
2,32,8,60,295436,296155,250585,280725.3333
2,32,8,80,248019,300582,269972,272857.6667
2,32,8,100,284501,226059,295476,268678.6667
2,32,32,0,1.41E+06,1.42E+06,1.20E+06,1.34E+06
2,32,32,20,556150,664732,658410,626430.6667
2,32,32,40,347063,447528,438295,410962
2,32,32,60,319220,313601,319834,317551.6667
2,32,32,80,325778,277073,335109,312653.3333
2,32,32,100,294047,304761,242239,280349
2,32,128,0,858396,531165,827076,738879
2,32,128,20,329963,407093,319407,352154.3333
2,32,128,40,277322,306641,284420,289461
2,32,128,60,229045,208400,247628,228357.6667
2,32,128,80,188458,195302,206437,196732.3333
2,32,128,100,166098,165674,145845,159205.6667
2,32,256,0,484385,471738,481542,479221.6667
2,32,256,20,272591,290488,240879,267986
2,32,256,40,229392,203234,238699,223775
2,32,256,60,151611,197305,164620,171178.6667
2,32,256,80,165414,134438,184120,161324
2,32,256,100,145152,137942,105502,129532
4,2,1,0,387840,412688,401716,400748
4,2,1,20,278757,274175,282383,278438.3333
4,2,1,40,213457,212754,205845,210685.3333
4,2,1,60,167701,170031,168855,168862.3333
4,2,1,80,141588,140146,141374,141036
4,2,1,100,122334,124701,118629,121888
4,2,2,0,529937,533947,525035,529639.6667
4,2,2,20,348323,347006,347441,347590
4,2,2,40,256974,262608,246389,255323.6667
4,2,2,60,203556,202004,199584,201714.6667
4,2,2,80,168300,164658,166419,166459
4,2,2,100,141522,143016,139201,141246.3333
4,2,4,0,473815,473703,484076,477198
4,2,4,20,321556,324138,322380,322691.3333
4,2,4,40,241052,243574,245848,243491.3333
4,2,4,60,197498,193468,195521,195495.6667
4,2,4,80,162553,163256,162656,162821.6667
4,2,4,100,138447,138464,139762,138891
4,2,8,0,372715,377654,376210,375526.3333
4,2,8,20,266570,257712,271470,265250.6667
4,2,8,40,206043,208212,212355,208870
4,2,8,60,170834,174533,168488,171285
4,2,8,80,145028,144213,144160,144467
