partition_num,threads,zipf,rw,servers,cross,tput
256,2,0.99,20,4,20,98682.06666666665
256,2,0.99,20,4,40,74972.03333333334
256,2,0.99,20,4,60,61837.46666666667
256,2,0.99,20,4,80,56322.666666666664
256,2,0.99,20,4,100,50887.63333333333
256,2,0.99,20,8,0,164794.33333333334
256,2,0.99,20,8,20,119434.66666666667
256,2,0.99,20,8,40,87654.06666666667
256,2,0.99,20,8,60,72918.13333333333
256,2,0.99,20,8,80,59200.799999999996
256,2,0.99,20,8,100,50724.13333333333
256,2,0.99,60,2,0,192073.0
256,2,0.99,60,2,20,131969.66666666666
256,2,0.99,60,2,40,109700.66666666667
256,2,0.99,60,2,60,93312.90000000001
256,2,0.99,60,2,80,78346.53333333334
256,2,0.99,60,2,100,65161.86666666667
256,2,0.99,60,4,0,256721.33333333334
256,2,0.99,60,4,20,159634.33333333334
256,2,0.99,60,4,40,130370.66666666667
256,2,0.99,60,4,60,102484.66666666667
256,2,0.99,60,4,80,85957.2
256,2,0.99,60,4,100,76112.13333333335
256,2,0.99,60,8,0,310262.6666666667
256,2,0.99,60,8,20,193268.66666666666
256,2,0.99,60,8,40,139675.66666666666
256,2,0.99,60,8,60,109473.66666666667
256,2,0.99,60,8,80,88110.8
256,2,0.99,60,8,100,76023.43333333333
256,2,0.99,100,2,0,968954.0
256,2,0.99,100,2,20,442668.6666666667
256,2,0.99,100,2,40,334069.3333333333
256,2,0.99,100,2,60,268109.0
256,2,0.99,100,2,80,229879.0
256,2,0.99,100,2,100,193710.0
256,2,0.99,100,4,0,1883626.6666666667
256,2,0.99,100,4,20,584582.0
256,2,0.99,100,4,40,394363.0
256,2,0.99,100,4,60,282576.6666666667
256,2,0.99,100,4,80,224406.0
256,2,0.99,100,4,100,185823.66666666666
256,2,0.99,100,8,0,3616606.6666666665
256,2,0.99,100,8,20,710125.6666666666
256,2,0.99,100,8,40,410353.6666666667
256,2,0.99,100,8,60,300834.0
256,2,0.99,100,8,80,233554.0
256,2,0.99,100,8,100,197941.0
256,8,0.0,0,2,0,281535.0
256,8,0.0,0,2,20,197177.0
256,8,0.0,0,2,40,184797.66666666666
256,8,0.0,0,2,60,143290.0
256,8,0.0,0,2,80,123053.33333333333
256,8,0.0,0,2,100,106754.66666666667
256,8,0.0,0,4,0,361738.0
256,8,0.0,0,4,20,245219.66666666666
256,8,0.0,0,4,40,211193.33333333334
256,8,0.0,0,4,60,177297.66666666666
256,8,0.0,0,4,80,156914.66666666666
256,8,0.0,0,4,100,135297.33333333334
256,8,0.0,0,8,0,384172.3333333333
256,8,0.0,0,8,20,272789.6666666667
256,8,0.0,0,8,40,227792.33333333334
256,8,0.0,0,8,60,193806.0
256,8,0.0,0,8,80,177947.66666666666
256,8,0.0,0,8,100,178219.66666666666
256,8,0.0,20,2,0,366044.0
256,8,0.0,20,2,20,234739.66666666666
256,8,0.0,20,2,40,200190.0
256,8,0.0,20,2,60,168064.66666666666
256,8,0.0,20,2,80,143340.66666666666
256,8,0.0,20,2,100,124998.0
256,8,0.0,20,4,0,444314.6666666667
256,8,0.0,20,4,20,298662.6666666667
256,8,0.0,20,4,40,251576.0
256,8,0.0,20,4,60,208156.0
256,8,0.0,20,4,80,205751.33333333334
256,8,0.0,20,4,100,200537.66666666666
256,8,0.0,20,8,0,477566.6666666667
256,8,0.0,20,8,20,330895.3333333333
256,8,0.0,20,8,40,286645.0
256,8,0.0,20,8,60,250510.0
256,8,0.0,20,8,80,240087.0
256,8,0.0,20,8,100,214297.33333333334
256,8,0.0,60,2,0,598851.3333333334
256,8,0.0,60,2,20,394017.3333333333
256,8,0.0,60,2,40,327664.6666666667
256,8,0.0,60,2,60,267991.6666666667
256,8,0.0,60,2,80,325756.6666666667
256,8,0.0,60,2,100,283202.3333333333
256,8,0.0,60,4,0,824505.3333333334
256,8,0.0,60,4,20,493155.3333333333
256,8,0.0,60,4,40,442412.0
256,8,0.0,60,4,60,396106.0
256,8,0.0,60,4,80,344287.3333333333
256,8,0.0,60,4,100,317422.0
256,8,0.0,60,8,0,886613.3333333334
256,8,0.0,60,8,20,566337.3333333334
256,8,0.0,60,8,40,476006.0
256,8,0.0,60,8,60,414221.0
256,8,0.0,60,8,80,348514.0
256,8,0.0,60,8,100,315128.6666666667
256,8,0.0,100,2,0,3003170.0
256,8,0.0,100,2,20,1685830.0
256,8,0.0,100,2,40,1276306.6666666667
256,8,0.0,100,2,60,1041566.6666666666
256,8,0.0,100,2,80,890919.6666666666
256,8,0.0,100,2,100,701842.0
256,8,0.0,100,4,0,5610043.333333333
256,8,0.0,100,4,20,2183233.3333333335
256,8,0.0,100,4,40,1497020.0
256,8,0.0,100,4,60,1019207.3333333334
256,8,0.0,100,4,80,820642.0
256,8,0.0,100,4,100,690026.3333333334
256,8,0.0,100,8,0,10985000.0
256,8,0.0,100,8,20,2697680.0
256,8,0.0,100,8,40,1568816.6666666667
256,8,0.0,100,8,60,1130656.6666666667
256,8,0.0,100,8,80,851694.0
256,8,0.0,100,8,100,697926.0
256,8,0.4,0,2,0,272992.3333333333
256,8,0.4,0,2,20,196216.33333333334
256,8,0.4,0,2,40,167297.0
256,8,0.4,0,2,60,133584.33333333334
256,8,0.4,0,2,80,119471.0
256,8,0.4,0,2,100,110371.66666666667
256,8,0.4,0,4,0,352329.0
256,8,0.4,0,4,20,243239.33333333334
256,8,0.4,0,4,40,204037.0
256,8,0.4,0,4,60,172968.0
256,8,0.4,0,4,80,149062.0
256,8,0.4,0,4,100,139651.66666666666
256,8,0.4,0,8,0,383799.3333333333
256,8,0.4,0,8,20,260142.0
256,8,0.4,0,8,40,228987.33333333334
256,8,0.4,0,8,60,189120.33333333334
256,8,0.4,0,8,80,166889.33333333334
256,8,0.4,0,8,100,172671.33333333334
256,8,0.4,20,2,0,347632.0
256,8,0.4,20,2,20,221879.33333333334
256,8,0.4,20,2,40,205992.33333333334
256,8,0.4,20,2,60,160405.33333333334
256,8,0.4,20,2,80,146496.33333333334
256,8,0.4,20,2,100,128419.33333333333
256,8,0.4,20,4,0,425681.3333333333
256,8,0.4,20,4,20,296246.6666666667
256,8,0.4,20,4,40,236667.66666666666
256,8,0.4,20,4,60,206956.33333333334
256,8,0.4,20,4,80,183415.0
256,8,0.4,20,4,100,181367.66666666666
256,8,0.4,20,8,0,464698.6666666667
256,8,0.4,20,8,20,329544.0
256,8,0.4,20,8,40,277930.3333333333
256,8,0.4,20,8,60,226980.0
256,8,0.4,20,8,80,225152.0
256,8,0.4,20,8,100,188359.33333333334
256,8,0.4,60,2,0,570458.0
256,8,0.4,60,2,20,350582.6666666667
256,8,0.4,60,2,40,325229.3333333333
256,8,0.4,60,2,60,298752.6666666667
256,8,0.4,60,2,80,299251.0
256,8,0.4,60,2,100,270099.0
256,8,0.4,60,4,0,790845.0
256,8,0.4,60,4,20,492052.3333333333
256,8,0.4,60,4,40,412516.0
256,8,0.4,60,4,60,368532.0
256,8,0.4,60,4,80,315359.0
256,8,0.4,60,4,100,288677.0
256,8,0.4,60,8,0,858663.0
256,8,0.4,60,8,20,553603.0
256,8,0.4,60,8,40,439854.6666666667
256,8,0.4,60,8,60,378457.3333333333
256,8,0.4,60,8,80,321281.3333333333
256,8,0.4,60,8,100,283706.3333333333
256,8,0.4,100,2,0,2352723.3333333335
256,8,0.4,100,2,20,1357046.6666666667
256,8,0.4,100,2,40,1044620.0
256,8,0.4,100,2,60,842393.0
256,8,0.4,100,2,80,722044.3333333334
256,8,0.4,100,2,100,647748.6666666666
256,8,0.4,100,4,0,4530980.0
256,8,0.4,100,4,20,1847850.0
256,8,0.4,100,4,40,1219756.6666666667
256,8,0.4,100,4,60,913386.6666666666
256,8,0.4,100,4,80,737566.6666666666
256,8,0.4,100,4,100,620068.3333333334
256,8,0.4,100,8,0,8777093.333333334
256,8,0.4,100,8,20,2329506.6666666665
256,8,0.4,100,8,40,1348793.3333333333
256,8,0.4,100,8,60,927329.3333333334
256,8,0.4,100,8,80,747609.6666666666
256,8,0.4,100,8,100,607245.6666666666
256,8,0.8,0,2,0,289314.6666666667
256,8,0.8,0,2,20,201483.66666666666
256,8,0.8,0,2,40,187008.33333333334
256,8,0.8,0,2,60,142667.0
256,8,0.8,0,2,80,124973.66666666667
256,8,0.8,0,2,100,106544.0
256,8,0.8,0,4,0,359115.0
256,8,0.8,0,4,20,262830.3333333333
256,8,0.8,0,4,40,219693.33333333334
256,8,0.8,0,4,60,174440.66666666666
256,8,0.8,0,4,80,150641.0
256,8,0.8,0,4,100,139185.0
256,8,0.8,0,8,0,389991.0
256,8,0.8,0,8,20,311028.6666666667
256,8,0.8,0,8,40,243896.66666666666
256,8,0.8,0,8,60,201303.66666666666
256,8,0.8,0,8,80,175621.33333333334
256,8,0.8,0,8,100,177375.33333333334
256,8,0.8,20,2,0,365706.3333333333
256,8,0.8,20,2,20,229826.0
256,8,0.8,20,2,40,196065.0
256,8,0.8,20,2,60,170054.66666666666
256,8,0.8,20,2,80,149177.66666666666
256,8,0.8,20,2,100,123312.0
256,8,0.8,20,4,0,444762.6666666667
256,8,0.8,20,4,20,310787.0
256,8,0.8,20,4,40,261695.0
256,8,0.8,20,4,60,211912.66666666666
256,8,0.8,20,4,80,201153.33333333334
256,8,0.8,20,4,100,196408.0
256,8,0.8,20,8,0,487638.0
256,8,0.8,20,8,20,365547.0
256,8,0.8,20,8,40,295106.3333333333
256,8,0.8,20,8,60,252698.33333333334
256,8,0.8,20,8,80,224670.66666666666
256,8,0.8,20,8,100,210203.66666666666
256,8,0.8,60,2,0,600144.6666666666
256,8,0.8,60,2,20,394276.3333333333
256,8,0.8,60,2,40,340913.3333333333
256,8,0.8,60,2,60,306278.6666666667
256,8,0.8,60,2,80,295002.0
256,8,0.8,60,2,100,278136.6666666667
256,8,0.8,60,4,0,834087.6666666666
256,8,0.8,60,4,20,518303.3333333333
256,8,0.8,60,4,40,447725.3333333333
256,8,0.8,60,4,60,387160.0
256,8,0.8,60,4,80,316255.0
256,8,0.8,60,4,100,302942.3333333333
256,8,0.8,60,8,0,892731.6666666666
256,8,0.8,60,8,20,635047.3333333334
256,8,0.8,60,8,40,494619.0
256,8,0.8,60,8,60,390031.0
256,8,0.8,60,8,80,339774.3333333333
256,8,0.8,60,8,100,287701.6666666667
256,8,0.8,100,2,0,2636770.0
256,8,0.8,100,2,20,1480586.6666666667
256,8,0.8,100,2,40,1144490.0
256,8,0.8,100,2,60,966255.6666666666
256,8,0.8,100,2,80,823266.6666666666
256,8,0.8,100,2,100,686075.0
256,8,0.8,100,4,0,4999763.333333333
256,8,0.8,100,4,20,1977816.6666666667
256,8,0.8,100,4,40,1369623.3333333333
256,8,0.8,100,4,60,1006482.6666666666
256,8,0.8,100,4,80,772486.0
256,8,0.8,100,4,100,700840.6666666666
256,8,0.8,100,8,0,9788170.0
256,8,0.8,100,8,20,2457946.6666666665
256,8,0.8,100,8,40,1391970.0
256,8,0.8,100,8,60,1007312.3333333334
256,8,0.8,100,8,80,797865.3333333334
256,8,0.8,100,8,100,636752.0
256,8,0.99,0,2,0,311564.3333333333
256,8,0.99,0,2,20,236633.33333333334
256,8,0.99,0,2,40,192795.33333333334
256,8,0.99,0,2,60,157953.33333333334
256,8,0.99,0,2,80,133996.0
256,8,0.99,0,2,100,116385.66666666667
256,8,0.99,0,4,0,385647.0
256,8,0.99,0,4,20,289681.6666666667
256,8,0.99,0,4,40,232291.33333333334
256,8,0.99,0,4,60,195596.0
256,8,0.99,0,4,80,164555.33333333334
256,8,0.99,0,4,100,148795.0
256,8,0.99,0,8,0,409141.6666666667
256,8,0.99,0,8,20,353846.6666666667
256,8,0.99,0,8,40,262444.6666666667
256,8,0.99,0,8,60,220075.33333333334
256,8,0.99,0,8,80,184189.0
256,8,0.99,0,8,100,184493.0
256,8,0.99,20,2,0,374313.6666666667
256,8,0.99,20,2,20,268156.3333333333
256,8,0.99,20,2,40,228662.66666666666
256,8,0.99,20,2,60,185990.66666666666
256,8,0.99,20,2,80,159153.66666666666
256,8,0.99,20,2,100,138987.33333333334
256,8,0.99,20,4,0,468870.0
256,8,0.99,20,4,20,344396.0
256,8,0.99,20,4,40,272454.0
256,8,0.99,20,4,60,228791.66666666666
256,8,0.99,20,4,80,217702.33333333334
256,8,0.99,20,4,100,209987.0
256,8,0.99,20,8,0,521046.3333333333
256,8,0.99,20,8,20,428823.3333333333
256,8,0.99,20,8,40,318179.3333333333
256,8,0.99,20,8,60,271510.3333333333
256,8,0.99,20,8,80,229848.66666666666
256,8,0.99,20,8,100,206130.66666666666
256,8,0.99,60,2,0,639616.0
256,8,0.99,60,2,20,434408.6666666667
256,8,0.99,60,2,40,381893.0
256,8,0.99,60,2,60,353301.6666666667
256,8,0.99,60,2,80,336353.6666666667
256,8,0.99,60,2,100,289042.0
256,8,0.99,60,4,0,878105.0
256,8,0.99,60,4,20,573063.3333333334
256,8,0.99,60,4,40,488322.3333333333
256,8,0.99,60,4,60,399559.3333333333
256,8,0.99,60,4,80,332677.6666666667
256,8,0.99,60,4,100,335050.0
256,8,0.99,60,8,0,961971.3333333334
256,8,0.99,60,8,20,694992.6666666666
256,8,0.99,60,8,40,530467.3333333334
256,8,0.99,60,8,60,432037.6666666667
256,8,0.99,60,8,80,367211.0
256,8,0.99,60,8,100,292690.6666666667
256,8,0.99,100,2,0,3169200.0
256,8,0.99,100,2,20,1748326.6666666667
256,8,0.99,100,2,40,1348050.0
256,8,0.99,100,2,60,1083066.6666666667
256,8,0.99,100,2,80,941420.3333333334
256,8,0.99,100,2,100,784602.3333333334
256,8,0.99,100,4,0,5855106.666666667
256,8,0.99,100,4,20,2392203.3333333335
256,8,0.99,100,4,40,1575896.6666666667
256,8,0.99,100,4,60,1170200.0
256,8,0.99,100,4,80,944026.6666666666
256,8,0.99,100,4,100,787961.6666666666
256,8,0.99,100,8,0,11306666.666666666
256,8,0.99,100,8,20,2868233.3333333335
256,8,0.99,100,8,40,1716273.3333333333
256,8,0.99,100,8,60,1200166.6666666667
256,8,0.99,100,8,80,960019.0
256,8,0.99,100,8,100,779426.3333333334
256,16,0.0,0,2,0,299705.3333333333
256,16,0.0,0,2,20,224763.66666666666
256,16,0.0,0,2,40,226326.0
256,16,0.0,0,2,60,188388.33333333334
256,16,0.0,0,2,80,160241.0
256,16,0.0,0,2,100,144322.33333333334
256,16,0.0,0,4,0,421320.6666666667
256,16,0.0,0,4,20,304471.3333333333
256,16,0.0,0,4,40,252994.33333333334
256,16,0.0,0,4,60,223505.33333333334
256,16,0.0,0,4,80,193959.33333333334
256,16,0.0,0,4,100,174923.0
256,16,0.0,0,8,0,410548.3333333333
256,16,0.0,0,8,20,313576.0
256,16,0.0,0,8,40,286935.3333333333
256,16,0.0,0,8,60,240759.66666666666
256,16,0.0,0,8,80,206241.33333333334
256,16,0.0,0,8,100,192618.66666666666
256,16,0.0,20,2,0,354556.3333333333
256,16,0.0,20,2,20,276262.0
256,16,0.0,20,2,40,266692.0
256,16,0.0,20,2,60,216798.66666666666
256,16,0.0,20,2,80,191806.66666666666
256,16,0.0,20,2,100,172715.0
256,16,0.0,20,4,0,516226.0
256,16,0.0,20,4,20,366035.6666666667
256,16,0.0,20,4,40,309878.3333333333
256,16,0.0,20,4,60,266778.0
256,16,0.0,20,4,80,233570.33333333334
256,16,0.0,20,4,100,212199.33333333334
256,16,0.0,20,8,0,504719.0
256,16,0.0,20,8,20,387748.0
256,16,0.0,20,8,40,331514.0
256,16,0.0,20,8,60,286496.6666666667
256,16,0.0,20,8,80,241160.33333333334
256,16,0.0,20,8,100,226236.33333333334
256,16,0.0,60,2,0,618053.0
256,16,0.0,60,2,20,472354.0
256,16,0.0,60,2,40,441671.3333333333
256,16,0.0,60,2,60,377559.0
256,16,0.0,60,2,80,329516.6666666667
256,16,0.0,60,2,100,283768.0
256,16,0.0,60,4,0,932975.3333333334
256,16,0.0,60,4,20,642673.6666666666
256,16,0.0,60,4,40,514714.6666666667
256,16,0.0,60,4,60,432132.6666666667
256,16,0.0,60,4,80,381718.6666666667
256,16,0.0,60,4,100,362344.0
256,16,0.0,60,8,0,967518.0
256,16,0.0,60,8,20,682632.6666666666
256,16,0.0,60,8,40,561432.6666666666
256,16,0.0,60,8,60,469464.3333333333
256,16,0.0,60,8,80,403467.3333333333
256,16,0.0,60,8,100,367784.6666666667
256,16,0.0,100,2,0,3698720.0
256,16,0.0,100,2,20,2296523.3333333335
256,16,0.0,100,2,40,1803633.3333333333
256,16,0.0,100,2,60,1374903.3333333333
256,16,0.0,100,2,80,1202276.6666666667
256,16,0.0,100,2,100,1060020.0
256,16,0.0,100,4,0,6984940.0
256,16,0.0,100,4,20,3104826.6666666665
256,16,0.0,100,4,40,2062770.0
256,16,0.0,100,4,60,1527946.6666666667
256,16,0.0,100,4,80,1248580.0
256,16,0.0,100,4,100,1071623.3333333333
256,16,0.0,100,8,0,13316233.333333334
256,16,0.0,100,8,20,3530683.3333333335
256,16,0.0,100,8,40,2186483.3333333335
256,16,0.0,100,8,60,1520026.6666666667
256,16,0.0,100,8,80,1228286.6666666667
256,16,0.0,100,8,100,1031036.6666666666
256,16,0.4,0,2,0,293579.6666666667
256,16,0.4,0,2,20,218679.66666666666
256,16,0.4,0,2,40,206309.0
256,16,0.4,0,2,60,182034.0
256,16,0.4,0,2,80,152397.66666666666
256,16,0.4,0,2,100,139256.66666666666
256,16,0.4,0,4,0,415094.0
256,16,0.4,0,4,20,303735.0
256,16,0.4,0,4,40,258287.33333333334
256,16,0.4,0,4,60,211236.0
256,16,0.4,0,4,80,184454.66666666666
256,16,0.4,0,4,100,169430.66666666666
256,16,0.4,0,8,0,404351.6666666667
256,16,0.4,0,8,20,310224.3333333333
256,16,0.4,0,8,40,267619.3333333333
256,16,0.4,0,8,60,233657.0
256,16,0.4,0,8,80,204525.33333333334
256,16,0.4,0,8,100,179749.0
256,16,0.4,20,2,0,343324.3333333333
256,16,0.4,20,2,20,262071.0
256,16,0.4,20,2,40,244565.0
256,16,0.4,20,2,60,206880.66666666666
256,16,0.4,20,2,80,181608.0
256,16,0.4,20,2,100,165938.33333333334
256,16,0.4,20,4,0,512256.0
256,16,0.4,20,4,20,358649.3333333333
256,16,0.4,20,4,40,302953.3333333333
256,16,0.4,20,4,60,254778.33333333334
256,16,0.4,20,4,80,224175.0
256,16,0.4,20,4,100,194507.66666666666
256,16,0.4,20,8,0,497204.0
256,16,0.4,20,8,20,360896.3333333333
256,16,0.4,20,8,40,312004.6666666667
256,16,0.4,20,8,60,274744.0
256,16,0.4,20,8,80,230116.33333333334
256,16,0.4,20,8,100,212331.66666666666
256,16,0.4,60,2,0,585895.6666666666
256,16,0.4,60,2,20,442491.0
256,16,0.4,60,2,40,416339.3333333333
256,16,0.4,60,2,60,364587.3333333333
256,16,0.4,60,2,80,313202.6666666667
256,16,0.4,60,2,100,268256.6666666667
256,16,0.4,60,4,0,851252.6666666666
256,16,0.4,60,4,20,614297.3333333334
256,16,0.4,60,4,40,490684.6666666667
256,16,0.4,60,4,60,395491.6666666667
256,16,0.4,60,4,80,334483.6666666667
256,16,0.4,60,4,100,325060.0
256,16,0.4,60,8,0,955726.3333333334
256,16,0.4,60,8,20,656100.0
256,16,0.4,60,8,40,514506.3333333333
256,16,0.4,60,8,60,435454.6666666667
256,16,0.4,60,8,80,362991.6666666667
256,16,0.4,60,8,100,328774.0
256,16,0.4,100,2,0,2904350.0
256,16,0.4,100,2,20,1832006.6666666667
256,16,0.4,100,2,40,1446290.0
256,16,0.4,100,2,60,1164070.0
256,16,0.4,100,2,80,1010637.3333333334
256,16,0.4,100,2,100,902308.0
256,16,0.4,100,4,0,5694896.666666667
256,16,0.4,100,4,20,2600326.6666666665
256,16,0.4,100,4,40,1682363.3333333333
256,16,0.4,100,4,60,1264983.3333333333
256,16,0.4,100,4,80,1017765.6666666666
256,16,0.4,100,4,100,913581.3333333334
256,16,0.4,100,8,0,10737300.0
256,16,0.4,100,8,20,3129210.0
256,16,0.4,100,8,40,1849080.0
256,16,0.4,100,8,60,1287213.3333333333
256,16,0.4,100,8,80,1013727.3333333334
256,16,0.4,100,8,100,849389.0
256,16,0.8,0,2,0,293493.3333333333
256,16,0.8,0,2,20,232885.33333333334
256,16,0.8,0,2,40,226460.0
256,16,0.8,0,2,60,183188.66666666666
256,16,0.8,0,2,80,155114.0
256,16,0.8,0,2,100,141283.66666666666
256,16,0.8,0,4,0,418590.3333333333
256,16,0.8,0,4,20,318277.6666666667
256,16,0.8,0,4,40,258096.66666666666
256,16,0.8,0,4,60,223072.0
256,16,0.8,0,4,80,196037.66666666666
256,16,0.8,0,4,100,172370.33333333334
256,16,0.8,0,8,0,411697.0
256,16,0.8,0,8,20,347674.3333333333
256,16,0.8,0,8,40,281914.0
256,16,0.8,0,8,60,235419.66666666666
256,16,0.8,0,8,80,202462.33333333334
256,16,0.8,0,8,100,186131.66666666666
256,16,0.8,20,2,0,349956.6666666667
256,16,0.8,20,2,20,283452.3333333333
256,16,0.8,20,2,40,270528.6666666667
256,16,0.8,20,2,60,219516.0
256,16,0.8,20,2,80,187844.66666666666
256,16,0.8,20,2,100,174078.66666666666
256,16,0.8,20,4,0,517969.0
256,16,0.8,20,4,20,384713.3333333333
256,16,0.8,20,4,40,317325.6666666667
256,16,0.8,20,4,60,263681.3333333333
256,16,0.8,20,4,80,229857.66666666666
256,16,0.8,20,4,100,205217.33333333334
256,16,0.8,20,8,0,509607.6666666667
256,16,0.8,20,8,20,418990.0
256,16,0.8,20,8,40,339887.3333333333
256,16,0.8,20,8,60,283872.6666666667
256,16,0.8,20,8,80,236545.33333333334
256,16,0.8,20,8,100,210468.66666666666
256,16,0.8,60,2,0,587405.6666666666
256,16,0.8,60,2,20,466894.3333333333
256,16,0.8,60,2,40,429173.6666666667
256,16,0.8,60,2,60,365307.3333333333
256,16,0.8,60,2,80,321237.6666666667
256,16,0.8,60,2,100,269274.6666666667
256,16,0.8,60,4,0,875449.0
256,16,0.8,60,4,20,649910.6666666666
256,16,0.8,60,4,40,517091.3333333333
256,16,0.8,60,4,60,414517.0
256,16,0.8,60,4,80,363312.3333333333
256,16,0.8,60,4,100,333632.0
256,16,0.8,60,8,0,965925.0
256,16,0.8,60,8,20,716126.6666666666
256,16,0.8,60,8,40,550189.0
256,16,0.8,60,8,60,440548.6666666667
256,16,0.8,60,8,80,366027.3333333333
256,16,0.8,60,8,100,330928.6666666667
256,16,0.8,100,2,0,3180350.0
256,16,0.8,100,2,20,1995470.0
256,16,0.8,100,2,40,1558253.3333333333
256,16,0.8,100,2,60,1257853.3333333333
256,16,0.8,100,2,80,1102953.3333333333
256,16,0.8,100,2,100,917501.3333333334
256,16,0.8,100,4,0,6021630.0
256,16,0.8,100,4,20,2684476.6666666665
256,16,0.8,100,4,40,1815940.0
256,16,0.8,100,4,60,1386730.0
256,16,0.8,100,4,80,1088180.0
256,16,0.8,100,4,100,965394.6666666666
256,16,0.8,100,8,0,11548266.666666666
256,16,0.8,100,8,20,3285033.3333333335
256,16,0.8,100,8,40,1997376.6666666667
256,16,0.8,100,8,60,1392610.0
256,16,0.8,100,8,80,1100396.6666666667
256,16,0.8,100,8,100,905643.0
256,16,0.99,0,2,0,307225.6666666667
256,16,0.99,0,2,20,248454.66666666666
256,16,0.99,0,2,40,242309.33333333334
256,16,0.99,0,2,60,199403.33333333334
256,16,0.99,0,2,80,168185.66666666666
256,16,0.99,0,2,100,150610.66666666666
256,16,0.99,0,4,0,441618.3333333333
256,16,0.99,0,4,20,336102.3333333333
256,16,0.99,0,4,40,277564.6666666667
256,16,0.99,0,4,60,232370.0
256,16,0.99,0,4,80,203091.66666666666
256,16,0.99,0,4,100,175633.66666666666
256,16,0.99,0,8,0,427636.0
256,16,0.99,0,8,20,394316.3333333333
256,16,0.99,0,8,40,309080.6666666667
256,16,0.99,0,8,60,247839.33333333334
256,16,0.99,0,8,80,212752.66666666666
256,16,0.99,0,8,100,189785.66666666666
256,16,0.99,20,2,0,364723.0
256,16,0.99,20,2,20,296913.6666666667
256,16,0.99,20,2,40,276336.0
256,16,0.99,20,2,60,234999.66666666666
256,16,0.99,20,2,80,201670.33333333334
256,16,0.99,20,2,100,180726.33333333334
256,16,0.99,20,4,0,546318.6666666666
256,16,0.99,20,4,20,407500.6666666667
256,16,0.99,20,4,40,329795.3333333333
256,16,0.99,20,4,60,279041.6666666667
256,16,0.99,20,4,80,239510.66666666666
256,16,0.99,20,4,100,216343.0
256,16,0.99,20,8,0,523707.0
256,16,0.99,20,8,20,477171.0
256,16,0.99,20,8,40,363302.3333333333
256,16,0.99,20,8,60,299608.6666666667
256,16,0.99,20,8,80,246513.33333333334
256,16,0.99,20,8,100,216340.0
256,16,0.99,60,2,0,634633.0
256,16,0.99,60,2,20,508942.3333333333
256,16,0.99,60,2,40,467735.6666666667
256,16,0.99,60,2,60,400034.6666666667
256,16,0.99,60,2,80,336559.3333333333
256,16,0.99,60,2,100,291624.0
256,16,0.99,60,4,0,964287.6666666666
256,16,0.99,60,4,20,702745.3333333334
256,16,0.99,60,4,40,556657.6666666666
256,16,0.99,60,4,60,444730.6666666667
256,16,0.99,60,4,80,394946.3333333333
256,16,0.99,60,4,100,361958.6666666667
256,16,0.99,60,8,0,1016513.3333333334
256,16,0.99,60,8,20,821976.0
256,16,0.99,60,8,40,601292.3333333334
256,16,0.99,60,8,60,477828.0
256,16,0.99,60,8,80,402500.6666666667
256,16,0.99,60,8,100,343117.0
256,16,0.99,100,2,0,3706140.0
256,16,0.99,100,2,20,2356773.3333333335
256,16,0.99,100,2,40,1785426.6666666667
256,16,0.99,100,2,60,1442190.0
256,16,0.99,100,2,80,1192740.0
256,16,0.99,100,2,100,1086830.0
256,16,0.99,100,4,0,6954886.666666667
256,16,0.99,100,4,20,3181393.3333333335
256,16,0.99,100,4,40,2074096.6666666667
256,16,0.99,100,4,60,1561310.0
256,16,0.99,100,4,80,1251296.6666666667
256,16,0.99,100,4,100,1047150.0
256,16,0.99,100,8,0,13295933.333333334
256,16,0.99,100,8,20,3788440.0
256,16,0.99,100,8,40,2245963.3333333335
256,16,0.99,100,8,60,1604723.3333333333
256,16,0.99,100,8,80,1283780.0
256,16,0.99,100,8,100,1074106.6666666667
