alg,threads,record_size,req_per_query,total_count,read_ratio,zipf_theta,tput
TicToc,16,8.0,100.0,512000.0,0.0,0.4,225862.66666666666
TicToc,16,8.0,100.0,512000.0,0.0,0.8,34782.0
TicToc,16,8.0,100.0,512000.0,0.0,0.99,35299.0
TicToc,16,8.0,100.0,512000.0,0.2,0.0,263709.3333333333
TicToc,16,8.0,100.0,512000.0,0.2,0.4,262918.3333333333
TicToc,16,8.0,100.0,512000.0,0.2,0.8,47740.333333333336
TicToc,16,8.0,100.0,512000.0,0.2,0.99,41572.0
TicToc,16,8.0,100.0,512000.0,0.6,0.0,330911.6666666667
TicToc,16,8.0,100.0,512000.0,0.6,0.4,295288.0
TicToc,16,8.0,100.0,512000.0,0.6,0.8,105227.0
TicToc,16,8.0,100.0,512000.0,0.6,0.99,61077.0
TicToc,16,8.0,100.0,512000.0,1.0,0.0,388235.0
TicToc,16,8.0,100.0,512000.0,1.0,0.4,419615.3333333333
TicToc,16,8.0,100.0,512000.0,1.0,0.8,585780.0
TicToc,16,8.0,100.0,512000.0,1.0,0.99,742248.0
TicToc,16,8.0,100.0,2048000.0,0.0,0.0,213369.0
TicToc,16,8.0,100.0,2048000.0,0.0,0.4,214703.0
TicToc,16,8.0,100.0,2048000.0,0.0,0.8,35719.666666666664
TicToc,16,8.0,100.0,2048000.0,0.0,0.99,35007.666666666664
TicToc,16,8.0,100.0,2048000.0,0.2,0.0,234554.0
TicToc,16,8.0,100.0,2048000.0,0.2,0.4,237876.33333333334
TicToc,16,8.0,100.0,2048000.0,0.2,0.8,59121.0
TicToc,16,8.0,100.0,2048000.0,0.2,0.99,41569.0
TicToc,16,8.0,100.0,2048000.0,0.6,0.0,275450.6666666667
TicToc,16,8.0,100.0,2048000.0,0.6,0.4,282899.6666666667
TicToc,16,8.0,100.0,2048000.0,0.6,0.8,119564.0
TicToc,16,8.0,100.0,2048000.0,0.6,0.99,62114.0
TicToc,16,8.0,100.0,2048000.0,1.0,0.0,310410.6666666667
TicToc,16,8.0,100.0,2048000.0,1.0,0.4,320524.0
TicToc,16,8.0,100.0,2048000.0,1.0,0.8,438596.3333333333
TicToc,16,8.0,100.0,2048000.0,1.0,0.99,699400.6666666666
TicToc,16,8.0,100.0,8192000.0,0.0,0.0,208403.33333333334
TicToc,16,8.0,100.0,8192000.0,0.0,0.4,208994.0
TicToc,16,8.0,100.0,8192000.0,0.0,0.8,51760.333333333336
TicToc,16,8.0,100.0,8192000.0,0.0,0.99,34435.666666666664
TicToc,16,8.0,100.0,8192000.0,0.2,0.0,195503.0
TicToc,16,8.0,100.0,8192000.0,0.2,0.4,228498.0
TicToc,16,8.0,100.0,8192000.0,0.2,0.8,75131.66666666667
TicToc,16,8.0,100.0,8192000.0,0.2,0.99,41550.0
TicToc,16,8.0,100.0,8192000.0,0.6,0.0,263541.6666666667
TicToc,16,8.0,100.0,8192000.0,0.6,0.4,232885.0
TicToc,16,8.0,100.0,8192000.0,0.6,0.8,168885.0
TicToc,16,8.0,100.0,8192000.0,0.6,0.99,64018.333333333336
TicToc,16,8.0,100.0,8192000.0,1.0,0.0,294201.0
TicToc,16,8.0,100.0,8192000.0,1.0,0.4,296982.6666666667
TicToc,16,8.0,100.0,8192000.0,1.0,0.8,329586.6666666667
TicToc,16,8.0,100.0,8192000.0,1.0,0.99,605029.6666666666
TicToc,16,8.0,100.0,32768000.0,0.0,0.0,204603.0
TicToc,16,8.0,100.0,32768000.0,0.0,0.4,204952.33333333334
TicToc,16,8.0,100.0,32768000.0,0.0,0.8,64094.333333333336
TicToc,16,8.0,100.0,32768000.0,0.0,0.99,33739.333333333336
TicToc,16,8.0,100.0,32768000.0,0.2,0.0,222371.0
TicToc,16,8.0,100.0,32768000.0,0.2,0.4,222754.66666666666
TicToc,16,8.0,100.0,32768000.0,0.2,0.8,93951.66666666667
TicToc,16,8.0,100.0,32768000.0,0.2,0.99,41292.0
TicToc,16,8.0,100.0,32768000.0,0.6,0.0,224463.0
TicToc,16,8.0,100.0,32768000.0,0.6,0.4,257371.33333333334
TicToc,16,8.0,100.0,32768000.0,0.6,0.8,194024.0
TicToc,16,8.0,100.0,32768000.0,0.6,0.99,65907.0
TicToc,16,8.0,100.0,32768000.0,1.0,0.0,286476.0
TicToc,16,8.0,100.0,32768000.0,1.0,0.4,252960.0
TicToc,16,8.0,100.0,32768000.0,1.0,0.8,336329.0
TicToc,16,8.0,100.0,32768000.0,1.0,0.99,532240.3333333334
TicToc,16,32.0,1.0,128000.0,0.0,0.0,25334945.0
TicToc,16,32.0,1.0,128000.0,0.0,0.4,25885411.666666668
TicToc,16,32.0,1.0,128000.0,0.0,0.8,25586794.333333332
TicToc,16,32.0,1.0,128000.0,0.0,0.99,14694983.333333334
TicToc,16,32.0,1.0,128000.0,0.2,0.0,26028429.666666668
TicToc,16,32.0,1.0,128000.0,0.2,0.4,26707343.0
TicToc,16,32.0,1.0,128000.0,0.2,0.8,22944797.666666668
TicToc,16,32.0,1.0,128000.0,0.2,0.99,17680853.0
TicToc,16,32.0,1.0,128000.0,0.6,0.0,25984593.0
TicToc,16,32.0,1.0,128000.0,0.6,0.4,26049139.666666668
TicToc,16,32.0,1.0,128000.0,0.6,0.8,29612740.333333332
TicToc,16,32.0,1.0,128000.0,0.6,0.99,24929840.333333332
TicToc,16,32.0,1.0,128000.0,1.0,0.0,27412450.0
TicToc,16,32.0,1.0,128000.0,1.0,0.4,28986792.0
TicToc,16,32.0,1.0,128000.0,1.0,0.8,32592443.0
TicToc,16,32.0,1.0,128000.0,1.0,0.99,35085773.0
TicToc,16,32.0,1.0,512000.0,0.0,0.0,20049692.333333332
TicToc,16,32.0,1.0,512000.0,0.0,0.4,20663613.333333332
TicToc,16,32.0,1.0,512000.0,0.0,0.8,23323845.0
TicToc,16,32.0,1.0,512000.0,0.0,0.99,17019495.666666668
TicToc,16,32.0,1.0,512000.0,0.2,0.0,20134952.0
TicToc,16,32.0,1.0,512000.0,0.2,0.4,20103765.333333332
TicToc,16,32.0,1.0,512000.0,0.2,0.8,23663558.333333332
TicToc,16,32.0,1.0,512000.0,0.2,0.99,18800699.333333332
TicToc,16,32.0,1.0,512000.0,0.6,0.0,20113314.0
TicToc,16,32.0,1.0,512000.0,0.6,0.4,20933362.666666668
TicToc,16,32.0,1.0,512000.0,0.6,0.8,25039599.333333332
TicToc,16,32.0,1.0,512000.0,0.6,0.99,24824986.333333332
TicToc,16,32.0,1.0,512000.0,1.0,0.0,20164290.0
TicToc,16,32.0,1.0,512000.0,1.0,0.4,20345273.333333332
TicToc,16,32.0,1.0,512000.0,1.0,0.8,25750232.333333332
TicToc,16,32.0,1.0,512000.0,1.0,0.99,34212630.0
TicToc,16,32.0,1.0,2048000.0,0.0,0.0,17901133.0
TicToc,16,32.0,1.0,2048000.0,0.0,0.4,18856182.0
TicToc,16,32.0,1.0,2048000.0,0.0,0.8,20860479.0
TicToc,16,32.0,1.0,2048000.0,0.0,0.99,17352168.666666668
TicToc,16,32.0,1.0,2048000.0,0.2,0.0,17755499.0
TicToc,16,32.0,1.0,2048000.0,0.2,0.4,19824308.0
TicToc,16,32.0,1.0,2048000.0,0.2,0.8,19476342.333333332
TicToc,16,32.0,1.0,2048000.0,0.2,0.99,19328671.333333332
TicToc,16,32.0,1.0,2048000.0,0.6,0.0,18037907.333333332
TicToc,16,32.0,1.0,2048000.0,0.6,0.4,18816133.333333332
TicToc,16,32.0,1.0,2048000.0,0.6,0.8,21492666.666666668
TicToc,16,32.0,1.0,2048000.0,0.6,0.99,24249109.333333332
TicToc,16,32.0,1.0,2048000.0,1.0,0.0,19002201.666666668
TicToc,16,32.0,1.0,2048000.0,1.0,0.4,19026829.0
TicToc,16,32.0,1.0,2048000.0,1.0,0.8,23164296.333333332
TicToc,16,32.0,1.0,2048000.0,1.0,0.99,30980860.666666668
TicToc,16,32.0,1.0,8192000.0,0.0,0.0,17290546.0
TicToc,16,32.0,1.0,8192000.0,0.0,0.4,16761863.333333334
TicToc,16,32.0,1.0,8192000.0,0.0,0.8,20139989.666666668
TicToc,16,32.0,1.0,8192000.0,0.0,0.99,17411813.0
TicToc,16,32.0,1.0,8192000.0,0.2,0.0,18033129.333333332
TicToc,16,32.0,1.0,8192000.0,0.2,0.4,16518407.333333334
TicToc,16,32.0,1.0,8192000.0,0.2,0.8,19924267.0
TicToc,16,32.0,1.0,8192000.0,0.2,0.99,18762779.0
TicToc,16,32.0,1.0,8192000.0,0.6,0.0,17368270.0
TicToc,16,32.0,1.0,8192000.0,0.6,0.4,18343510.666666668
TicToc,16,32.0,1.0,8192000.0,0.6,0.8,20422271.333333332
TicToc,16,32.0,1.0,8192000.0,0.6,0.99,21626914.666666668
TicToc,16,32.0,1.0,8192000.0,1.0,0.0,18867052.0
TicToc,16,32.0,1.0,8192000.0,1.0,0.4,17929051.666666668
TicToc,16,32.0,1.0,8192000.0,1.0,0.8,20591333.0
TicToc,16,32.0,1.0,8192000.0,1.0,0.99,29715796.333333332
TicToc,16,32.0,1.0,32768000.0,0.0,0.0,18115883.0
TicToc,16,32.0,1.0,32768000.0,0.0,0.4,17193474.666666668
TicToc,16,32.0,1.0,32768000.0,0.0,0.8,19933668.666666668
TicToc,16,32.0,1.0,32768000.0,0.0,0.99,18010959.0
TicToc,16,32.0,1.0,32768000.0,0.2,0.0,17463348.0
TicToc,16,32.0,1.0,32768000.0,0.2,0.4,17666870.666666668
TicToc,16,32.0,1.0,32768000.0,0.2,0.8,18690431.333333332
TicToc,16,32.0,1.0,32768000.0,0.2,0.99,18368544.0
TicToc,16,32.0,1.0,32768000.0,0.6,0.0,17733572.0
TicToc,16,32.0,1.0,32768000.0,0.6,0.4,18125182.333333332
TicToc,16,32.0,1.0,32768000.0,0.6,0.8,18775603.333333332
TicToc,16,32.0,1.0,32768000.0,0.6,0.99,22519830.0
TicToc,16,32.0,1.0,32768000.0,1.0,0.0,18075631.666666668
TicToc,16,32.0,1.0,32768000.0,1.0,0.4,18177338.0
TicToc,16,32.0,1.0,32768000.0,1.0,0.8,18998200.666666668
TicToc,16,32.0,1.0,32768000.0,1.0,0.99,26344368.333333332
TicToc,16,32.0,10.0,128000.0,0.0,0.0,4782153.333333333
TicToc,16,32.0,10.0,128000.0,0.0,0.4,4702418.333333333
TicToc,16,32.0,10.0,128000.0,0.0,0.8,1780241.0
TicToc,16,32.0,10.0,128000.0,0.0,0.99,617046.3333333334
TicToc,16,32.0,10.0,128000.0,0.2,0.0,4817567.0
TicToc,16,32.0,10.0,128000.0,0.2,0.4,3987137.3333333335
TicToc,16,32.0,10.0,128000.0,0.2,0.8,2118123.3333333335
TicToc,16,32.0,10.0,128000.0,0.2,0.99,716276.3333333334
TicToc,16,32.0,10.0,128000.0,0.6,0.0,5022933.333333333
TicToc,16,32.0,10.0,128000.0,0.6,0.4,4867016.0
TicToc,16,32.0,10.0,128000.0,0.6,0.8,3234002.6666666665
TicToc,16,32.0,10.0,128000.0,0.6,0.99,1269176.3333333333
TicToc,16,32.0,10.0,128000.0,1.0,0.0,6884452.0
TicToc,16,32.0,10.0,128000.0,1.0,0.4,7142082.333333333
TicToc,16,32.0,10.0,128000.0,1.0,0.8,7801089.333333333
TicToc,16,32.0,10.0,128000.0,1.0,0.99,9273523.0
TicToc,16,32.0,10.0,512000.0,0.0,0.0,2590863.3333333335
TicToc,16,32.0,10.0,512000.0,0.0,0.4,3053583.0
TicToc,16,32.0,10.0,512000.0,0.0,0.8,2135918.0
TicToc,16,32.0,10.0,512000.0,0.0,0.99,625546.6666666666
TicToc,16,32.0,10.0,512000.0,0.2,0.0,2990754.3333333335
TicToc,16,32.0,10.0,512000.0,0.2,0.4,3048440.3333333335
TicToc,16,32.0,10.0,512000.0,0.2,0.8,2446631.6666666665
TicToc,16,32.0,10.0,512000.0,0.2,0.99,781394.6666666666
TicToc,16,32.0,10.0,512000.0,0.6,0.0,3043065.3333333335
TicToc,16,32.0,10.0,512000.0,0.6,0.4,3151529.6666666665
TicToc,16,32.0,10.0,512000.0,0.6,0.8,3236643.3333333335
TicToc,16,32.0,10.0,512000.0,0.6,0.99,1385388.3333333333
TicToc,16,32.0,10.0,512000.0,1.0,0.0,3306239.0
TicToc,16,32.0,10.0,512000.0,1.0,0.4,3393769.0
TicToc,16,32.0,10.0,512000.0,1.0,0.8,4864167.333333333
TicToc,16,32.0,10.0,512000.0,1.0,0.99,7090073.0
TicToc,16,32.0,10.0,2048000.0,0.0,0.0,2586400.6666666665
TicToc,16,32.0,10.0,2048000.0,0.0,0.4,2567765.6666666665
TicToc,16,32.0,10.0,2048000.0,0.0,0.8,2428949.0
TicToc,16,32.0,10.0,2048000.0,0.0,0.99,707254.0
TicToc,16,32.0,10.0,2048000.0,0.2,0.0,2616455.3333333335
TicToc,16,32.0,10.0,2048000.0,0.2,0.4,2592160.3333333335
TicToc,16,32.0,10.0,2048000.0,0.2,0.8,2570184.0
TicToc,16,32.0,10.0,2048000.0,0.2,0.99,852406.6666666666
TicToc,16,32.0,10.0,2048000.0,0.6,0.0,2665485.6666666665
TicToc,16,32.0,10.0,2048000.0,0.6,0.4,2534300.6666666665
TicToc,16,32.0,10.0,2048000.0,0.6,0.8,2946199.0
TicToc,16,32.0,10.0,2048000.0,0.6,0.99,1526434.3333333333
TicToc,16,32.0,10.0,2048000.0,1.0,0.0,2622798.6666666665
TicToc,16,32.0,10.0,2048000.0,1.0,0.4,2851135.0
TicToc,16,32.0,10.0,2048000.0,1.0,0.8,3808597.0
TicToc,16,32.0,10.0,2048000.0,1.0,0.99,5868542.666666667
TicToc,16,32.0,10.0,8192000.0,0.0,0.0,2419738.6666666665
TicToc,16,32.0,10.0,8192000.0,0.0,0.4,2426208.0
TicToc,16,32.0,10.0,8192000.0,0.0,0.8,2400253.0
TicToc,16,32.0,10.0,8192000.0,0.0,0.99,755754.6666666666
TicToc,16,32.0,10.0,8192000.0,0.2,0.0,2435602.3333333335
TicToc,16,32.0,10.0,8192000.0,0.2,0.4,2347403.0
TicToc,16,32.0,10.0,8192000.0,0.2,0.8,2518142.3333333335
TicToc,16,32.0,10.0,8192000.0,0.2,0.99,884467.6666666666
TicToc,16,32.0,10.0,8192000.0,0.6,0.0,2618905.3333333335
TicToc,16,32.0,10.0,8192000.0,0.6,0.4,2542103.6666666665
TicToc,16,32.0,10.0,8192000.0,0.6,0.8,2870078.3333333335
TicToc,16,32.0,10.0,8192000.0,0.6,0.99,1637019.3333333333
TicToc,16,32.0,10.0,8192000.0,1.0,0.0,2460738.0
TicToc,16,32.0,10.0,8192000.0,1.0,0.4,2703917.0
TicToc,16,32.0,10.0,8192000.0,1.0,0.8,3385768.3333333335
TicToc,16,32.0,10.0,8192000.0,1.0,0.99,5103247.666666667
TicToc,16,32.0,10.0,32768000.0,0.0,0.0,2158184.0
TicToc,16,32.0,10.0,32768000.0,0.0,0.4,2482413.3333333335
TicToc,16,32.0,10.0,32768000.0,0.0,0.8,2491828.3333333335
TicToc,16,32.0,10.0,32768000.0,0.0,0.99,821277.3333333334
TicToc,16,32.0,10.0,32768000.0,0.2,0.0,2451895.6666666665
TicToc,16,32.0,10.0,32768000.0,0.2,0.4,2370577.0
TicToc,16,32.0,10.0,32768000.0,0.2,0.8,2268016.6666666665
TicToc,16,32.0,10.0,32768000.0,0.2,0.99,1011814.6666666666
TicToc,16,32.0,10.0,32768000.0,0.6,0.0,2429134.6666666665
TicToc,16,32.0,10.0,32768000.0,0.6,0.4,2421908.0
TicToc,16,32.0,10.0,32768000.0,0.6,0.8,2668189.0
TicToc,16,32.0,10.0,32768000.0,0.6,0.99,1760150.0
TicToc,16,32.0,10.0,32768000.0,1.0,0.0,2751290.0
TicToc,16,32.0,10.0,32768000.0,1.0,0.4,2581167.3333333335
TicToc,16,32.0,10.0,32768000.0,1.0,0.8,3006235.6666666665
TicToc,16,32.0,10.0,32768000.0,1.0,0.99,4033778.3333333335
TicToc,16,32.0,100.0,128000.0,0.0,0.0,215950.0
TicToc,16,32.0,100.0,128000.0,0.0,0.4,183674.33333333334
TicToc,16,32.0,100.0,128000.0,0.0,0.8,27827.333333333332
TicToc,16,32.0,100.0,128000.0,0.0,0.99,31864.333333333332
TicToc,16,32.0,100.0,128000.0,0.2,0.0,269299.0
TicToc,16,32.0,100.0,128000.0,0.2,0.4,194272.66666666666
TicToc,16,32.0,100.0,128000.0,0.2,0.8,38824.666666666664
TicToc,16,32.0,100.0,128000.0,0.2,0.99,40427.333333333336
TicToc,16,32.0,100.0,128000.0,0.6,0.0,352010.6666666667
TicToc,16,32.0,100.0,128000.0,0.6,0.4,388875.6666666667
TicToc,16,32.0,100.0,128000.0,0.6,0.8,77549.0
TicToc,16,32.0,100.0,128000.0,0.6,0.99,51198.333333333336
TicToc,16,32.0,100.0,128000.0,1.0,0.0,797091.0
TicToc,16,32.0,100.0,128000.0,1.0,0.4,713997.0
TicToc,16,32.0,100.0,128000.0,1.0,0.8,988790.3333333334
TicToc,16,32.0,100.0,128000.0,1.0,0.99,1298168.3333333333
TicToc,16,32.0,100.0,512000.0,0.0,0.0,212617.33333333334
TicToc,16,32.0,100.0,512000.0,0.0,0.4,208417.0
TicToc,16,32.0,100.0,512000.0,0.0,0.8,32799.0
TicToc,16,32.0,100.0,512000.0,0.0,0.99,31581.666666666668
TicToc,16,32.0,100.0,512000.0,0.2,0.0,241857.33333333334
TicToc,16,32.0,100.0,512000.0,0.2,0.4,240588.33333333334
TicToc,16,32.0,100.0,512000.0,0.2,0.8,45733.0
TicToc,16,32.0,100.0,512000.0,0.2,0.99,40634.666666666664
TicToc,16,32.0,100.0,512000.0,0.6,0.0,302829.0
TicToc,16,32.0,100.0,512000.0,0.6,0.4,311477.6666666667
TicToc,16,32.0,100.0,512000.0,0.6,0.8,90340.33333333333
TicToc,16,32.0,100.0,512000.0,0.6,0.99,60775.0
TicToc,16,32.0,100.0,512000.0,1.0,0.0,372665.0
TicToc,16,32.0,100.0,512000.0,1.0,0.4,400637.3333333333
TicToc,16,32.0,100.0,512000.0,1.0,0.8,589083.3333333334
TicToc,16,32.0,100.0,512000.0,1.0,0.99,899736.6666666666
TicToc,16,32.0,100.0,2048000.0,0.0,0.0,173638.33333333334
TicToc,16,32.0,100.0,2048000.0,0.0,0.4,205266.66666666666
TicToc,16,32.0,100.0,2048000.0,0.0,0.8,40374.0
TicToc,16,32.0,100.0,2048000.0,0.0,0.99,31871.0
TicToc,16,32.0,100.0,2048000.0,0.2,0.0,226260.66666666666
TicToc,16,32.0,100.0,2048000.0,0.2,0.4,227298.0
TicToc,16,32.0,100.0,2048000.0,0.2,0.8,57677.0
TicToc,16,32.0,100.0,2048000.0,0.2,0.99,40780.666666666664
TicToc,16,32.0,100.0,2048000.0,0.6,0.0,270919.0
TicToc,16,32.0,100.0,2048000.0,0.6,0.4,275683.3333333333
TicToc,16,32.0,100.0,2048000.0,0.6,0.8,136373.33333333334
TicToc,16,32.0,100.0,2048000.0,0.6,0.99,63004.666666666664
TicToc,16,32.0,100.0,2048000.0,1.0,0.0,316773.3333333333
TicToc,16,32.0,100.0,2048000.0,1.0,0.4,323288.0
TicToc,16,32.0,100.0,2048000.0,1.0,0.8,394918.6666666667
TicToc,16,32.0,100.0,2048000.0,1.0,0.99,721239.3333333334
TicToc,16,32.0,100.0,8192000.0,0.0,0.0,201010.0
TicToc,16,32.0,100.0,8192000.0,0.0,0.4,201694.0
TicToc,16,32.0,100.0,8192000.0,0.0,0.8,42414.0
TicToc,16,32.0,100.0,8192000.0,0.0,0.99,27125.666666666668
TicToc,16,32.0,100.0,8192000.0,0.2,0.0,222236.0
TicToc,16,32.0,100.0,8192000.0,0.2,0.4,221317.33333333334
TicToc,16,32.0,100.0,8192000.0,0.2,0.8,73211.0
TicToc,16,32.0,100.0,8192000.0,0.2,0.99,40655.333333333336
TicToc,16,32.0,100.0,8192000.0,0.6,0.0,260474.33333333334
TicToc,16,32.0,100.0,8192000.0,0.6,0.4,264189.6666666667
TicToc,16,32.0,100.0,8192000.0,0.6,0.8,168619.0
TicToc,16,32.0,100.0,8192000.0,0.6,0.99,65379.333333333336
TicToc,16,32.0,100.0,8192000.0,1.0,0.0,302947.0
TicToc,16,32.0,100.0,8192000.0,1.0,0.4,305172.6666666667
TicToc,16,32.0,100.0,8192000.0,1.0,0.8,384928.6666666667
TicToc,16,32.0,100.0,8192000.0,1.0,0.99,622165.0
TicToc,16,32.0,100.0,32768000.0,0.0,0.0,196159.0
TicToc,16,32.0,100.0,32768000.0,0.0,0.4,198406.66666666666
TicToc,16,32.0,100.0,32768000.0,0.0,0.8,51940.333333333336
TicToc,16,32.0,100.0,32768000.0,0.0,0.99,26608.0
TicToc,16,32.0,100.0,32768000.0,0.2,0.0,214208.0
TicToc,16,32.0,100.0,32768000.0,0.2,0.4,216052.33333333334
TicToc,16,32.0,100.0,32768000.0,0.2,0.8,90945.0
TicToc,16,32.0,100.0,32768000.0,0.2,0.99,40296.333333333336
TicToc,16,32.0,100.0,32768000.0,0.6,0.0,254212.66666666666
TicToc,16,32.0,100.0,32768000.0,0.6,0.4,255283.33333333334
TicToc,16,32.0,100.0,32768000.0,0.6,0.8,192397.66666666666
TicToc,16,32.0,100.0,32768000.0,0.6,0.99,58855.333333333336
TicToc,16,32.0,100.0,32768000.0,1.0,0.0,293091.0
TicToc,16,32.0,100.0,32768000.0,1.0,0.4,293537.6666666667
TicToc,16,32.0,100.0,32768000.0,1.0,0.8,340848.6666666667
TicToc,16,32.0,100.0,32768000.0,1.0,0.99,535627.0
TicToc,16,128.0,1.0,128000.0,0.0,0.0,24485179.666666668
TicToc,16,128.0,1.0,128000.0,0.0,0.4,24428333.0
TicToc,16,128.0,1.0,128000.0,0.0,0.8,20776547.333333332
TicToc,16,128.0,1.0,128000.0,0.0,0.99,14865340.666666666
TicToc,16,128.0,1.0,128000.0,0.2,0.0,23733110.333333332
TicToc,16,128.0,1.0,128000.0,0.2,0.4,20983343.666666668
TicToc,16,128.0,1.0,128000.0,0.2,0.8,24274996.666666668
TicToc,16,128.0,1.0,128000.0,0.2,0.99,14876832.333333334
TicToc,16,128.0,1.0,128000.0,0.6,0.0,20882217.0
TicToc,16,128.0,1.0,128000.0,0.6,0.4,23822264.666666668
TicToc,16,128.0,1.0,128000.0,0.6,0.8,25215447.333333332
TicToc,16,128.0,1.0,128000.0,0.6,0.99,23227575.666666668
TicToc,16,128.0,1.0,128000.0,1.0,0.0,25234521.0
TicToc,16,128.0,1.0,128000.0,1.0,0.4,26262647.0
TicToc,16,128.0,1.0,128000.0,1.0,0.8,29995521.0
TicToc,16,128.0,1.0,128000.0,1.0,0.99,36758541.0
TicToc,16,128.0,1.0,512000.0,0.0,0.0,18437128.666666668
TicToc,16,128.0,1.0,512000.0,0.0,0.4,19069701.666666668
TicToc,16,128.0,1.0,512000.0,0.0,0.8,21528014.0
TicToc,16,128.0,1.0,512000.0,0.0,0.99,15748339.0
TicToc,16,128.0,1.0,512000.0,0.2,0.0,16380966.666666666
TicToc,16,128.0,1.0,512000.0,0.2,0.4,19182469.0
TicToc,16,128.0,1.0,512000.0,0.2,0.8,22155252.0
TicToc,16,128.0,1.0,512000.0,0.2,0.99,17383177.333333332
TicToc,16,128.0,1.0,512000.0,0.6,0.0,18761324.333333332
TicToc,16,128.0,1.0,512000.0,0.6,0.4,18930462.333333332
TicToc,16,128.0,1.0,512000.0,0.6,0.8,22306324.666666668
TicToc,16,128.0,1.0,512000.0,0.6,0.99,23113823.0
TicToc,16,128.0,1.0,512000.0,1.0,0.0,19022851.0
TicToc,16,128.0,1.0,512000.0,1.0,0.4,19602517.666666668
TicToc,16,128.0,1.0,512000.0,1.0,0.8,24790231.0
TicToc,16,128.0,1.0,512000.0,1.0,0.99,32515403.0
TicToc,16,128.0,1.0,2048000.0,0.0,0.0,17123262.666666668
TicToc,16,128.0,1.0,2048000.0,0.0,0.4,17290440.666666668
TicToc,16,128.0,1.0,2048000.0,0.0,0.8,19922177.333333332
TicToc,16,128.0,1.0,2048000.0,0.0,0.99,16076722.0
TicToc,16,128.0,1.0,2048000.0,0.2,0.0,17021483.0
TicToc,16,128.0,1.0,2048000.0,0.2,0.4,17277124.333333332
TicToc,16,128.0,1.0,2048000.0,0.2,0.8,19984564.0
TicToc,16,128.0,1.0,2048000.0,0.2,0.99,15525017.333333334
TicToc,16,128.0,1.0,2048000.0,0.6,0.0,17643665.0
TicToc,16,128.0,1.0,2048000.0,0.6,0.4,17762668.333333332
TicToc,16,128.0,1.0,2048000.0,0.6,0.8,20138250.666666668
TicToc,16,128.0,1.0,2048000.0,0.6,0.99,22382782.333333332
TicToc,16,128.0,1.0,2048000.0,1.0,0.0,17568221.666666668
TicToc,16,128.0,1.0,2048000.0,1.0,0.4,18035949.666666668
TicToc,16,128.0,1.0,2048000.0,1.0,0.8,21796380.333333332
TicToc,16,128.0,1.0,2048000.0,1.0,0.99,30102521.0
TicToc,16,128.0,1.0,8192000.0,0.0,0.0,17125500.0
TicToc,16,128.0,1.0,8192000.0,0.0,0.4,16853314.333333332
TicToc,16,128.0,1.0,8192000.0,0.0,0.8,16856630.666666668
TicToc,16,128.0,1.0,8192000.0,0.0,0.99,16885609.0
TicToc,16,128.0,1.0,8192000.0,0.2,0.0,17045018.333333332
TicToc,16,128.0,1.0,8192000.0,0.2,0.4,17035439.333333332
TicToc,16,128.0,1.0,8192000.0,0.2,0.8,18952622.0
TicToc,16,128.0,1.0,8192000.0,0.2,0.99,18036912.666666668
TicToc,16,128.0,1.0,8192000.0,0.6,0.0,16967109.0
TicToc,16,128.0,1.0,8192000.0,0.6,0.4,17250696.666666668
TicToc,16,128.0,1.0,8192000.0,0.6,0.8,18842973.0
TicToc,16,128.0,1.0,8192000.0,0.6,0.99,21637652.0
TicToc,16,128.0,1.0,8192000.0,1.0,0.0,15754345.0
TicToc,16,128.0,1.0,8192000.0,1.0,0.4,17190696.333333332
TicToc,16,128.0,1.0,8192000.0,1.0,0.8,19521910.0
TicToc,16,128.0,1.0,8192000.0,1.0,0.99,26749564.0
TicToc,16,128.0,1.0,32768000.0,0.0,0.0,16606992.666666666
TicToc,16,128.0,1.0,32768000.0,0.0,0.4,14923193.0
TicToc,16,128.0,1.0,32768000.0,0.0,0.8,17729936.333333332
TicToc,16,128.0,1.0,32768000.0,0.0,0.99,16652850.333333334
TicToc,16,128.0,1.0,32768000.0,0.2,0.0,16404119.333333334
TicToc,16,128.0,1.0,32768000.0,0.2,0.4,16752980.666666666
TicToc,16,128.0,1.0,32768000.0,0.2,0.8,17840224.333333332
TicToc,16,128.0,1.0,32768000.0,0.2,0.99,18133107.333333332
TicToc,16,128.0,1.0,32768000.0,0.6,0.0,16740945.0
TicToc,16,128.0,1.0,32768000.0,0.6,0.4,16961657.333333332
TicToc,16,128.0,1.0,32768000.0,0.6,0.8,18011246.666666668
TicToc,16,128.0,1.0,32768000.0,0.6,0.99,21026914.0
TicToc,16,128.0,1.0,32768000.0,1.0,0.0,15292630.333333334
TicToc,16,128.0,1.0,32768000.0,1.0,0.4,17122648.666666668
TicToc,16,128.0,1.0,32768000.0,1.0,0.8,18333207.333333332
TicToc,16,128.0,1.0,32768000.0,1.0,0.99,24932345.0
TicToc,16,128.0,10.0,128000.0,0.0,0.0,4176411.6666666665
TicToc,16,128.0,10.0,128000.0,0.0,0.4,4082562.6666666665
TicToc,16,128.0,10.0,128000.0,0.0,0.8,1661144.0
TicToc,16,128.0,10.0,128000.0,0.0,0.99,571779.3333333334
TicToc,16,128.0,10.0,128000.0,0.2,0.0,4145903.6666666665
TicToc,16,128.0,10.0,128000.0,0.2,0.4,4145838.3333333335
TicToc,16,128.0,10.0,128000.0,0.2,0.8,1978252.6666666667
