alg,clients,shards,threads,replica,tput
Janus,2000,16,4,3,13068.221113337499
Janus,2000,16,4,5,9422.6427526115
Janus,2000,16,8,1,15902.883085094
Janus,2000,16,8,3,13382.474172070666
Janus,2000,16,8,5,11160.655851166333
Janus,2000,16,8,7,9107.971574719668
Janus,2000,32,2,1,12816.963799302499
Janus,2000,32,3,1,14644.803477305
Janus,2000,32,4,1,15378.280690836498
Janus,2000,32,4,3,7240.5127964805
Janus,2000,32,8,1,15151.180960883668
Janus,2000,32,8,3,10587.573084540665
Janus,2000,32,8,5,6630.094212444
Janus,2000,64,3,1,9800.232746992
Janus,2000,64,4,1,12618.9405024645
Janus,2000,64,8,1,13754.475074766335
Janus,2000,128,8,1,10526.631735632
Janus,4000,1,1,1,6150.055842582667
Janus,4000,1,1,3,7405.127475658999
Janus,4000,1,1,5,7440.828575723
Janus,4000,1,1,7,7451.2819723785005
Janus,4000,1,2,1,6026.2495852675
Janus,4000,1,2,3,6837.818442784001
Janus,4000,1,2,5,6749.011519956499
Janus,4000,1,2,7,6807.927025635
Janus,4000,1,3,1,6208.574771021
Janus,4000,1,3,3,6338.7663883735
Janus,4000,1,3,5,6382.3243302905
Janus,4000,1,3,7,6409.269477665501
Janus,4000,1,4,1,6094.1305437345
Janus,4000,1,4,3,6163.787172986
Janus,4000,1,4,5,6516.0025819165
Janus,4000,1,4,7,6137.044141265
Janus,4000,1,8,1,6038.630075204
Janus,4000,1,8,3,6201.337849078666
Janus,4000,1,8,5,5896.667645029666
Janus,4000,1,8,7,5679.628138843666
Janus,4000,2,1,1,12099.9212437125
Janus,4000,2,1,3,13049.460462592
Janus,4000,2,1,5,12983.250159617
Janus,4000,2,1,7,13220.989075742
Janus,4000,2,2,1,10941.841431425
Janus,4000,2,2,3,10894.5182619995
Janus,4000,2,2,5,11468.395233800999
Janus,4000,2,2,7,11200.326855351
Janus,4000,2,3,1,10892.448172829001
Janus,4000,2,3,3,10638.747228
Janus,4000,2,3,5,10747.8075311235
Janus,4000,2,3,7,10964.647829299
Janus,4000,2,4,1,10813.144031466
Janus,4000,2,4,3,10688.2108463305
Janus,4000,2,4,5,10466.936445130501
Janus,4000,2,4,7,10574.890001275002
Janus,4000,2,8,1,10413.587990093334
Janus,4000,2,8,3,10069.449698057666
Janus,4000,2,8,5,10298.530901814667
Janus,4000,2,8,7,10137.678886096333
Janus,4000,4,1,1,20506.3822465115
Janus,4000,4,1,3,20290.9448875545
Janus,4000,4,1,5,14625.683593012502
Janus,4000,4,2,1,17743.845770439002
Janus,4000,4,2,3,18216.509914699003
Janus,4000,4,2,5,18101.4684087445
Janus,4000,4,2,7,17171.5662579535
Janus,4000,4,3,1,17614.208197072003
Janus,4000,4,3,3,18047.216391073
Janus,4000,4,3,5,17611.7274224775
Janus,4000,4,3,7,17176.519303685498
Janus,4000,4,4,1,17133.187092626496
Janus,4000,4,4,3,17472.491811882
Janus,4000,4,4,5,17450.1116646095
Janus,4000,4,4,7,17171.9369068195
Janus,4000,4,8,1,16833.161997950334
Janus,4000,4,8,3,16772.740869754332
Janus,4000,4,8,5,16728.585946718
Janus,4000,4,8,7,16409.485051490334
Janus,4000,8,1,1,25522.556787255002
Janus,4000,8,1,3,10025.8633085445
Janus,4000,8,2,1,26017.909529085002
Janus,4000,8,2,3,21222.0241949755
Janus,4000,8,2,5,14376.952453021499
Janus,4000,8,3,1,25925.624181274998
Janus,4000,8,3,3,23255.558301233497
Janus,4000,8,3,5,18915.242310089998
Janus,4000,8,3,7,14883.5931940265
Janus,4000,8,4,1,26234.971316775
Janus,4000,8,4,3,23892.6554687385
Janus,4000,8,4,5,21127.0453772545
Janus,4000,8,4,7,18272.326567912998
Janus,4000,8,8,1,24709.348336433668
Janus,4000,8,8,3,22576.98606839
Janus,4000,8,8,5,20975.308657561665
Janus,4000,8,8,7,19054.889096679664
Janus,4000,16,1,1,19682.0179693225
Janus,4000,16,2,1,25023.227405781
Janus,4000,16,2,3,9835.893540064499
Janus,4000,16,3,1,25873.379141315003
Janus,4000,16,3,3,17730.064433298503
Janus,4000,16,4,1,26698.528446584998
Janus,4000,16,4,3,20096.941580127997
Janus,4000,16,4,5,13496.791286508
Janus,4000,16,8,1,22879.979820533335
Janus,4000,16,8,3,20719.998330102666
Janus,4000,16,8,5,17225.201030643333
Janus,4000,16,8,7,13893.479040248667
Janus,4000,32,2,1,19250.190191735
Janus,4000,32,3,1,22269.368225195
Janus,4000,32,4,1,24006.78305917
Janus,4000,32,4,3,9654.092954041
Janus,4000,32,8,1,23500.116604040333
Janus,4000,32,8,3,16184.309699764
Janus,4000,32,8,5,9227.27022595
Janus,4000,64,3,1,12566.622422157001
Janus,4000,64,4,1,18847.829228587
Janus,4000,64,8,1,20871.25569503
Janus,4000,128,8,1,14700.795047858332
OCC,1,1,1,1,231.94542455684666
OCC,1,1,1,3,197.76030374961667
OCC,1,1,1,5,180.85446125820667
OCC,1,1,1,7,169.12383659905
OCC,1,1,2,1,232.12569319422667
OCC,1,1,2,3,202.77499580152667
OCC,1,1,2,5,183.21173860165666
OCC,1,1,2,7,169.1741449202767
OCC,1,1,3,1,235.55033586213997
OCC,1,1,3,3,195.2390194681967
OCC,1,1,3,5,181.15539370226665
OCC,1,1,3,7,166.65061752010334
OCC,1,1,4,1,243.94794868491667
OCC,1,1,4,3,192.7765357668533
OCC,1,1,4,5,181.48737931988
OCC,1,1,4,7,169.59765747013333
OCC,1,1,8,1,246.4313440194867
OCC,1,1,8,3,211.09825659246
OCC,1,1,8,5,183.8532593806
OCC,1,1,8,7,166.95032728797
OCC,1,2,1,1,248.12636871402333
OCC,1,2,1,3,219.51233184331332
OCC,1,2,1,5,199.41152885711668
OCC,1,2,1,7,185.42209596377666
OCC,1,2,2,1,261.33838261184
OCC,1,2,2,3,215.64485530656668
OCC,1,2,2,5,204.8951206106167
OCC,1,2,2,7,187.97156716541
OCC,1,2,3,1,248.2356026189133
OCC,1,2,3,3,226.49510164675
OCC,1,2,3,5,202.55944570612334
OCC,1,2,3,7,186.68446198241
OCC,1,2,4,1,261.75499572350003
OCC,1,2,4,3,210.5667625872933
OCC,1,2,4,5,200.69016380518667
OCC,1,2,4,7,192.34174864835666
OCC,1,2,8,1,256.75202937208
OCC,1,2,8,3,236.33708159091336
OCC,1,2,8,5,203.33664615862997
OCC,1,2,8,7,191.75757285637334
OCC,1,4,1,1,266.75414269142334
OCC,1,4,1,3,226.58278167267667
OCC,1,4,1,5,219.33726797634333
OCC,1,4,2,1,256.33998677521333
OCC,1,4,2,3,234.94491040571333
OCC,1,4,2,5,220.86881511545667
OCC,1,4,2,7,201.8073757758167
OCC,1,4,3,1,275.0779438581033
OCC,1,4,3,3,238.80459986964001
OCC,1,4,3,5,207.57345265131002
OCC,1,4,3,7,202.70300522832
OCC,1,4,4,1,263.1148110077
OCC,1,4,4,3,226.12441142017
OCC,1,4,4,5,218.47828440896
OCC,1,4,4,7,209.41515529628666
OCC,1,4,8,1,259.53678681434667
OCC,1,4,8,3,238.20236355364668
OCC,1,4,8,5,215.4822533641433
OCC,1,4,8,7,191.98903797338002
OCC,1,8,1,1,277.47749536411
OCC,1,8,1,3,238.32057454831667
OCC,1,8,2,1,265.8168376392667
OCC,1,8,2,3,236.45941881979002
OCC,1,8,2,5,219.76422511253335
OCC,1,8,3,1,263.5505204543433
OCC,1,8,3,3,240.73448481551
OCC,1,8,3,5,222.39872574311335
OCC,1,8,3,7,212.41113179709
OCC,1,8,4,1,271.80867091023333
OCC,1,8,4,3,231.1252050282733
OCC,1,8,4,5,223.63671449572666
OCC,1,8,4,7,208.85231789574
OCC,1,8,8,1,288.31220943733337
OCC,1,8,8,3,216.72045154302336
OCC,1,8,8,5,210.21634614129002
OCC,1,8,8,7,204.52856193576335
OCC,1,16,1,1,279.5756127027
OCC,1,16,2,1,265.21176618787996
OCC,1,16,2,3,233.713033214
OCC,1,16,3,1,266.44984462913
OCC,1,16,3,3,237.00178754678004
OCC,1,16,4,1,262.68098605358
OCC,1,16,4,3,230.23875773154998
OCC,1,16,4,5,205.99933829849
OCC,1,16,8,1,287.23625001702334
OCC,1,16,8,3,239.85965095362334
OCC,1,16,8,5,224.66209153110333
OCC,1,16,8,7,204.99167769366
OCC,1,32,2,1,271.2606480007067
OCC,1,32,3,1,263.73172184909663
OCC,1,32,4,1,260.23133093911
OCC,1,32,4,3,250.52915889842333
OCC,1,32,8,1,260.1262681106533
OCC,1,32,8,3,236.3459822691767
OCC,1,32,8,5,217.53568376985666
OCC,1,64,3,1,268.9376097392367
OCC,1,64,4,1,253.72589751818336
OCC,1,64,8,1,249.99294324223
OCC,1,128,8,1,256.08023164648336
OCC,10,1,1,1,307.2803880691233
OCC,10,1,1,3,267.26321791938
OCC,10,1,1,5,221.74588740727668
OCC,10,1,1,7,177.41472546741667
OCC,10,1,2,1,279.97709380415665
OCC,10,1,2,3,270.96847853994
OCC,10,1,2,5,225.23085859845
OCC,10,1,2,7,180.28251585859334
OCC,10,1,3,1,298.87070516066666
OCC,10,1,3,3,276.84092896961334
OCC,10,1,3,5,230.70087920139335
OCC,10,1,3,7,187.52365422130333
OCC,10,1,4,1,274.7376624165367
OCC,10,1,4,3,266.8556003900666
OCC,10,1,4,5,222.01793246989666
OCC,10,1,4,7,191.70524089269
OCC,10,1,8,1,275.88744905512
OCC,10,1,8,3,277.4040074758
OCC,10,1,8,5,215.10753883823668
OCC,10,1,8,7,192.45303869362
OCC,10,2,1,1,404.89287186403334
OCC,10,2,1,3,366.1295667680333
OCC,10,2,1,5,290.2730097197
OCC,10,2,1,7,254.54710537658
OCC,10,2,2,1,362.0838146455333
OCC,10,2,2,3,350.92236054110003
OCC,10,2,2,5,282.1904211387667
OCC,10,2,2,7,231.95303426584667
OCC,10,2,3,1,371.4865132405
OCC,10,2,3,3,376.3099867384
OCC,10,2,3,5,299.83497596063336
OCC,10,2,3,7,244.0772672677467
OCC,10,2,4,1,370.1323943781333
OCC,10,2,4,3,373.8547463758667
OCC,10,2,4,5,294.4004339679
OCC,10,2,4,7,253.99774833667334
OCC,10,2,8,1,349.3516159174
OCC,10,2,8,3,336.9304612513667
OCC,10,2,8,5,304.49546689786666
OCC,10,2,8,7,270.9032857294433
OCC,10,4,1,1,460.19604309109997
OCC,10,4,1,3,433.80654996740003
OCC,10,4,1,5,343.83360468903334
OCC,10,4,2,1,433.54912432176667
OCC,10,4,2,3,425.9338265691333
OCC,10,4,2,5,342.515748361
OCC,10,4,2,7,284.21147707264
OCC,10,4,3,1,440.2709936280333
OCC,10,4,3,3,433.6447298603666
OCC,10,4,3,5,365.3980309784667
OCC,10,4,3,7,302.90052595334
OCC,10,4,4,1,415.9641224888333
OCC,10,4,4,3,397.6614234922001
OCC,10,4,4,5,326.8923312849667
OCC,10,4,4,7,274.19669220236665
OCC,10,4,8,1,391.85547763363337
OCC,10,4,8,3,434.1119779562667
OCC,10,4,8,5,335.1966278382667
OCC,10,4,8,7,284.8775249681333
OCC,10,8,1,1,548.1501129755667
OCC,10,8,1,3,480.2296927153334
OCC,10,8,2,1,474.5005423290666
OCC,10,8,2,3,460.8372823127
OCC,10,8,2,5,383.2857145845667
OCC,10,8,3,1,447.1403262163667
OCC,10,8,3,3,467.68153790029993
OCC,10,8,3,5,397.3168017208333
OCC,10,8,3,7,337.51668863196664
OCC,10,8,4,1,439.0325753734333
OCC,10,8,4,3,435.2051157666333
OCC,10,8,4,5,382.3326850521
OCC,10,8,4,7,311.2276366315
OCC,10,8,8,1,394.06107975873334
OCC,10,8,8,3,412.0731531315334
OCC,10,8,8,5,343.4842838362333
OCC,10,8,8,7,294.06875879716665
OCC,10,16,1,1,543.4726918592334
OCC,10,16,2,1,503.5832587035
OCC,10,16,2,3,493.3318647096334
OCC,10,16,3,1,494.8572964169
OCC,10,16,3,3,513.4145090772666
OCC,10,16,4,1,470.16576015046667
OCC,10,16,4,3,480.1617080275
OCC,10,16,4,5,375.8912704677667
OCC,10,16,8,1,444.2402914236333
OCC,10,16,8,3,423.2190632514333
OCC,10,16,8,5,374.8353959408334
OCC,10,16,8,7,311.29998123100006
OCC,10,32,2,1,554.4508990319667
OCC,10,32,3,1,516.9334512366667
OCC,10,32,4,1,515.3359571105333
OCC,10,32,4,3,465.00064205933336
OCC,10,32,8,1,452.7559695204333
OCC,10,32,8,3,456.36353941003335
OCC,10,32,8,5,371.5238342283667
OCC,10,64,3,1,507.88867829186665
OCC,10,64,4,1,497.1681904244667
OCC,10,64,8,1,485.4239241308333
OCC,10,128,8,1,499.96589086153335
OCC,20,1,1,1,205.12731893281
OCC,20,1,1,3,206.08081673677665
OCC,20,1,1,5,171.40147801227
OCC,20,1,1,7,137.80379200586333
OCC,20,1,2,1,199.57955758418666
OCC,20,1,2,3,212.49425233081
OCC,20,1,2,5,160.14746524810667
OCC,20,1,2,7,132.08860160281
OCC,20,1,3,1,203.46381339270002
OCC,20,1,3,3,211.40585257361332
OCC,20,1,3,5,162.5577391876
OCC,20,1,3,7,130.86359305616332
OCC,20,1,4,1,206.89270723799666
OCC,20,1,4,3,208.41160201683667
OCC,20,1,4,5,160.82318130005999
OCC,20,1,4,7,134.7591445729
OCC,20,1,8,1,199.11781111089
OCC,20,1,8,3,206.4739864751467
OCC,20,1,8,5,163.84925513893998
OCC,20,1,8,7,140.60222970982
OCC,20,2,1,1,256.1439454655667
OCC,20,2,1,3,264.1828501689867
OCC,20,2,1,5,215.54048047950334
OCC,20,2,1,7,185.29863459372666
OCC,20,2,2,1,233.29524635509333
OCC,20,2,2,3,251.4132232563467
OCC,20,2,2,5,210.34741214928667
OCC,20,2,2,7,178.40061450174002
OCC,20,2,3,1,232.79144739303334
OCC,20,2,3,3,276.2142710683
OCC,20,2,3,5,209.39005355796
OCC,20,2,3,7,181.05895115042665
OCC,20,2,4,1,244.80696250817334
OCC,20,2,4,3,281.48174985038
OCC,20,2,4,5,211.49358806136334
OCC,20,2,4,7,185.31155769903998
OCC,20,2,8,1,240.61408535138
OCC,20,2,8,3,260.4216528273433
OCC,20,2,8,5,215.56924156934335
OCC,20,2,8,7,191.21404379677665
OCC,20,4,1,1,299.99274215647665
OCC,20,4,1,3,308.38739577296667
OCC,20,4,1,5,256.74105074128335
OCC,20,4,2,1,290.1994449938534
OCC,20,4,2,3,293.7604974321
OCC,20,4,2,5,252.14328182454665
OCC,20,4,2,7,213.04931932799664
OCC,20,4,3,1,276.4159429132467
OCC,20,4,3,3,284.54401181697335
OCC,20,4,3,5,249.9532414557867
OCC,20,4,3,7,205.36532713096003
OCC,20,4,4,1,268.40559684393
OCC,20,4,4,3,291.68996631296665
OCC,20,4,4,5,238.04975104878
OCC,20,4,4,7,211.54279602946335
OCC,20,4,8,1,251.95226694380668
OCC,20,4,8,3,284.9418721507467
OCC,20,4,8,5,244.29677653640667
OCC,20,4,8,7,196.93420428930332
OCC,20,8,1,1,342.3199517316
OCC,20,8,1,3,319.41740940873336
OCC,20,8,2,1,299.70862659252003
OCC,20,8,2,3,324.6579243397666
OCC,20,8,2,5,274.10712078551
OCC,20,8,3,1,300.1165881386333
OCC,20,8,3,3,330.0811006065333
OCC,20,8,3,5,267.56469167834
OCC,20,8,3,7,231.48230890004334
OCC,20,8,4,1,285.8718799559333
OCC,20,8,4,3,304.2749826433333
OCC,20,8,4,5,264.59021359225
OCC,20,8,4,7,219.76916629551002
OCC,20,8,8,1,283.2911249800333
OCC,20,8,8,3,304.8766414037
OCC,20,8,8,5,255.84166276429664
OCC,20,8,8,7,213.57669415872
OCC,20,16,1,1,350.51767098863337
OCC,20,16,2,1,315.8037469693
OCC,20,16,2,3,341.0009525647333
OCC,20,16,3,1,314.88536828276665
OCC,20,16,3,3,354.3410543667666
OCC,20,16,4,1,310.4245546757
OCC,20,16,4,3,327.73868297560006
OCC,20,16,4,5,270.1485804600267
OCC,20,16,8,1,288.5680324730667
OCC,20,16,8,3,322.5121768347
OCC,20,16,8,5,253.74723503917002
OCC,20,16,8,7,234.14814989757502
OCC,20,32,2,1,334.0644438178667
OCC,20,32,3,1,329.24628635790003
OCC,20,32,4,1,311.6850480729
OCC,20,32,4,3,341.00589690333334
OCC,20,32,8,1,296.08498492071334
OCC,20,32,8,3,344.1052610543
OCC,20,32,8,5,276.38726313119
OCC,20,64,3,1,330.4676975235
OCC,20,64,4,1,320.75507828196663
OCC,20,64,8,1,295.7623063210333
OCC,20,128,8,1,316.5834921793333
OCC,40,1,1,1,123.64209296455999
OCC,40,1,1,3,133.52070444348334
OCC,40,1,1,5,105.29257208552333
OCC,40,1,1,7,87.80617089527334
OCC,40,1,2,1,125.56639114428333
OCC,40,1,2,3,131.92043876604333
OCC,40,1,2,5,103.30035989170334
OCC,40,1,2,7,94.42529411102
OCC,40,1,3,1,112.31260809728667
OCC,40,1,3,3,135.98688486716
OCC,40,1,3,5,115.61369331977001
OCC,40,1,3,7,85.30938321010501
OCC,40,1,4,1,126.79970644189335
OCC,40,1,4,3,152.13493404803998
OCC,40,1,4,5,118.05716423864999
OCC,40,1,4,7,101.371060645545
OCC,40,1,8,1,116.94253072593666
OCC,40,1,8,3,131.53113359659002
OCC,40,1,8,5,103.40785028154001
OCC,40,1,8,7,97.85059902245332
OCC,40,2,1,1,159.86797973709
OCC,40,2,1,3,182.20252697207334
OCC,40,2,1,5,134.1597119474633
OCC,40,2,1,7,119.29725849247332
OCC,40,2,2,1,156.38347045063668
OCC,40,2,2,3,157.08101716341
OCC,40,2,2,5,135.41997611276668
OCC,40,2,2,7,125.44236197923668
OCC,40,2,3,1,142.76063625241
OCC,40,2,3,3,173.86699192721002
OCC,40,2,3,5,142.13345304554
OCC,40,2,3,7,120.29780047311334
OCC,40,2,4,1,149.35190635664333
OCC,40,2,4,3,170.41936039004335
OCC,40,2,4,5,135.09334575599667
OCC,40,2,4,7,113.66080050721666
OCC,40,2,8,1,158.23400941066
OCC,40,2,8,3,150.88091191676665
OCC,40,2,8,5,131.49301918507666
OCC,40,2,8,7,118.67972082173333
OCC,40,4,1,1,184.04172342467666
OCC,40,4,1,3,190.08467113734332
OCC,40,4,1,5,155.91488243310334
OCC,40,4,2,1,166.83746026380666
OCC,40,4,2,3,183.9431812434033
OCC,40,4,2,5,154.17846715883
OCC,40,4,2,7,135.81779557885332
OCC,40,4,3,1,169.3279094172933
OCC,40,4,3,3,177.58619057148667
OCC,40,4,3,5,159.62181620116667
OCC,40,4,3,7,137.34859247531003
OCC,40,4,4,1,160.50175510669334
OCC,40,4,4,3,192.10820496473332
OCC,40,4,4,5,160.21694069686998
OCC,40,4,4,7,133.33407152957668
OCC,40,4,8,1,166.75710120216334
OCC,40,4,8,3,178.21443729595333
OCC,40,4,8,5,157.69377298997668
OCC,40,4,8,7,122.52001188829668
OCC,40,8,1,1,191.35271117445998
OCC,40,8,1,3,205.71490770961336
OCC,40,8,2,1,172.51462014947333
OCC,40,8,2,3,203.12033648552665
OCC,40,8,2,5,172.83173467067664
OCC,40,8,3,1,194.72290984573002
OCC,40,8,3,3,210.33710245226334
OCC,40,8,3,5,169.43944198515334
OCC,40,8,3,7,145.01886434194333
OCC,40,8,4,1,172.80817707164
OCC,40,8,4,3,213.72769429806667
OCC,40,8,4,5,174.97797607115334
OCC,40,8,4,7,144.50670317574335
OCC,40,8,8,1,158.54663291523667
OCC,40,8,8,3,185.18152019916667
OCC,40,8,8,5,160.12820791172666
OCC,40,8,8,7,134.8059860628
OCC,40,16,1,1,204.72225855931333
OCC,40,16,2,1,197.03258182223666
OCC,40,16,2,3,213.56204510732334
OCC,40,16,3,1,189.18661427797
OCC,40,16,3,3,204.83755034771664
OCC,40,16,4,1,190.58878560612334
OCC,40,16,4,3,192.27437548528667
OCC,40,16,4,5,174.61300198627669
OCC,40,16,8,1,168.35608840994334
OCC,40,16,8,3,204.38881016267666
OCC,40,16,8,5,174.44844029511333
OCC,40,16,8,7,139.76595380135
OCC,40,32,2,1,197.17861676824668
OCC,40,32,3,1,190.96009630913332
OCC,40,32,4,1,180.18381730662668
OCC,40,32,4,3,212.92376765538998
OCC,40,32,8,1,171.23538720462332
OCC,40,32,8,3,201.6276372874
OCC,40,32,8,5,167.30985204893668
OCC,40,64,3,1,184.85710199249002
OCC,40,64,4,1,200.48230602408668
OCC,40,64,8,1,177.21631480460667
OCC,40,128,8,1,187.44351075643
OCC,80,1,1,1,62.230498803303334
OCC,80,1,1,3,74.88100130798666
OCC,80,1,1,5,58.529751949726666
OCC,80,1,1,7,53.290132743386664
OCC,80,1,2,1,63.59643865427
OCC,80,1,2,3,76.21866168111667
OCC,80,1,2,5,64.41663446386
OCC,80,1,2,7,54.75404075001333
OCC,80,1,3,1,66.55865761395667
OCC,80,1,3,3,76.38788841703
OCC,80,1,3,5,58.92372860061
OCC,80,1,3,7,50.57236605067334
OCC,80,1,4,1,66.51977645648999
OCC,80,1,4,3,77.31423769068334
OCC,80,1,4,5,64.86300729213
OCC,80,1,4,7,55.27085138967166
OCC,80,1,8,1,61.522321979510004
OCC,80,1,8,3,74.37471991567
OCC,80,1,8,5,63.41403739958
OCC,80,1,8,7,55.73257373780999
OCC,80,2,1,1,83.44512419867667
OCC,80,2,1,3,93.61484497313334
OCC,80,2,1,5,80.80530680816001
OCC,80,2,1,7,70.13283587763334
OCC,80,2,2,1,78.54152364936668
OCC,80,2,2,3,94.46377888130667
OCC,80,2,2,5,80.68101339040334
OCC,80,2,2,7,67.28750340257334
OCC,80,2,3,1,78.51335444956334
OCC,80,2,3,3,93.80310510010666
OCC,80,2,3,5,83.99704940472667
OCC,80,2,3,7,63.952398605739994
OCC,80,2,4,1,83.06457177627999
OCC,80,2,4,3,94.48637104891999
OCC,80,2,4,5,73.80369502283334
OCC,80,2,4,7,62.82843433267999
OCC,80,2,8,1,79.95996596139334
OCC,80,2,8,3,87.76971753287334
OCC,80,2,8,5,81.92510636387667
OCC,80,2,8,7,69.92746710873666
OCC,80,4,1,1,98.82454299163334
OCC,80,4,1,3,115.66194610076998
OCC,80,4,1,5,93.30326983055333
OCC,80,4,2,1,97.13991925847334
OCC,80,4,2,3,104.23199653857
OCC,80,4,2,5,94.81217363592067
OCC,80,4,2,7,80.43126501882
OCC,80,4,3,1,94.5707311078
OCC,80,4,3,3,111.97558222567666
OCC,80,4,3,5,93.13829043505
OCC,80,4,3,7,74.35432395523667
OCC,80,4,4,1,89.92609614504333
OCC,80,4,4,3,105.93520603430666
OCC,80,4,4,5,95.42295634871
OCC,80,4,4,7,81.55980088959333
OCC,80,4,8,1,90.07208995377665
OCC,80,4,8,3,115.86889484526667
OCC,80,4,8,5,85.90531755838299
OCC,80,4,8,7,77.98397117481666
OCC,80,8,1,1,108.18623755026333
OCC,80,8,1,3,126.91566476768666
OCC,80,8,2,1,107.00645955681
OCC,80,8,2,3,115.14904880436332
OCC,80,8,2,5,100.4384262982
OCC,80,8,3,1,101.34450942689
OCC,80,8,3,3,118.72204480101334
OCC,80,8,3,5,101.57765934945333
OCC,80,8,3,7,84.162418145392
OCC,80,8,4,1,101.33450170712666
OCC,80,8,4,3,115.97604502052333
OCC,80,8,4,5,98.34722807763335
OCC,80,8,4,7,81.55681998217666
OCC,80,8,8,1,91.98745117671332
OCC,80,8,8,3,109.45433278837
OCC,80,8,8,5,90.89686942973333
OCC,80,8,8,7,82.896345616051
OCC,80,16,1,1,115.02885838255666
OCC,80,16,2,1,113.28305284866
OCC,80,16,2,3,126.93975868109334
OCC,80,16,3,1,109.80671310820667
OCC,80,16,3,3,121.48328702864335
OCC,80,16,4,1,98.92986437449001
OCC,80,16,4,3,120.73278876060999
OCC,80,16,4,5,99.06229085723334
OCC,80,16,8,1,96.95465803694667
OCC,80,16,8,3,113.42759424028667
OCC,80,16,8,5,92.86321026547667
OCC,80,16,8,7,83.698640076945
OCC,80,32,2,1,113.61136027814335
OCC,80,32,3,1,108.85953803534
OCC,80,32,4,1,112.11449581293
OCC,80,32,4,3,118.63956361391335
OCC,80,32,8,1,101.78407162910332
OCC,80,32,8,3,120.13987520770002
OCC,80,32,8,5,98.82184215868666
OCC,80,64,3,1,105.07095034000001
OCC,80,64,4,1,112.94244023655334
OCC,80,64,8,1,104.21162331657
OCC,80,128,8,1,104.91852252000001
OCC,100,1,1,1,64.738471655025
OCC,100,1,1,3,100.792142277945
OCC,100,1,1,5,88.39628402849999
OCC,100,1,1,7,77.29661853713
OCC,100,1,2,1,70.15602724314999
OCC,100,1,2,3,105.422580976595
OCC,100,1,2,5,84.22916810272
OCC,100,1,2,7,76.79832268962
OCC,100,1,3,1,69.898812118465
OCC,100,1,3,3,93.25553705372499
OCC,100,1,3,5,84.77254222112
OCC,100,1,3,7,77.06231464897
OCC,100,1,4,1,65.24251393585
OCC,100,1,4,3,91.78223442831501
OCC,100,1,4,5,87.97198234652
OCC,100,1,4,7,74.125001309925
OCC,100,1,8,1,64.83222700894167
OCC,100,1,8,3,99.96217861272
OCC,100,1,8,5,79.82129715767333
OCC,100,1,8,7,71.96076906209333
OCC,100,2,1,1,217.043094377585
OCC,100,2,1,3,259.90604472744
OCC,100,2,1,5,203.021056579185
OCC,100,2,1,7,177.20856835634498
OCC,100,2,2,1,193.07767776532
OCC,100,2,2,3,241.29350750064
OCC,100,2,2,5,202.772393827425
OCC,100,2,2,7,173.98149635083502
OCC,100,2,3,1,200.01640445344
OCC,100,2,3,3,224.85451070194
OCC,100,2,3,5,190.61229241393
OCC,100,2,3,7,182.751127982325
OCC,100,2,4,1,198.022207039775
OCC,100,2,4,3,236.59031667300002
OCC,100,2,4,5,192.30550765086
OCC,100,2,4,7,176.003853581535
OCC,100,2,8,1,196.68177722284335
OCC,100,2,8,3,205.71446632816
OCC,100,2,8,5,187.34596294145
OCC,100,2,8,7,163.79546831707665
