Alg,#WH,#Distributed,#Threads,Throughput
Calvin-4,32,30,12,30855.0
Calvin-4,32,40,8,16724.266666666666
Calvin-4,32,40,12,29073.63333333333
Calvin-4,32,50,8,15682.133333333333
Calvin-4,32,50,12,27454.3
Calvin-4,32,60,8,14860.233333333332
Calvin-4,32,60,12,26109.166666666668
Calvin-4,32,70,8,14151.366666666667
Calvin-4,32,70,12,25054.0
Calvin-4,32,80,8,13503.633333333333
Calvin-4,32,80,12,23890.266666666666
Calvin-4,32,90,8,12934.833333333334
Calvin-4,32,90,12,22999.566666666666
Calvin-4,32,100,8,12419.1
Calvin-4,32,100,12,22049.966666666664
Calvin-4,64,0,8,26066.63333333333
Calvin-4,64,0,12,42437.4
Calvin-4,64,10,8,22049.333333333332
Calvin-4,64,10,12,37312.933333333334
Calvin-4,64,20,8,19650.633333333335
Calvin-4,64,20,12,34107.73333333334
Calvin-4,64,30,8,18003.833333333332
Calvin-4,64,30,12,31912.066666666666
Calvin-4,64,40,8,16786.86666666667
Calvin-4,64,40,12,29992.0
Calvin-4,64,50,8,15735.1
Calvin-4,64,50,12,28344.466666666664
Calvin-4,64,60,8,14925.4
Calvin-4,64,60,12,26890.0
Calvin-4,64,70,8,14225.833333333334
Calvin-4,64,70,12,25657.933333333334
Calvin-4,64,80,8,13550.833333333334
Calvin-4,64,80,12,24501.233333333334
Calvin-4,64,90,8,12959.4
Calvin-4,64,90,12,23504.600000000002
Calvin-4,64,100,8,12465.766666666668
Calvin-4,64,100,12,22567.233333333334
Calvin-4,128,0,8,26141.533333333336
Calvin-4,128,0,12,43434.1
Calvin-4,128,10,8,21995.13333333333
Calvin-4,128,10,12,38196.76666666667
Calvin-4,128,20,8,19643.566666666666
Calvin-4,128,20,12,34957.299999999996
Calvin-4,128,30,8,18033.566666666666
Calvin-4,128,30,12,32481.333333333332
Calvin-4,128,40,8,16863.8
Calvin-4,128,40,12,30470.333333333332
Calvin-4,128,50,8,15790.433333333334
Calvin-4,128,50,12,28770.933333333334
Calvin-4,128,60,8,14959.166666666666
Calvin-4,128,60,12,27300.233333333334
Calvin-4,128,70,8,14241.966666666667
Calvin-4,128,70,12,26077.5
Calvin-4,128,80,8,13622.066666666666
Calvin-4,128,80,12,24819.100000000002
Calvin-4,128,90,8,12964.966666666665
Calvin-4,128,90,12,23789.033333333336
Calvin-4,128,100,8,12515.5
Calvin-4,128,100,12,22830.566666666666
Calvin-4,256,0,8,26063.0
Calvin-4,256,0,12,44128.26666666666
Calvin-4,256,10,8,22001.933333333334
Calvin-4,256,10,12,38878.666666666664
Calvin-4,256,20,8,19668.966666666664
Calvin-4,256,20,12,35421.46666666667
Calvin-4,256,30,8,18032.3
Calvin-4,256,30,12,32819.86666666667
Calvin-4,256,40,8,16790.399999999998
Calvin-4,256,40,12,30828.5
Calvin-4,256,50,8,15773.6
Calvin-4,256,50,12,28994.8
Calvin-4,256,60,8,14909.133333333333
Calvin-4,256,60,12,27462.7
Calvin-4,256,70,8,14264.166666666666
Calvin-4,256,70,12,26245.7
Calvin-4,256,80,8,13582.9
Calvin-4,256,80,12,25011.13333333333
Calvin-4,256,90,8,12979.966666666667
Calvin-4,256,90,12,23872.100000000002
Calvin-4,256,100,8,12553.366666666667
Calvin-4,256,100,12,22940.399999999998
Calvin-4,512,0,8,26040.966666666664
Calvin-4,512,0,12,44603.333333333336
Calvin-4,512,10,8,21920.233333333334
Calvin-4,512,10,12,39219.299999999996
Calvin-4,512,20,8,19656.0
Calvin-4,512,20,12,35714.833333333336
Calvin-4,512,30,8,18001.3
Calvin-4,512,30,12,33086.13333333333
Calvin-4,512,40,8,16748.2
Calvin-4,512,40,12,30893.233333333334
Calvin-4,512,50,8,15778.033333333333
Calvin-4,512,50,12,29102.766666666666
Calvin-4,512,60,8,14953.5
Calvin-4,512,60,12,27528.333333333332
Calvin-4,512,70,8,14218.566666666666
Calvin-4,512,70,12,26292.666666666668
Calvin-4,512,80,8,13606.199999999999
Calvin-4,512,80,12,24990.3
Calvin-4,512,90,8,13005.300000000001
Calvin-4,512,90,12,23964.566666666666
Calvin-4,512,100,8,12589.666666666666
Calvin-4,512,100,12,22978.233333333334
Calvin-4,1024,0,8,26009.766666666663
Calvin-4,1024,0,12,44832.13333333333
Calvin-4,1024,10,8,21989.533333333336
Calvin-4,1024,10,12,39252.06666666667
Calvin-4,1024,20,8,19697.466666666667
Calvin-4,1024,20,12,35685.13333333333
Calvin-4,1024,30,8,18023.866666666665
Calvin-4,1024,30,12,33112.1
Calvin-4,1024,40,8,16797.63333333333
Calvin-4,1024,40,12,30968.5
Calvin-4,1024,50,8,15788.433333333334
Calvin-4,1024,50,12,29133.533333333336
Calvin-4,1024,60,8,14949.699999999999
Calvin-4,1024,60,12,27545.833333333332
Calvin-4,1024,70,8,14239.700000000003
Calvin-4,1024,70,12,26197.266666666666
Calvin-4,1024,80,8,13604.733333333332
Calvin-4,1024,80,12,25090.466666666664
Calvin-4,1024,90,8,12991.166666666666
Calvin-4,1024,90,12,23945.466666666664
Calvin-4,1024,100,8,12519.6
Calvin-4,1024,100,12,23004.100000000002
Calvin-6,1,0,8,-1.0
Calvin-6,1,0,12,9784.633333333333
Calvin-6,1,10,8,-1.0
Calvin-6,1,10,12,9751.766666666666
Calvin-6,1,20,8,-1.0
Calvin-6,1,20,12,9753.366666666667
Calvin-6,1,30,8,-1.0
Calvin-6,1,30,12,9785.5
Calvin-6,1,40,8,-1.0
Calvin-6,1,40,12,9771.9
Calvin-6,1,50,8,-1.0
Calvin-6,1,50,12,9737.466666666667
Calvin-6,1,60,8,-1.0
Calvin-6,1,60,12,9768.5
Calvin-6,1,70,8,-1.0
Calvin-6,1,70,12,9752.666666666666
Calvin-6,1,80,8,-1.0
Calvin-6,1,80,12,9752.666666666666
Calvin-6,1,90,8,-1.0
Calvin-6,1,90,12,9754.166666666666
Calvin-6,1,100,8,-1.0
Calvin-6,1,100,12,9753.0
Calvin-6,2,0,8,-1.0
Calvin-6,2,0,12,17410.7
Calvin-6,2,10,8,-1.0
Calvin-6,2,10,12,14213.6
Calvin-6,2,20,8,-1.0
Calvin-6,2,20,12,12884.866666666667
Calvin-6,2,30,8,-1.0
Calvin-6,2,30,12,12024.6
Calvin-6,2,40,8,-1.0
Calvin-6,2,40,12,11361.366666666667
Calvin-6,2,50,8,-1.0
Calvin-6,2,50,12,10960.300000000001
Calvin-6,2,60,8,-1.0
Calvin-6,2,60,12,10548.233333333332
Calvin-6,2,70,8,-1.0
Calvin-6,2,70,12,10210.300000000001
Calvin-6,2,80,8,-1.0
Calvin-6,2,80,12,9987.333333333334
Calvin-6,2,90,8,-1.0
Calvin-6,2,90,12,9885.066666666666
Calvin-6,2,100,8,-1.0
Calvin-6,2,100,12,9746.866666666667
Calvin-6,4,0,8,-1.0
Calvin-6,4,0,12,29377.433333333334
Calvin-6,4,10,8,-1.0
Calvin-6,4,10,12,23119.466666666664
Calvin-6,4,20,8,-1.0
Calvin-6,4,20,12,20111.666666666668
Calvin-6,4,30,8,-1.0
Calvin-6,4,30,12,18099.966666666664
Calvin-6,4,40,8,-1.0
Calvin-6,4,40,12,16611.8
Calvin-6,4,50,8,-1.0
Calvin-6,4,50,12,15469.166666666666
Calvin-6,4,60,8,-1.0
Calvin-6,4,60,12,14425.033333333333
Calvin-6,4,70,8,-1.0
Calvin-6,4,70,12,13646.166666666666
Calvin-6,4,80,8,-1.0
Calvin-6,4,80,12,12887.466666666667
Calvin-6,4,90,8,-1.0
Calvin-6,4,90,12,12325.199999999999
Calvin-6,4,100,8,-1.0
Calvin-6,4,100,12,11743.566666666666
Calvin-6,8,0,8,-1.0
Calvin-6,8,0,12,29964.8
Calvin-6,8,10,8,-1.0
Calvin-6,8,10,12,26101.899999999998
Calvin-6,8,20,8,-1.0
Calvin-6,8,20,12,23447.033333333336
Calvin-6,8,30,8,-1.0
Calvin-6,8,30,12,21392.666666666668
Calvin-6,8,40,8,-1.0
Calvin-6,8,40,12,19714.8
Calvin-6,8,50,8,-1.0
Calvin-6,8,50,12,18443.600000000002
Calvin-6,8,60,8,-1.0
Calvin-6,8,60,12,17268.866666666665
Calvin-6,8,70,8,-1.0
Calvin-6,8,70,12,16141.533333333333
Calvin-6,8,80,8,-1.0
Calvin-6,8,80,12,15348.866666666667
Calvin-6,8,90,8,-1.0
Calvin-6,8,90,12,14502.1
Calvin-6,8,100,8,-1.0
Calvin-6,8,100,12,13804.566666666666
Calvin-6,16,0,8,-1.0
Calvin-6,16,0,12,35943.433333333334
Calvin-6,16,10,8,-1.0
Calvin-6,16,10,12,29812.966666666664
Calvin-6,16,20,8,-1.0
Calvin-6,16,20,12,26176.333333333332
Calvin-6,16,30,8,-1.0
Calvin-6,16,30,12,23462.566666666666
Calvin-6,16,40,8,-1.0
Calvin-6,16,40,12,21611.666666666668
Calvin-6,16,50,8,-1.0
Calvin-6,16,50,12,20008.100000000002
Calvin-6,16,60,8,-1.0
Calvin-6,16,60,12,18718.866666666665
Calvin-6,16,70,8,-1.0
Calvin-6,16,70,12,17484.933333333334
Calvin-6,16,80,8,-1.0
Calvin-6,16,80,12,16555.86666666667
Calvin-6,16,90,8,-1.0
Calvin-6,16,90,12,15597.166666666666
Calvin-6,16,100,8,-1.0
Calvin-6,16,100,12,14904.166666666666
Calvin-6,32,0,8,-1.0
Calvin-6,32,0,12,36363.1
Calvin-6,32,10,8,-1.0
Calvin-6,32,10,12,30486.766666666666
Calvin-6,32,20,8,-1.0
Calvin-6,32,20,12,26829.033333333336
Calvin-6,32,30,8,-1.0
Calvin-6,32,30,12,24044.63333333333
Calvin-6,32,40,8,-1.0
Calvin-6,32,40,12,22026.399999999998
Calvin-6,32,50,8,-1.0
Calvin-6,32,50,12,20413.399999999998
Calvin-6,32,60,8,-1.0
Calvin-6,32,60,12,19012.100000000002
Calvin-6,32,70,8,-1.0
Calvin-6,32,70,12,17955.166666666668
Calvin-6,32,80,8,-1.0
Calvin-6,32,80,12,16950.266666666666
Calvin-6,32,90,8,-1.0
Calvin-6,32,90,12,16022.733333333332
Calvin-6,32,100,8,-1.0
Calvin-6,32,100,12,15249.933333333334
Calvin-6,64,0,8,-1.0
Calvin-6,64,0,12,37693.73333333333
Calvin-6,64,10,8,-1.0
Calvin-6,64,10,12,31015.166666666668
Calvin-6,64,20,8,-1.0
Calvin-6,64,20,12,27205.733333333334
Calvin-6,64,30,8,-1.0
Calvin-6,64,30,12,24367.100000000002
Calvin-6,64,40,8,-1.0
Calvin-6,64,40,12,22321.433333333334
Calvin-6,64,50,8,-1.0
Calvin-6,64,50,12,20719.399999999998
Calvin-6,64,60,8,-1.0
Calvin-6,64,60,12,19300.133333333335
Calvin-6,64,70,8,-1.0
Calvin-6,64,70,12,18154.733333333334
Calvin-6,64,80,8,-1.0
Calvin-6,64,80,12,17116.6
Calvin-6,64,90,8,-1.0
Calvin-6,64,90,12,16148.833333333334
Calvin-6,64,100,8,-1.0
Calvin-6,64,100,12,15349.033333333333
Calvin-6,128,0,8,-1.0
Calvin-6,128,0,12,37985.433333333334
Calvin-6,128,10,8,-1.0
Calvin-6,128,10,12,31266.63333333333
Calvin-6,128,20,8,-1.0
Calvin-6,128,20,12,27260.266666666666
Calvin-6,128,30,8,-1.0
Calvin-6,128,30,12,24394.433333333334
Calvin-6,128,40,8,-1.0
Calvin-6,128,40,12,22428.399999999998
Calvin-6,128,50,8,-1.0
Calvin-6,128,50,12,20779.933333333334
Calvin-6,128,60,8,-1.0
Calvin-6,128,60,12,19410.3
Calvin-6,128,70,8,-1.0
Calvin-6,128,70,12,18233.3
Calvin-6,128,80,8,-1.0
Calvin-6,128,80,12,17188.3
Calvin-6,128,90,8,-1.0
Calvin-6,128,90,12,16240.333333333334
Calvin-6,128,100,8,-1.0
Calvin-6,128,100,12,15498.933333333334
Calvin-6,256,0,8,-1.0
Calvin-6,256,0,12,38083.299999999996
Calvin-6,256,10,8,-1.0
Calvin-6,256,10,12,31134.033333333336
Calvin-6,256,20,8,-1.0
Calvin-6,256,20,12,27275.966666666664
Calvin-6,256,30,8,-1.0
Calvin-6,256,30,12,24424.86666666667
Calvin-6,256,40,8,-1.0
Calvin-6,256,40,12,22433.63333333333
Calvin-6,256,50,8,-1.0
Calvin-6,256,50,12,20821.0
Calvin-6,256,60,8,-1.0
Calvin-6,256,60,12,19394.36666666667
Calvin-6,256,70,8,-1.0
Calvin-6,256,70,12,18196.933333333334
Calvin-6,256,80,8,-1.0
Calvin-6,256,80,12,17161.0
Calvin-6,256,90,8,-1.0
Calvin-6,256,90,12,16210.266666666668
Calvin-6,256,100,8,-1.0
Calvin-6,256,100,12,15486.733333333332
Calvin-6,512,0,8,-1.0
Calvin-6,512,0,12,38065.4
Calvin-6,512,10,8,-1.0
Calvin-6,512,10,12,31191.8
Calvin-6,512,20,8,-1.0
Calvin-6,512,20,12,27307.066666666666
Calvin-6,512,30,8,-1.0
Calvin-6,512,30,12,24446.7
Calvin-6,512,40,8,-1.0
Calvin-6,512,40,12,22487.0
Calvin-6,512,50,8,-1.0
Calvin-6,512,50,12,20710.966666666667
Calvin-6,512,60,8,-1.0
Calvin-6,512,60,12,19430.933333333334
Calvin-6,512,70,8,-1.0
Calvin-6,512,70,12,18151.100000000002
Calvin-6,512,80,8,-1.0
Calvin-6,512,80,12,17156.466666666664
Calvin-6,512,90,8,-1.0
Calvin-6,512,90,12,16248.199999999999
Calvin-6,512,100,8,-1.0
Calvin-6,512,100,12,15528.533333333333
Calvin-6,1024,0,8,-1.0
Calvin-6,1024,0,12,37922.933333333334
Calvin-6,1024,10,8,-1.0
Calvin-6,1024,10,12,31171.033333333336
Calvin-6,1024,20,8,-1.0
Calvin-6,1024,20,12,27283.766666666666
Calvin-6,1024,30,8,-1.0
Calvin-6,1024,30,12,24439.399999999998
Calvin-6,1024,40,8,-1.0
Calvin-6,1024,40,12,22424.733333333334
Calvin-6,1024,50,8,-1.0
Calvin-6,1024,50,12,20816.13333333333
Calvin-6,1024,60,8,-1.0
Calvin-6,1024,60,12,19316.899999999998
Calvin-6,1024,70,8,-1.0
Calvin-6,1024,70,12,18177.266666666666
Calvin-6,1024,80,8,-1.0
Calvin-6,1024,80,12,17186.633333333335
Calvin-6,1024,90,8,-1.0
Calvin-6,1024,90,12,16096.566666666666
Calvin-6,1024,100,8,-1.0
Calvin-6,1024,100,12,15464.800000000001
Pwv,1,0,1,56511.9
Pwv,1,0,2,26884.8
Pwv,1,0,4,47476.833333333336
Pwv,1,0,8,33564.26666666666
Pwv,1,0,12,41783.56666666667
Pwv,1,10,1,35752.86666666667
Pwv,1,10,2,38343.700000000004
Pwv,1,10,4,59949.666666666664
Pwv,1,10,8,43765.56666666667
Pwv,1,10,12,40901.53333333333
Pwv,1,20,1,45932.666666666664
Pwv,1,20,2,24564.13333333333
Pwv,1,20,4,34410.5
Pwv,1,20,8,37319.700000000004
Pwv,1,20,12,42647.433333333334
Pwv,1,30,1,52046.53333333333
Pwv,1,30,2,27478.399999999998
Pwv,1,30,4,51097.93333333333
Pwv,1,30,8,38519.1
Pwv,1,30,12,41782.566666666666
Pwv,1,40,1,52154.76666666666
Pwv,1,40,2,32672.733333333334
Pwv,1,40,4,48667.166666666664
Pwv,1,40,8,33496.433333333334
Pwv,1,40,12,35188.333333333336
Pwv,1,50,1,30247.133333333335
Pwv,1,50,2,27905.56666666667
Pwv,1,50,4,46730.26666666666
Pwv,1,50,8,43567.066666666666
Pwv,1,50,12,37442.6
Pwv,1,60,1,46976.53333333333
Pwv,1,60,2,21992.933333333334
Pwv,1,60,4,51446.799999999996
Pwv,1,60,8,32723.5
Pwv,1,60,12,43352.1
Pwv,1,70,1,52368.43333333333
Pwv,1,70,2,25868.466666666664
Pwv,1,70,4,42107.53333333333
Pwv,1,70,8,50031.53333333333
Pwv,1,70,12,36160.933333333334
Pwv,1,80,1,43594.96666666667
Pwv,1,80,2,28077.266666666663
Pwv,1,80,4,44527.86666666667
Pwv,1,80,8,36288.4
Pwv,1,80,12,38038.066666666666
Pwv,1,90,1,54234.9
Pwv,1,90,2,21080.5
Pwv,1,90,4,49717.466666666674
Pwv,1,90,8,52680.56666666667
Pwv,1,90,12,35340.76666666667
Pwv,1,100,1,55267.5
Pwv,1,100,2,41738.93333333333
Pwv,1,100,4,44411.4
Pwv,1,100,8,49734.63333333333
Pwv,1,100,12,39524.23333333334
Pwv,2,0,1,42746.96666666667
Pwv,2,0,2,21559.899999999998
Pwv,2,0,4,59998.299999999996
Pwv,2,0,8,37446.333333333336
Pwv,2,0,12,36637.76666666667
Pwv,2,10,1,50274.799999999996
Pwv,2,10,2,51069.166666666664
Pwv,2,10,4,24875.63333333333
Pwv,2,10,8,32423.099999999995
Pwv,2,10,12,31386.0
Pwv,2,20,1,47760.5
Pwv,2,20,2,28941.7
Pwv,2,20,4,36645.26666666666
Pwv,2,20,8,64786.9
Pwv,2,20,12,28091.966666666664
Pwv,2,30,1,32130.36666666667
Pwv,2,30,2,33101.0
Pwv,2,30,4,53582.9
Pwv,2,30,8,39288.4
Pwv,2,30,12,39841.13333333334
Pwv,2,40,1,47561.86666666667
Pwv,2,40,2,24477.833333333332
Pwv,2,40,4,32540.566666666666
Pwv,2,40,8,32277.2
Pwv,2,40,12,35104.23333333333
Pwv,2,50,1,44149.46666666667
Pwv,2,50,2,64010.333333333336
Pwv,2,50,4,55423.799999999996
Pwv,2,50,8,22998.733333333334
Pwv,2,50,12,29358.2
Pwv,2,60,1,40546.299999999996
Pwv,2,60,2,45334.63333333333
Pwv,2,60,4,24628.033333333336
Pwv,2,60,8,27612.933333333334
Pwv,2,60,12,18788.899999999998
Pwv,2,70,1,40485.53333333333
Pwv,2,70,2,33963.933333333334
Pwv,2,70,4,29123.733333333334
Pwv,2,70,8,44371.36666666666
Pwv,2,70,12,31823.399999999998
Pwv,2,80,1,50634.1
Pwv,2,80,2,24277.63333333333
Pwv,2,80,4,48098.833333333336
Pwv,2,80,8,33138.5
Pwv,2,80,12,29028.266666666666
Pwv,2,90,1,47213.93333333333
Pwv,2,90,2,23685.666666666668
Pwv,2,90,4,25356.8
Pwv,2,90,8,26976.466666666664
Pwv,2,90,12,33565.200000000004
Pwv,2,100,1,41521.26666666666
Pwv,2,100,2,27617.5
Pwv,2,100,4,56599.86666666667
Pwv,2,100,8,21591.633333333335
Pwv,2,100,12,27745.100000000002
Pwv,4,0,1,39616.4
Pwv,4,0,2,27585.766666666666
Pwv,4,0,4,35137.333333333336
Pwv,4,0,8,49826.0
Pwv,4,0,12,55088.73333333334
Pwv,4,10,1,39759.833333333336
Pwv,4,10,2,26465.7
Pwv,4,10,4,44307.86666666667
Pwv,4,10,8,60953.299999999996
Pwv,4,10,12,38564.1
Pwv,4,20,1,46459.93333333333
Pwv,4,20,2,36283.333333333336
Pwv,4,20,4,22255.233333333334
Pwv,4,20,8,10118.433333333334
Pwv,4,20,12,10946.266666666668
Pwv,4,30,1,50441.166666666664
Pwv,4,30,2,28337.033333333336
Pwv,4,30,4,27787.2
Pwv,4,30,8,13253.833333333334
Pwv,4,30,12,5393.866666666667
Pwv,4,40,1,48386.799999999996
Pwv,4,40,2,41895.76666666667
Pwv,4,40,4,80742.63333333333
Pwv,4,40,8,21042.533333333333
Pwv,4,40,12,38332.26666666667
Pwv,4,50,1,49127.63333333333
Pwv,4,50,2,39417.53333333333
Pwv,4,50,4,24676.86666666667
Pwv,4,50,8,3478.7666666666664
Pwv,4,50,12,47739.166666666664
Pwv,4,60,1,51000.6
Pwv,4,60,2,61619.63333333333
Pwv,4,60,4,44376.13333333333
Pwv,4,60,8,27271.3
Pwv,4,60,12,31812.666666666668
Pwv,4,70,1,49715.23333333334
Pwv,4,70,2,23166.36666666667
Pwv,4,70,4,78322.93333333333
Pwv,4,70,8,17228.666666666668
Pwv,4,70,12,39946.566666666666
Pwv,4,80,1,46164.13333333333
Pwv,4,80,2,41413.700000000004
Pwv,4,80,4,50622.833333333336
Pwv,4,80,8,42795.4
Pwv,4,80,12,30672.13333333333
Pwv,4,90,1,48215.6
Pwv,4,90,2,18193.600000000002
Pwv,4,90,4,58687.53333333333
Pwv,4,90,8,28230.366666666665
Pwv,4,90,12,10916.466666666667
Pwv,4,100,1,46889.333333333336
Pwv,4,100,2,43687.26666666666
Pwv,4,100,4,145540.66666666666
Pwv,4,100,8,9974.166666666666
Pwv,4,100,12,48116.43333333333
Pwv,8,0,1,34251.86666666667
Pwv,8,0,2,26488.63333333333
Pwv,8,0,4,69062.40000000001
Pwv,8,0,8,70747.03333333334
Pwv,8,0,12,53236.6
Pwv,8,10,1,47639.63333333333
Pwv,8,10,2,58802.86666666666
Pwv,8,10,4,58655.9
Pwv,8,10,8,49163.06666666666
Pwv,8,10,12,34658.166666666664
Pwv,8,20,1,47290.4
Pwv,8,20,2,24743.566666666666
Pwv,8,20,4,18739.600000000002
Pwv,8,20,8,35142.1
Pwv,8,20,12,19597.0
Pwv,8,30,1,39816.700000000004
Pwv,8,30,2,23001.766666666666
Pwv,8,30,4,59587.1
Pwv,8,30,8,16722.9
Pwv,8,30,12,12771.633333333333
Pwv,8,40,1,48113.43333333333
Pwv,8,40,2,41213.200000000004
Pwv,8,40,4,14144.866666666667
Pwv,8,40,8,61547.200000000004
Pwv,8,40,12,47497.5
Pwv,8,50,1,47987.200000000004
Pwv,8,50,2,19818.966666666667
Pwv,8,50,4,88301.93333333333
Pwv,8,50,8,13095.700000000003
Pwv,8,50,12,15505.166666666666
Pwv,8,60,1,45973.23333333334
Pwv,8,60,2,41061.36666666667
Pwv,8,60,4,144455.33333333334
Pwv,8,60,8,12552.366666666669
Pwv,8,60,12,36001.933333333334
Pwv,8,70,1,38656.86666666667
Pwv,8,70,2,36587.166666666664
Pwv,8,70,4,68423.90000000001
Pwv,8,70,8,9433.033333333333
Pwv,8,70,12,39209.6
Pwv,8,80,1,41051.63333333333
Pwv,8,80,2,33955.700000000004
Pwv,8,80,4,30034.466666666664
Pwv,8,80,8,42058.9
Pwv,8,80,12,33731.333333333336
Pwv,8,90,1,42120.76666666667
Pwv,8,90,2,27165.63333333333
Pwv,8,90,4,79443.3
Pwv,8,90,8,27060.266666666666
Pwv,8,90,12,23567.933333333334
Pwv,8,100,1,36444.6
Pwv,8,100,2,36690.03333333333
Pwv,8,100,4,67134.0
Pwv,8,100,8,4823.066666666667
Pwv,8,100,12,18976.9
Pwv,16,0,1,36200.63333333333
Pwv,16,0,2,41604.93333333334
Pwv,16,0,4,75766.63333333335
Pwv,16,0,8,99398.43333333333
Pwv,16,0,12,61177.166666666664
Pwv,16,10,1,42945.36666666667
Pwv,16,10,2,27360.600000000002
Pwv,16,10,4,16454.766666666666
Pwv,16,10,8,67946.96666666666
Pwv,16,10,12,39294.6
Pwv,16,20,1,36587.13333333333
Pwv,16,20,2,30585.699999999997
Pwv,16,20,4,66165.9
Pwv,16,20,8,58654.466666666674
Pwv,16,20,12,26546.36666666667
Pwv,16,30,1,36880.1
Pwv,16,30,2,34740.933333333334
Pwv,16,30,4,40233.63333333333
Pwv,16,30,8,13141.300000000001
Pwv,16,30,12,14467.433333333334
Pwv,16,40,1,33997.13333333333
Pwv,16,40,2,21263.0
Pwv,16,40,4,86047.73333333334
Pwv,16,40,8,43508.9
Pwv,16,40,12,46657.86666666666
Pwv,16,50,1,40278.96666666667
Pwv,16,50,2,38896.26666666667
Pwv,16,50,4,4272.033333333334
Pwv,16,50,8,57123.26666666666
Pwv,16,50,12,39643.700000000004
Pwv,16,60,1,43957.833333333336
Pwv,16,60,2,17829.0
Pwv,16,60,4,3827.066666666667
Pwv,16,60,8,42596.76666666667
Pwv,16,60,12,33176.666666666664
Pwv,16,70,1,39638.700000000004
Pwv,16,70,2,31520.566666666666
Pwv,16,70,4,31655.833333333332
Pwv,16,70,8,7458.099999999999
Pwv,16,70,12,47825.666666666664
Pwv,16,80,1,43194.1
Pwv,16,80,2,39169.13333333333
Pwv,16,80,4,36554.96666666667
Pwv,16,80,8,34137.36666666667
Pwv,16,80,12,46862.833333333336
Pwv,16,90,1,42451.9
Pwv,16,90,2,46293.93333333333
Pwv,16,90,4,55245.200000000004
Pwv,16,90,8,5575.366666666666
Pwv,16,90,12,36436.833333333336
Pwv,16,100,1,42599.333333333336
Pwv,16,100,2,24762.0
Pwv,16,100,4,39579.23333333333
Pwv,16,100,8,27618.03333333333
Pwv,16,100,12,17807.5
Pwv,32,0,1,25058.13333333333
Pwv,32,0,2,29538.166666666668
Pwv,32,0,4,70257.56666666667
Pwv,32,0,8,118492.3
Pwv,32,0,12,57345.36666666667
Pwv,32,10,1,38023.53333333333
Pwv,32,10,2,26504.899999999998
Pwv,32,10,4,37552.23333333334
Pwv,32,10,8,24183.899999999998
Pwv,32,10,12,28509.233333333334
Pwv,32,20,1,38223.53333333333
Pwv,32,20,2,41620.76666666666
Pwv,32,20,4,72225.96666666666
Pwv,32,20,8,66795.06666666667
Pwv,32,20,12,59988.86666666667
Pwv,32,30,1,41348.46666666667
Pwv,32,30,2,26459.666666666668
Pwv,32,30,4,28341.5
Pwv,32,30,8,28486.033333333336
Pwv,32,30,12,20696.100000000002
Pwv,32,40,1,33149.299999999996
Pwv,32,40,2,33720.0
Pwv,32,40,4,55290.73333333334
Pwv,32,40,8,36753.06666666667
Pwv,32,40,12,37664.0
Pwv,32,50,1,37813.76666666667
Pwv,32,50,2,40549.73333333333
Pwv,32,50,4,31165.5
Pwv,32,50,8,30529.199999999997
Pwv,32,50,12,32111.033333333336
Pwv,32,60,1,41797.36666666667
Pwv,32,60,2,20174.36666666667
Pwv,32,60,4,3701.7666666666664
Pwv,32,60,8,12079.833333333334
Pwv,32,60,12,31266.033333333336
Pwv,32,70,1,34137.0
Pwv,32,70,2,32332.966666666664
Pwv,32,70,4,16822.86666666667
Pwv,32,70,8,14437.833333333334
Pwv,32,70,12,35448.46666666667
Pwv,32,80,1,44355.43333333333
Pwv,32,80,2,25405.933333333334
Pwv,32,80,4,35240.96666666667
Pwv,32,80,8,70531.0
Pwv,32,80,12,9118.133333333333
Pwv,32,90,1,34094.03333333333
Pwv,32,90,2,16201.966666666667
Pwv,32,90,4,2572.2000000000003
Pwv,32,90,8,76088.40000000001
Pwv,32,90,12,61960.333333333336
Pwv,32,100,1,33390.46666666667
Pwv,32,100,2,24641.966666666664
Pwv,32,100,4,51191.63333333333
Pwv,32,100,8,30774.666666666668
Pwv,32,100,12,27591.8
Pwv,64,0,1,40470.1
Pwv,64,0,2,25189.833333333332
Pwv,64,0,4,86433.53333333334
Pwv,64,0,8,32677.13333333333
Pwv,64,0,12,41824.200000000004
Pwv,64,10,1,39466.566666666666
Pwv,64,10,2,34842.933333333334
Pwv,64,10,4,65704.23333333334
Pwv,64,10,8,45542.93333333334
Pwv,64,10,12,63136.666666666664
Pwv,64,20,1,43065.333333333336
Pwv,64,20,2,20645.566666666666
Pwv,64,20,4,63802.1
Pwv,64,20,8,49506.26666666666
Pwv,64,20,12,55728.333333333336
Pwv,64,30,1,38567.9
Pwv,64,30,2,23188.566666666666
Pwv,64,30,4,6700.900000000001
Pwv,64,30,8,42862.4
Pwv,64,30,12,19310.0
Pwv,64,40,1,38177.36666666667
Pwv,64,40,2,33516.76666666667
Pwv,64,40,4,22634.86666666667
Pwv,64,40,8,66801.26666666666
Pwv,64,40,12,49217.46666666667
Pwv,64,50,1,39685.36666666667
Pwv,64,50,2,20937.766666666666
Pwv,64,50,4,72284.03333333334
Pwv,64,50,8,19524.8
Pwv,64,50,12,37963.8
Pwv,64,60,1,32224.966666666664
Pwv,64,60,2,21437.600000000002
Pwv,64,60,4,93504.66666666667
Pwv,64,60,8,8129.466666666667
Pwv,64,60,12,17552.566666666666
Pwv,64,70,1,24798.033333333336
