sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.30,66,herd_ycsb,0.0,1.0,0.009026611419975072,0.9795559629902447,0.9788099249013295,0.9767217668132976,0.03048716837124199
0.60,77,silo_ycsb,0.5,0.03333333333333333,0.02320961532741235,0.9966707859675427,0.9987751199654039,0.9662982328162277,0.0672748167340499
0.75,20,star_tpcc,0.0,0.027777777777777776,0.004683660027033729,0.9891328938680841,0.9934968628638136,0.9484046378410618,0.03845353775484361
0.90,63,star_tpcc,0.0,0.1111111111111111,0.003744883542646136,0.9891328938680841,0.9935058010078704,0.896711039026146,0.04757690636733719
0.60,28,cicada-Cicada_ycsb,0.0,0.0,0.052624413577202586,0.9228232541022933,0.9274756010369343,0.8983412530242172,0.05472990701323018
0.95,78,star_tpcc,0.0,0.027777777777777776,0.0029243940016848943,0.9891328938680841,0.991584353591927,0.926132491469001,0.022765745108506225
0.75,33,gam_tpcc,0.0,0.0,0.012774945438297195,0.9571731790672277,0.9618835649231403,0.8904775272571658,0.03502441997680781
0.40,24,gam_tpcc,0.0,0.3333333333333333,0.06026812371202383,0.9571731790672277,0.9799531531630024,0.7837618788902821,0.10569463986854806
0.25,43,tapir_ycsb,4.0,1.1916666666666667,nan,0.9635074374070052,0.9704536358396861,0.4001898746573541,nan
0.70,22,tapir_ycsb,0.0,1.0,0.010574783752151012,0.9635074374070052,0.9631058959926839,0.9443547890580637,0.20618037760574903
0.25,26,gam_tpcc,0.3333333333333333,0.34722222222222227,0.03673567803786657,0.9571731790672277,0.9847818385525745,0.82374474564898,0.22651995313672202
0.65,31,cicada-Cicada_ycsb,0.0,0.0,0.0078477833089175,0.9228232541022933,0.9254000509908794,0.9048053205584138,0.04532766709334161
0.30,20,cicada-Cicada_ycsb,0.0,0.0,0.022754621503849576,0.9228232541022933,0.9406111387688016,0.8839306806464636,0.06132906865503907
0.45,14,cicada-Cicada_ycsb,0.0,0.0,0.0389784080066862,0.9228232541022933,0.9264036978238018,0.901994692708551,0.020350368870176303
0.90,0,star_ycsb,0.0,0.03333333333333333,0.0070746979383703446,0.9641920557079284,0.9609707625905266,0.9824835874564783,0.004819466030277637
0.15,42,janus-Janus_tpcc,0.75,0.06309523809523811,0.16103934403887518,0.955801103792088,0.9999999955370287,0.026227001947160655,0.48736450251713925
0.20,35,drtm_tpcc,0.6666666666666666,0.3729166666666666,0.02176743896677885,0.9404530615383303,0.9775325363281282,0.47047228699477994,0.18353377030745466
0.95,29,star_ycsb,0.0,0.03333333333333333,0.0022091863738823436,0.9641920557079284,0.9623494273141048,0.9860192172649814,0.0012422548005381067
0.95,42,aria-Aria_tpcc,0.0,0.0,0.00015736477934447102,0.9999855166700965,0.999985239438603,0.9999902877309886,0.0001844844871465856
0.25,90,janus-Janus_tpcc,0.5,0.05238095238095238,0.0772152863021038,0.955801103792088,0.9632810471072513,0.7970256936368578,0.19508537044447327
0.65,96,mysql_tpcc,0.0,0.0,0.032021577325891365,0.998218669377621,0.9982793884222982,0.9974578998371123,0.01968833593315275
0.90,65,cicada-Cicada_ycsb,0.0,0.0,0.018662141359897494,0.9228232541022933,0.9229437181649153,0.908638837362719,0.011885874927586308
0.75,25,cicada-Cicada_ycsb,0.0,0.0,0.036298096342013586,0.9228232541022933,0.9243027332838171,0.9032518781755282,0.027954632118051274
0.55,75,star_ycsb,0.0,0.06666666666666667,0.027906001822292303,0.9641920557079284,0.962228321245362,0.9590507144034752,0.016026688377897322
0.95,30,aria-Aria_tpcc,0.0,0.0,0.0001731501565490623,0.9999855166700965,0.9999865428246774,0.9999630892841392,0.0009604618311859214
0.70,49,aria-Aria_tpcc,1.0,0.00909090909090909,0.34033772721611744,0.9999855166700965,0.9999902416396422,0.9991018033162261,0.061799785086342096
0.50,85,drtm_tpcc,0.3333333333333333,0.016666666666666666,0.012931581360290365,0.9404530615383303,0.9549973145849718,0.8904351524770644,0.10004832331242686
0.55,26,cicada-Cicada_ycsb,0.0,0.0,0.03894458430050399,0.9228232541022933,0.9252471030466926,0.9075267972923832,0.1105464569685702
0.55,25,mysql_tpcc,0.0,0.5,0.019638590280359663,0.998218669377621,0.9984254792773323,0.9968829351464659,0.015902031805642314
0.70,7,mysql_tpcc,0.0,0.0,0.003075832039522275,0.998218669377621,0.9982440861348119,0.9977143402512147,0.01240852858578618
0.55,48,aria-Aria_tpcc,1.0,0.00909090909090909,0.49217268998482866,0.9999855166700965,0.999990158818173,0.996916072199769,0.06954903021230274
