stratified_term,sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
zipf_theta,0.35,76,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.016483355686161105,0.9228232541022933,0.929280628249531,0.9111987287719578,0.014714274941040498
servers,0.25,34,star_ycsb_servers,0.0,0.06666666666666667,0.06363234261840944,0.9641920557079284,0.9739306295865643,0.9455974127033763,0.015344449431766024
req_per_query,0.15,10,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.02474389308601138,0.9228232541022933,0.9416513561509272,0.8870179833436038,0.0670811227729972
node,0.90,83,drtm_tpcc_node,0.0,0.010416666666666666,0.007068628471996431,0.9404530615383303,0.9406582277136798,0.913566160288058,0.03646460472248786
read_ratio,0.30,5,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.014625366664292483,0.9228232541022933,0.927360665294644,0.9096589229327837,0.03601425614178078
cross_warehouse,0.35,73,drtm_tpcc_cross_warehouse,0.0,0.3541666666666667,0.020749154557864302,0.9404530615383303,0.9650182561954841,0.8616059489596591,0.16437615520557233
servers,0.85,9,star_ycsb_servers,0.0,0.03333333333333333,0.004249411679145582,0.9641920557079284,0.9625436653864382,0.9717937857365153,0.004194251893095931
num_chunk,0.35,32,mysql_tpcc_num_chunk,0.0,0.5,0.022357497367420626,0.998218669377621,0.9988492963522755,0.9958583421223899,0.03794823121591067
threads,0.50,58,drtm_tpcc_threads,0.0,0.020833333333333332,0.02106393557838584,0.9404530615383303,0.9503258577582013,0.9060610445535265,0.07994963797926379
zipf,0.70,22,star_ycsb_zipf,0.0,0.03333333333333333,0.0011114044356871633,0.9641920557079284,0.9637931797142812,0.9621720168872037,0.007693499978524228
num_chunk,0.40,89,mysql_tpcc_num_chunk,0.0,0.0,0.019493947519478666,0.998218669377621,0.9986569471223293,0.9967662218832697,0.02400041837630937
cross,0.40,14,star_ycsb_cross,0.0,0.1,0.006299476299357704,0.9641920557079284,0.9661066668131941,0.9568530255595845,0.012307799526739745
read_ratio,0.75,29,cicada-Cicada_ycsb_read_ratio,0.0,0.0,6.475182082160691e-05,0.9228232541022933,0.9232043633943929,0.9175265001011047,0.01763038226037517
rw,0.20,72,star_ycsb_rw,0.0,0.13333333333333333,0.01785492651003845,0.9641920557079284,0.9729627295248696,0.944362557027213,0.026247114019340264
WH,0.85,13,mysql_tpcc_WH,0.0,0.0,0.002204124931472373,0.998218669377621,0.9982297069724829,0.9978358682382832,0.005994980741598786
WH,0.75,57,mysql_tpcc_WH,0.0,0.0,0.0013158094738097148,0.998218669377621,0.9982840571397227,0.9974904100608101,0.009507755693526042
terminal,0.40,61,mysql_tpcc_terminal,0.0,0.0,0.025242602589035407,0.998218669377621,0.9983547675715237,0.996832631776279,0.024094023323293537
num_chunk,0.30,18,mysql_tpcc_num_chunk,0.0,0.5,0.015008072215008078,0.998218669377621,0.9988395511726574,0.9960731960059866,0.028508524503632286
shards,0.35,57,janus-Janus_tpcc_shards,0.0,0.04047619047619048,0.017487469769683878,0.955801103792088,0.9680982288898818,0.8624822175124471,0.228367635082241
num_chunk,0.55,11,mysql_tpcc_num_chunk,0.0,0.0,0.012421567226473751,0.998218669377621,0.9985409813041052,0.9973938859455559,0.014774208868265875
clients,0.80,50,janus-Janus_tpcc_clients,0.0,0.011904761904761904,0.0022262343571956764,0.955801103792088,0.955659402062728,0.9504885019360737,0.027946327097215232
terminal,0.45,82,mysql_tpcc_terminal,0.0,0.0,0.023688778780370234,0.998218669377621,0.9988005711575951,0.9969410376599799,0.021971513159455062
threads,0.50,47,star_ycsb_threads,0.0,0.06666666666666667,0.01105016392655564,0.9641920557079284,0.9628558581025303,0.9578214686037947,0.01646572140944043
put_percent,0.20,39,herd_ycsb_put_percent,0.0,1.0,0.0618826533721587,0.9795559629902447,0.9842961254546504,0.9743306938734269,0.01289123174752882
num_keys,0.75,62,herd_ycsb_num_keys,0.0,1.0,0.009698773369655522,0.9795559629902447,0.9783975682110998,0.982011790065318,0.002892943982546553
value_size,0.40,85,herd_ycsb_value_size,0.0,0.0,0.019539309167136643,0.9795559629902447,0.9796303272552287,0.9780947922963197,0.013648189412451273
zipf,0.30,43,herd_ycsb_zipf,0.0,0.0,0.04455661015586809,0.9795559629902447,0.9825244558594034,0.9770218763528585,0.007096356866141518
num_keys,0.35,73,herd_ycsb_num_keys,0.0,1.0,0.01846416540602358,0.9795559629902447,0.9799871599867954,0.9763706598697381,0.012706268696742073
put_percent,0.95,18,herd_ycsb_put_percent,0.0,0.0,0.0014495965568619429,0.9795559629902447,0.9800204493657854,0.9683083616528374,0.005098427870583011
ReadRatio,0.45,24,silo_ycsb_ReadRatio,1.0,0.52,0.0236427426001235,0.9966707859675427,0.9999623389671062,0.8580702960654826,0.3540104838814027
keys,0.60,7,silo_ycsb_keys,0.5,0.03333333333333333,0.03901651311846266,0.9966707859675427,0.9994083705716427,0.9691014328499872,0.06898772143073464
servers,0.30,6,star_tpcc_servers,1,1,,,,
keys,0.45,13,silo_ycsb_keys,0.5,0.52,0.025395000232584092,0.9966707859675427,0.999996076825351,0.8164387859745178,0.17731417537756475
partition_num,0.75,55,star_tpcc_partition_num,0.6666666666666666,0.3611111111111111,0.008051537394287489,0.9891328938680841,0.9918373098648865,0.9726003192261408,0.0
servers,0.90,77,gam_tpcc_servers,0.0,0.0,0.0027118057105722424,0.9571731790672277,0.9582158886668131,0.9254517445431745,0.01744765289037024
cross_warehouse,0.30,55,drtm_tpcc_cross_warehouse,0.0,0.020833333333333332,0.0573321357324972,0.9404530615383303,0.9628489026518863,0.8445407627445645,0.15768108632974187
threads,0.15,54,drtm_tpcc_threads,1.3333333333333333,0.7270833333333333,0.08786309034609852,0.9404530615383303,0.9949946112597278,0.3660918899316634,0.4145928161154256
nrep,0.30,58,tapir_ycsb_nrep,0.0,1.0,0.0027933260822825823,0.9635074374070052,0.9658414490169235,0.9140405867896627,0.21899969069248637
zipf_theta,0.65,40,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.004572319922102608,0.9228232541022933,0.9239484547399872,0.9164800803930769,0.019509467149915888
keys,0.20,22,tapir_ycsb_keys,2.0,1.0666666666666667,0.05449554324031561,0.9635074374070052,0.9851193475319633,0.9003606310944643,0.14507578318801795
req_per_query,0.90,46,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.001714929291929207,0.9228232541022933,0.9226892253825882,0.9191720704744292,0.015439876188764443
cross,0.30,17,gam_tpcc_cross,0.6666666666666666,0.024999999999999998,0.029610782359134363,0.9571731790672277,0.979840721204998,0.7367916707971542,0.206959202758812
zipf_theta,0.55,41,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0011521758731361798,0.9228232541022933,0.926241777321631,0.9136478251900423,0.02538369426357482
WH,0.80,36,mysql_tpcc_WH,0.0,0.0,0.008878648597206718,0.998218669377621,0.9984535130767531,0.9968349212356499,0.008453255822206077
threads,0.35,5,aria-Aria_tpcc_threads,1.0,0.01,0.4282151292336225,0.9999855166700965,0.999997771651501,0.9995031122196705,0.06760245076274773
total_count,0.35,26,cicada-Cicada_ycsb_total_count,0.0,0.0,0.007404029494534725,0.9228232541022933,0.9264111158590211,0.9112587898582787,0.03627440102949631
WH,0.85,9,mysql_tpcc_WH,0.0,0.0,0.010677264356209443,0.998218669377621,0.9981955210536053,0.9980544722242238,0.00436276931826353
shards,0.45,84,janus-Janus_tpcc_shards,0.25,0.05029761904761905,0.07132834614678202,0.955801103792088,0.9554642815718016,0.8150675350277777,0.2184402768575861
cross_warehouse,0.20,15,drtm_tpcc_cross_warehouse,1.0,0.04583333333333334,0.02657943178403379,0.9404530615383303,0.9900143377187769,0.715021336556118,0.39790668892229697
WH,0.30,73,calvin-Calvin_tpcc_WH,1.5,0.02976190476190476,0.04615973140788637,0.9512803843365047,0.97894620871957,0.5453626348279246,0.5389856680089674
rw,0.20,95,star_ycsb_rw,0.0,0.1,0.044007053673105756,0.9641920557079284,0.9724319986744511,0.9445860721068453,0.029694201716746513
rw,0.60,17,star_ycsb_rw,0.0,0.03333333333333333,0.010511875919408054,0.9641920557079284,0.9637160574500618,0.9612670417357203,0.007375131275369361
threads,0.60,77,aria-Aria_tpcc_threads,0.0,0.0,0.02581290480343834,0.9999855166700965,0.9999847917268402,0.9999853907361581,0.000880812522257246
clients,0.80,28,janus-Janus_tpcc_clients,0.0,0.01904761904761905,0.0009530301749297171,0.955801103792088,0.9590947613222061,0.9307783818624513,0.03865284469732529
replica,0.20,19,janus-Janus_tpcc_replica,0.75,0.3249999999999999,0.12930396385464732,0.955801103792088,0.986646103042251,0.6181403683666069,0.44689155272636905
dist,0.45,84,calvin-Calvin_tpcc_dist,0.5,0.05119047619047619,0.03714812076828174,0.9512803843365047,0.9903392426761356,0.7150006760237924,0.28516271782718566
zipf,0.25,66,star_ycsb_zipf,0.0,0.06666666666666667,0.03223852388940515,0.9641920557079284,0.9698185392907039,0.9541501138049696,0.013483245814148167
threads,0.70,45,star_ycsb_threads,0.0,0.03333333333333333,0.0010860767761989853,0.9641920557079284,0.9637179519013727,0.9619159924021332,0.004440844413877814
shards,0.90,17,janus-Janus_tpcc_shards,0.0,0.0,0.0041571871696999,0.955801103792088,0.9578178598725643,0.9258021921746771,0.021295187592177276
shards,0.50,42,janus-Janus_tpcc_shards,0.0,0.05357142857142857,0.0045531326145771545,0.955801103792088,0.9634842560829762,0.8779487989054451,0.2033634895288504
shards,0.75,37,janus-Janus_tpcc_shards,0.0,0.02738095238095238,0.005524779199144153,0.955801103792088,0.9562930243050656,0.9196688252256833,0.08280522109585067
shards,0.40,79,janus-Janus_tpcc_shards,0.5,0.3086309523809523,0.07838308865643322,0.955801103792088,0.9641383100363868,0.9138357139589076,0.14860901502513996
num_keys,0.95,28,herd_ycsb_num_keys,0.0,0.0,0.0010430143351786159,0.9795559629902447,0.9793580882749054,0.9784343517303309,0.0032983748189709117
num_keys,0.05,80,herd_ycsb_num_keys,0.0,0.0,0.10906544067382978,0.9795559629902447,0.978906775944159,0.9483606071545085,0.08934415963688136
