sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.30,50,mysql_tpcc,0.0,0.5,0.009329164187473177,0.998218669377621,0.998572072297611,0.9966531224112153,0.026945069589497387
0.95,74,star_ycsb,0.0,0.0,0.0017682877436730193,0.9641920557079284,0.964727288989863,0.9447276150494471,0.0014040423845101545
0.35,46,drtm_tpcc,0.3333333333333333,0.7062499999999999,0.04855137904813437,0.9404530615383303,0.963667783483704,0.870125513012037,0.12576593297103342
0.35,25,star_ycsb,0.0,0.06666666666666667,0.0017443790786642044,0.9641920557079284,0.9662494932339958,0.956243615979129,0.0071999223971411655
0.65,58,janus-Janus_tpcc,0.0,0.03452380952380952,0.010166240505693251,0.955801103792088,0.9604656295583474,0.9093694577550699,0.08459916461609113
0.95,56,janus-Janus_tpcc,0.0,0.015476190476190477,0.00211880887079427,0.955801103792088,0.956198753257693,0.9412086960341299,0.01748249218886887
0.65,99,mysql_tpcc,0.0,0.0,0.03236140119567915,0.998218669377621,0.9982108353897331,0.9977220971057028,0.009244720478185788
0.65,9,mysql_tpcc,0.0,0.0,0.007079812373870981,0.998218669377621,0.9983747589160039,0.9973644345298216,0.01671054080075984
0.65,4,star_ycsb,0.0,0.03333333333333333,0.003910056767549797,0.9641920557079284,0.9668559433752811,0.9556552697061033,0.0043490689020886176
0.65,57,mysql_tpcc,0.0,0.0,0.007445451276760023,0.998218669377621,0.998328643690864,0.9974470764627729,0.014244209022445555
0.80,73,mysql_tpcc,0.0,0.0,0.004437031181991624,0.998218669377621,0.9983089293495283,0.9973006122326505,0.00938235312913477
0.75,45,star_ycsb,0.0,0.03333333333333333,0.001941749770490192,0.9641920557079284,0.9645589475606542,0.9597922789807474,0.004801352735313819
0.95,74,janus-Janus_tpcc,0.0,0.0,0.002473491784150926,0.955801103792088,0.9557817107327969,0.9482038237824547,0.014713093391734728
0.60,91,aria-Aria_tpcc,1.0,0.00909090909090909,0.4664828984139997,0.9999855166700965,0.9999908546006161,0.9966344136601466,0.06954903021230274
0.35,32,janus-Janus_tpcc,0.0,0.04047619047619048,0.011693161657309416,0.955801103792088,0.9688791032282477,0.7998783491864659,0.2774439019252695
0.65,18,herd_ycsb,0.0,1.0,0.018294423630793477,0.9795559629902447,0.9801356010006367,0.977306363413884,0.007510468420921873
0.25,19,herd_ycsb,0.0,0.0,0.042341610375525085,0.9795559629902447,0.9796110191291568,0.9776111402454439,0.023447343770863993
0.20,48,herd_ycsb,0.0,0.0,0.007810934464871022,0.9795559629902447,0.9822483952391802,0.9767956442772571,0.00796166731830214
0.50,29,star_tpcc,0.3333333333333333,0.4166666666666667,0.0016113510605470019,0.9891328938680841,0.9916889434769797,0.9753817265682475,0.0364944692513575
0.60,85,tapir_ycsb,1.0,0.125,0.019905477721845782,0.9635074374070052,0.9741557129512457,0.9258278555634777,0.04997886803106988
0.75,40,gam_tpcc,0.3333333333333333,0.027777777777777776,0.009598561498541595,0.9571731790672277,0.958499253932831,0.9316425011312238,0.08099736019092471
0.35,54,herd_ycsb,0.0,0.0,0.022403480875686,0.9795559629902447,0.986031225397194,0.9746091485446655,0.02226438585254198
0.35,30,cicada-Cicada_ycsb,0.0,0.0,0.014712443314083196,0.9228232541022933,0.9300524987317352,0.9113028805903217,0.009512089230945295
0.40,59,star_tpcc,0.0,0.4166666666666667,0.08773311980178815,0.9891328938680841,0.9916580625525828,0.9280962903204621,0.3639358666361931
0.85,37,tapir_ycsb,1.0,0.125,0.001835922387511707,0.9635074374070052,0.9630558473359152,0.9586423106779053,0.031133168913907827
0.75,88,gam_tpcc,0.0,0.0,0.011043809293627993,0.9571731790672277,0.9547354942921673,0.9429448536846925,0.05363803909246658
0.30,8,tapir_ycsb,1.0,0.125,0.04101608626079381,0.9635074374070052,0.9738228550035527,0.9201399304607409,0.04456958792267762
0.80,52,aria-Aria_tpcc,0.0,0.0,0.0004693924296048646,0.9999855166700965,0.9999866751398331,0.9999776154476011,0.0012258902802471106
0.35,5,tapir_ycsb,1.0,1.0,0.006778893868901098,0.9635074374070052,0.9706604309515531,0.9281779756348555,0.23163129642598712
0.40,92,aria-Aria_tpcc,0.0,0.0,0.024631211945148723,0.9999855166700965,0.9999869598919005,0.9999794130204641,0.002263907356539141
0.45,7,gam_tpcc,1.0,1.0277777777777777,0.029990197191097523,0.9571731790672277,0.9748417888520702,0.7876175677469527,0.23127010833951292
0.80,54,star_ycsb,0.0,0.06666666666666667,0.0055003765032737295,0.9641920557079284,0.9663223126791044,0.9523721512595786,0.006938736183736271
0.25,2,drtm_tpcc,0.0,0.010416666666666666,0.01487498589504741,0.9404530615383303,0.9659031448505594,0.6837947517143773,0.3010919539212682
0.40,30,cicada-Cicada_ycsb,0.0,0.0,0.010584058368619392,0.9228232541022933,0.9311745896021562,0.9089569132927495,0.007451901470436175
0.60,34,aria-Aria_tpcc,0.0,0.0,0.0008902499175763579,0.9999855166700965,0.9999899458097778,0.9999739096105763,0.0016378066116068402
0.90,95,mysql_tpcc,0.0,0.0,0.0023632712338753636,0.998218669377621,0.9982527349778799,0.9976283593877078,0.004448996889828403
0.35,79,aria-Aria_tpcc,1.0,0.00909090909090909,0.33048924141817215,0.9999855166700965,0.9999989075622708,0.9965613975934867,0.06892704544498043
0.55,15,mysql_tpcc,0.0,0.0,0.005578252130244377,0.998218669377621,0.9983187721285504,0.9973395943651907,0.012775429934872082
0.95,55,cicada-Cicada_ycsb,0.0,0.0,0.0016506712171320825,0.9228232541022933,0.9216177716156424,0.9392953400862151,0.004081214581834526
0.25,51,calvin-Calvin_tpcc,0.5,0.03857142857142857,0.20036960816920396,0.9512803843365047,0.9999984641016023,0.5914241494853514,0.4392188691739359
0.95,51,janus-Janus_tpcc,0.0,0.008333333333333333,0.0025198167865480847,0.955801103792088,0.9555535589879022,0.9526899694491728,0.020991563607719255
0.80,38,drtm_tpcc,0.0,0.0,0.0070426252536282775,0.9404530615383303,0.9388846281427651,0.9333498619260868,0.03183175021487655
0.65,26,calvin-Calvin_tpcc,0.5,0.008333333333333333,0.02875463635844855,0.9512803843365047,0.9606301655280362,0.8354893821072027,0.37324754872983523
0.50,63,star_ycsb,0.0,0.03333333333333333,0.001972647680941214,0.9641920557079284,0.9682821137402814,0.9533028361996987,0.01574717239953498
0.45,10,janus-Janus_tpcc,0.0,0.0619047619047619,0.015590765118923898,0.955801103792088,0.9566927037372722,0.915879232611998,0.12658793001444502
0.65,54,aria-Aria_tpcc,0.0,0.0,0.0003693416139083361,0.9999855166700965,0.9999864136004923,0.9999805553287949,0.0011767927926468191
0.80,85,mysql_tpcc,0.0,0.0,0.014791157318325338,0.998218669377621,0.9984145416679537,0.9969473433776219,0.009501764446533932
0.30,65,drtm_tpcc,0.6666666666666666,0.37916666666666665,0.03527364532210999,0.9404530615383303,0.9717260274239602,0.8139048293057631,0.1383061412806416
0.55,26,mysql_tpcc,0.0,0.0,0.011196127486225477,0.998218669377621,0.9983620882667256,0.9971004796573975,0.02117017078816318
0.40,31,star_ycsb,0.0,0.03333333333333333,0.011822713075044705,0.9641920557079284,0.9696634901846096,0.9551927399422808,0.012895590732029736
0.40,54,star_ycsb,0.0,0.06666666666666667,0.0036163298284792034,0.9641920557079284,0.968073035231885,0.9555528267645398,0.00927452903513633
