stratified_term,sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
threads,0.80,94,silo_ycsb_threads,0.0,0.0,0.0173909211244917,0.9966707859675427,0.9981228972372962,0.9414078930050638,0.032757095370966285
keys,0.25,0,tapir_ycsb_keys,1.0,1.125,0.0768123288958232,0.9635074374070052,0.9952558269275512,0.8192086325411061,0.4276581078081849
nrep,0.35,25,tapir_ycsb_nrep,0.0,0.0,0.03824547292424749,0.9635074374070052,0.9816740157599764,0.9508922276755519,0.03260465364598686
nclients,0.85,23,tapir_ycsb_nclients,1.0,0.125,0.0018142585907978126,0.9635074374070052,0.9654408804774196,0.9536506250205306,0.11971070786592253
nclients,0.50,6,tapir_ycsb_nclients,1.0,1.125,0.013672835312245807,0.9635074374070052,0.9751200532711822,0.9480746906031369,0.13577639429609134
threads,0.95,67,drtm_tpcc_threads,0.0,0.020833333333333332,0.009037208921354562,0.9404530615383303,0.942779984575375,0.9179802122817882,0.05534826630058348
threads,0.70,36,cicada-Cicada_ycsb_threads,0.0,0.0,0.004843168843931378,0.9228232541022933,0.925031642654684,0.9165452487093242,0.018039477319826917
zipf_theta,0.90,95,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0035521747951495763,0.9228232541022933,0.9227518315168024,0.9182349510924239,0.016335379284636898
threads,0.95,50,silo-Silo_tpcc_threads,0.0,0.011111111111111112,0.011524771352053861,0.9834710484572299,0.9835068442714254,0.969529553516051,0.03383683645085686
warehouse,0.35,8,silo-Silo_tpcc_warehouse,0.5,0.09722222222222224,0.0381739052739839,0.9834710484572299,0.9871588699676076,0.2065078894487421,0.3707642404475728
chunk_size,0.90,31,mysql_tpcc_chunk_size,0.0,0.0,0.0036039364661553386,0.998218669377621,0.9982031735735505,0.9977281358152692,0.009316060473692657
threads,0.75,60,star_ycsb_threads,0.0,0.06666666666666667,0.0035557513394758877,0.9641920557079284,0.9672791755963511,0.9617421548338109,0.012228489504494506
zipf_theta,0.30,99,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0032813410508899243,0.9228232541022933,0.93101396574322,0.9137286632407224,0.04451629734222092
terminal,0.20,27,mysql_tpcc_terminal,0.0,0.5,0.05301856323150281,0.998218669377621,0.9990321490825281,0.9033901819630078,0.3535109429182641
warehouse,0.85,74,silo-Silo_tpcc_warehouse,0.5,0.5111111111111111,0.08391165307908481,0.9834710484572299,0.9801181581279668,0.9473545283985416,0.04350987965230424
threads,0.65,92,janus-Janus_tpcc_threads,0.0,0.041666666666666664,0.008810286324495382,0.955801103792088,0.9655769682090417,0.9302274581356331,0.1330816489342277
WH,0.20,27,mysql_tpcc_WH,0.0,0.5138888888888888,0.08045265546220781,0.998218669377621,0.9989324288930336,0.9644926765797266,0.30651761393700105
partition_num,0.30,50,star_ycsb_partition_num,0.0,0.06666666666666667,0.03219890067248227,0.9641920557079284,0.9642262134950543,0.9635619499965086,0.012034283765655062
cross,0.15,79,star_ycsb_cross,0.0,0.03333333333333333,0.01955986535390669,0.9641920557079284,0.9709491424591034,0.9500021107903129,0.030052987337513274
WH,0.60,28,mysql_tpcc_WH,0.0,0.0,0.022785895786443106,0.998218669377621,0.9984323534188703,0.9981257473331208,0.014847551845365166
min_wal_size,0.20,65,postgresql_tpcc_min_wal_size,1.0,0.010416666666666666,0.13169122120561888,0.998519743400367,0.9995272092507527,0.9957579400679942,0.05784050604160684
shared_buffer,0.20,77,postgresql_tpcc_shared_buffer,2.0,1.0304347826086957,0.27749153766588147,0.998519743400367,0.9996291713212428,0.9152340904006017,0.4727861932477695
threads,0.05,21,aria-Aria_tpcc_threads,0.0,0.0,0.002306170696326326,0.9960699191676947,0.9982647691369417,,0.17110135928104225
WH,0.10,19,aria-Aria_tpcc_WH,0.0,0.0,0.004236814964304392,0.9960699191676947,0.9986343380482465,0.9873434279656016,0.04306195376456731
num_keys,0.75,63,herd_ycsb_num_keys,0.0,0.0,0.02019657545371034,0.9795559629902447,0.9807312948638238,0.9735556482098755,0.010617950681120397
WH,0.95,5,calvin-Calvin_tpcc_WH,0.0,0.0,0.010901535238301105,0.805957535218111,0.7951465763792077,0.8251493666673044,0.08052297991022409
threads,0.45,15,aria-Aria_tpcc_threads,0.0,0.0,0.0007297507118041446,0.9960699191676947,0.9962423860899651,0.9954676673115581,0.013388977518873427
threads,0.95,42,gam_tpcc_threads,0.0,0.0,0.005032150358296332,0.9571731790672277,0.9626886254332558,0.9180693076744815,0.08653478031107022
put_percent,0.30,81,herd_ycsb_put_percent,0.0,0.0,0.011005770152180738,0.9795559629902447,0.9803948207365764,0.9673020514722445,0.008350283134027081
threads,0.90,90,silo_ycsb_threads,0.0,0.0,0.019507925627711004,0.9966707859675427,0.9972356644709162,0.9905887186176443,0.03343547197683738
dist,0.95,36,calvin-Calvin_tpcc_dist,0.0,0.0,0.013491026762212713,0.805957535218111,0.8037423966824433,0.8125417820324021,0.0503972783539062
nclients,0.95,85,tapir_ycsb_nclients,0.0,1.0,0.0161908996006688,0.9635074374070052,0.964247050326539,0.950148315209133,0.046253679713229245
keys,0.55,94,tapir_ycsb_keys,0.0,0.0,0.008936995083612509,0.9635074374070052,0.9729216253497008,0.9522958489489208,0.18540002306667647
servers,0.70,23,gam_tpcc_servers,0.0,0.0,0.014823233972069852,0.9571731790672277,0.9606784131842263,0.9016653445221172,0.060650925665764355
read_ratio,0.50,92,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.007067411610221008,0.9228232541022933,0.9258914923678321,0.9110975655765875,0.04971577100618808
req_per_query,0.90,91,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0021260569536243057,0.9228232541022933,0.9243621719263303,0.9150302007578549,0.023334400718037166
cross,0.30,41,gam_tpcc_cross,1.0,0.6777777777777777,0.0691113978135041,0.9571731790672277,0.9902122195078024,0.3477146885477528,0.20784087835856446
read_ratio,0.65,38,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0011003433409240981,0.9228232541022933,0.9234079967856508,0.9280987883536089,0.013742449286142044
req_per_query,0.70,65,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0058342395996140994,0.9228232541022933,0.9243517914350089,0.9267980747464548,0.01631000044092289
record_size,0.30,5,cicada-Cicada_ycsb_record_size,0.0,0.0,0.02607760514581109,0.9228232541022933,0.928560304212968,0.9110487808950757,0.04978394665375686
scale_factor,0.75,93,drtm_tpcc_scale_factor,0.0,0.010416666666666666,0.0023473358922871945,0.9404530615383303,0.944580005365199,0.9157770003600052,0.06611780660829365
threads,0.85,4,silo-Silo_tpcc_threads,0.5,0.5555555555555554,0.07562864824005609,0.9834710484572299,0.9784572666061796,0.9773100128454238,0.04219544853196783
terminal,0.55,16,mysql_tpcc_terminal,0.0,0.5,0.0021304775516893526,0.998218669377621,0.9984162402253006,0.9974443938811567,0.023005693535606303
read_ratio,0.80,29,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.006512374099902574,0.9228232541022933,0.9228128853684949,0.9203609945177751,0.009076751908159892
threads,0.95,68,star_ycsb_threads,0.0,0.03333333333333333,0.0006984806718724756,0.9641920557079284,0.9632636303563511,0.9645964942320859,0.005931581197065717
partition_num,0.45,3,star_ycsb_partition_num,0.0,0.1,0.008152959402377202,0.9641920557079284,0.9610823873718779,0.9564950782642381,0.03222667634607407
terminal,0.20,6,mysql_tpcc_terminal,0.0,0.006944444444444444,0.02165354373124767,0.998218669377621,0.9984698246840155,0.8376292703603581,0.2533268930835053
WH,0.30,76,mysql_tpcc_WH,0.0,0.0,0.04519502645037893,0.998218669377621,0.9991706136259748,0.8378055806900293,0.2825430401384219
threads,0.60,41,janus-Janus_tpcc_threads,0.0,0.034523809523809526,0.02370865730500525,0.955801103792088,0.9615212087519449,0.9354332860128234,0.1280228945522144
req_per_query,0.05,16,cicada-Cicada_ycsb_req_per_query,2.0,0.1388888888888889,0.043461582580567384,0.9228232541022933,0.9387381401413071,0.6068031266331912,0.3378693857967237
replica,0.35,57,janus-Janus_tpcc_replica,0.25,0.09077380952380952,0.07909680482136028,0.955801103792088,0.9695029788623089,0.8200279215213815,0.2917456720609645
min_wal_size,0.70,50,postgresql_tpcc_min_wal_size,0.0,0.0,0.08445446656518774,0.998519743400367,0.9987467514915886,0.9977074604458891,0.01410516384873417
value_size,0.90,94,herd_ycsb_value_size,0.0,0.0,0.006458269320319343,0.9795559629902447,0.9787252963943952,0.9818056724439741,0.0053442943184175695
partition_num,0.50,85,star_tpcc_partition_num,0.3333333333333333,0.4166666666666667,0.006593280179079654,0.9891328938680841,0.9949330771001551,0.8358674180456663,0.09365073202272485
WH,0.75,26,aria-Aria_tpcc_WH,0.0,0.0,0.0009586901698288575,0.9960699191676947,0.9964243461301656,0.994724619356923,0.008281404850839391
value_size,0.90,71,herd_ycsb_value_size,0.0,0.0,0.009673241268995825,0.9795559629902447,0.9802665580167824,0.9771790871928423,0.014087665590828968
threads,0.85,31,aria-Aria_tpcc_threads,0.0,0.0,0.00020558842728735094,0.9960699191676947,0.995902338160916,0.996658397326774,0.0025479493860888214
dist,0.45,45,calvin-Calvin_tpcc_dist,0.0,0.0,0.017830316653234937,0.805957535218111,0.809325989544766,0.6705881894749308,0.17474379062134096
value_size,0.05,20,herd_ycsb_value_size,0.0,1.0,0.27452605483316805,0.9795559629902447,0.989521266542262,0.9686573731370386,0.04389840560018876
keys,0.75,68,silo_ycsb_keys,0.0,0.0,0.023017371214171536,0.9966707859675427,0.9981732572236309,0.9797853995425462,0.061318621256984424
cross,0.85,87,gam_tpcc_cross,0.0,0.0,0.02384108576503557,0.9571731790672277,0.9633060683990895,0.9121355271237721,0.07248371835715484
ReadRatio,0.60,12,silo_ycsb_ReadRatio,1.0,0.5,0.17351500279769388,0.9966707859675427,0.99055248872005,0.935041736905214,0.17129720740527307
threads,0.60,50,silo_ycsb_threads,1.0,0.5533333333333333,0.017926542256580136,0.9966707859675427,0.9930564410873717,0.8296468290533878,0.19103177025942633
nclients,0.50,32,tapir_ycsb_nclients,0.0,0.0,0.024009322001828093,0.9635074374070052,0.9763571572343394,0.9025929555286559,0.1651099820557228
keys,0.85,64,tapir_ycsb_keys,1.0,0.125,0.014586471203165502,0.9635074374070052,0.9605808407506486,0.9660488770350443,0.11745631024897152
nShard,0.45,3,tapir_ycsb_nShard,1.0,0.125,0.008770380935289507,0.9635074374070052,0.9766097087189365,0.9009736947727762,0.16367243351211835
read_ratio,0.65,29,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.007562838878997502,0.9228232541022933,0.9264991526729442,0.9032350958238791,0.03516004744491253
read_ratio,0.30,32,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.023545850203019275,0.9228232541022933,0.9283066009518345,0.9158552968354317,0.08270868870930918
num_chunk,0.90,51,mysql_tpcc_num_chunk,0.0,0.0,0.01321142741385925,0.998218669377621,0.9981456933235962,0.9980472043159074,0.012137709591108771
threads,0.20,51,star_ycsb_threads,0.0,0.1,0.008959307389605514,0.9641920557079284,0.973053318620176,0.9341965545966929,0.027360723618308436
cross,0.90,30,star_ycsb_cross,0.0,0.1,0.005242593635121695,0.9641920557079284,0.9674036796291525,0.9495940535204909,0.00996742222365816
cross,0.10,77,star_ycsb_cross,0.0,0.1,0.020492812786872844,0.9641920557079284,0.9856146038453839,0.8571475185032751,0.06107341808954591
shared_buffer,0.40,93,postgresql_tpcc_shared_buffer,0.0,0.0,0.05014460355932793,0.998519743400367,0.9989625301901399,0.9970739936595305,0.030073961190108744
shared_buffer,0.40,79,postgresql_tpcc_shared_buffer,0.0,0.0,0.05314611183939655,0.998519743400367,0.9986686598749451,0.9969313771713458,0.024208675907030797
max_wal_size,0.30,95,postgresql_tpcc_max_wal_size,1.0,0.008695652173913044,0.19455896372847697,0.998519743400367,0.9992262433280008,0.9918399150182059,0.17679447673066254
Distributed,0.70,13,aria-Aria_tpcc_Distributed,0.0,0.0,0.0011379282351076103,0.9960699191676947,0.9959050865540713,0.9959395647153417,0.0037215757570744357
Distributed,0.35,56,aria-Aria_tpcc_Distributed,0.0,0.0,0.0012952900462813721,0.9960699191676947,0.9958726154217022,0.996691624777584,0.012068879599567706
num_keys,0.40,32,herd_ycsb_num_keys,0.0,0.0,0.0060281587390026425,0.9795559629902447,0.9815164508793149,0.9786936174176196,0.017176119025814673
servers,0.60,55,gam_tpcc_servers,0.0,0.0,0.029178954058381498,0.9571731790672277,0.9732531283232866,0.7031941397962744,0.10935271985939209
warehouses,0.55,26,gam_tpcc_warehouses,0.0,0.0,0.016659041765151667,0.9571731790672277,0.9758940114278367,0.923294016240707,0.17106978055743496
warehouses,0.55,14,gam_tpcc_warehouses,0.6666666666666666,0.37777777777777777,0.028967571944548187,0.9571731790672277,0.9738329571773261,0.8066960511572753,0.17242210826769727
keys,0.85,54,tapir_ycsb_keys,1.0,0.0,0.016153585165954498,0.9635074374070052,0.9713990781670143,0.9417735987094044,0.03314090327031116
servers,0.60,52,gam_tpcc_servers,0.0,0.0,0.022648279886853404,0.9571731790672277,0.9717944188749935,0.8879025914225015,0.29574766088114174
remote,0.40,96,silo-Silo_tpcc_remote,0.5,0.5888888888888886,0.09811321229154807,0.9834710484572299,0.9888556148639641,0.9527202289469707,0.21708080769496962
cross_warehouse,0.60,48,drtm_tpcc_cross_warehouse,0.0,0.020833333333333332,0.023160262876027442,0.9404530615383303,0.9608039120643757,0.8640442346806383,0.10246585220931333
rw,0.55,56,star_ycsb_rw,0.0,0.06666666666666667,0.017664295357207288,0.9641920557079284,0.9670388599211286,0.9637512629614545,0.006761744155213218
ReadRatio,0.55,31,tapir_ycsb_ReadRatio,0.0,1.0,0.09423976308991591,0.9635074374070052,0.9532937893035554,0.911872179494282,0.26350012180425586
cross_warehouse,0.45,17,drtm_tpcc_cross_warehouse,0.0,0.3333333333333333,0.024087620117490036,0.9404530615383303,0.9562211270056358,0.8754636261533463,0.16367943037136526
zipf_theta,0.95,26,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.004059510386768689,0.9228232541022933,0.9239760084926036,0.9128410839757697,0.010495474668678954
nShard,0.25,83,tapir_ycsb_nShard,3.0,1.0666666666666667,0.0893674539732481,0.9635074374070052,0.9912395672920007,0.8641361783214574,0.3543524297354056
zipf_theta,0.25,36,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.004067606073684393,0.9228232541022933,0.9360175981608877,0.8876049275487227,0.023365343914298235
zipf,0.50,3,star_ycsb_zipf,0.0,0.1,0.005844774999143709,0.9641920557079284,0.9652809888164646,0.9476120118510011,0.018348837690540347
rw,0.50,54,star_ycsb_rw,0.0,0.0,0.008487744074835574,0.9641920557079284,0.9635545122533228,0.9663736685237114,0.008472389702441381
zipf,0.55,47,star_ycsb_zipf,0.0,0.03333333333333333,0.01778160894503733,0.9641920557079284,0.9687210829685731,0.963978463525557,0.011953879243516536
clients,0.45,41,janus-Janus_tpcc_clients,0.0,0.05714285714285714,0.030074093497812975,0.955801103792088,0.9560558394473373,0.8220104514046624,0.2735220797258307
shared_buffer,0.60,80,postgresql_tpcc_shared_buffer,0.0,0.0,0.031926002863074565,0.998519743400367,0.9988014241243401,0.9978015632412339,0.013086167844807317
effective_cache_size,0.85,22,postgresql_tpcc_effective_cache_size,0.0,0.0,0.09256313081094791,0.998519743400367,0.997529265572383,0.9974190400812493,0.009148910083834505
terminal,0.70,97,postgresql_tpcc_terminal,0.0,0.0,0.0986042685460703,0.998519743400367,0.9986842707350829,0.997941552689966,0.01313924392903204
shared_buffer,0.65,72,postgresql_tpcc_shared_buffer,3.0,0.1875,0.25781208246204956,0.998519743400367,0.9976714486281829,0.9965709725603776,0.017261553835384413
zipf,0.20,87,herd_ycsb_zipf,0.0,0.0,0.020395730057363837,0.9795559629902447,0.9822837332799339,0.9925627862803945,0.002613281637109943
threads,0.65,68,silo_ycsb_threads,0.0,0.5,0.035257324538355,0.9966707859675427,0.9996881592700565,0.9182430449425762,0.2782955562947096
threads,0.80,71,star_tpcc_threads,0.3333333333333333,0.027777777777777776,0.01919392341158259,0.9891328938680841,0.9905620519231035,0.9730165181291028,0.05486772732671371
WH,0.55,6,calvin-Calvin_tpcc_WH,0.0,0.0,0.011009304201080011,0.805957535218111,0.8095180269458306,0.8110232108343987,0.09361752821107555
cross,0.85,15,star_tpcc_cross,0.3333333333333333,0.027777777777777776,0.0031246551655286503,0.9891328938680841,0.992680386692721,0.9628579099507182,0.01673816267974987
ReadRatio,0.60,19,silo_ycsb_ReadRatio,1.0,0.52,0.015491344425251602,0.9966707859675427,0.9998002378852363,0.7731917832297677,0.28822428571276015
nnodes,0.60,23,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.04016441242404237,0.805957535218111,0.8032345955026834,0.7755624958119859,0.054559712590688814
nrep,0.90,12,tapir_ycsb_nrep,0.0,0.0,0.0018119012716435179,0.9635074374070052,0.9654073320895796,0.9639302761452534,0.05422982563579504
servers,0.95,81,gam_tpcc_servers,0.3333333333333333,0.027777777777777776,0.022341943375982803,0.9571731790672277,0.9647231702190534,0.9179940482583878,0.09138094499159499
zipf,0.15,94,herd_ycsb_zipf,0.0,0.0,0.16099966044791503,0.9795559629902447,0.9801099370899867,0.9753394343078573,0.05800081944658757
scale_factor,0.35,96,drtm_tpcc_scale_factor,0.0,0.020833333333333332,0.017067379704129967,0.9404530615383303,0.9593419143653245,0.8442769724906604,0.24413599717797618
shards,0.20,23,janus-Janus_tpcc_shards,1.25,0.5597619047619047,0.1252912651956135,0.955801103792088,0.997554385471147,0.5539142446603007,0.6297848910883959
threads,0.10,63,cicada-Cicada_ycsb_threads,2.0,0.1,0.022233304293380385,0.9228232541022933,0.9418230807521671,0.7849582581132823,0.09788254041298064
req_per_query,0.50,4,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0064722265235723775,0.9228232541022933,0.9220638997882548,0.9016992900898836,0.01655409701046207
cross_warehouse,0.90,59,drtm_tpcc_cross_warehouse,0.0,0.0,0.007009825425811703,0.9404530615383303,0.9439227377667879,0.9108421832032085,0.04814685086585516
clients,0.25,15,janus-Janus_tpcc_clients,0.25,0.061904761904761914,0.08596957636528885,0.955801103792088,0.9837226520327378,0.48798592740113644,0.40794781595862517
node,0.40,59,drtm_tpcc_node,0.3333333333333333,0.37083333333333335,0.04918784358665481,0.9404530615383303,0.9574786877007281,0.8717281621445309,0.17464358328435334
rw,0.35,86,star_ycsb_rw,0.0,0.06666666666666667,0.012714250777551228,0.9641920557079284,0.9648918803067258,0.9647712907118169,0.022500402620351714
min_wal_size,0.50,24,postgresql_tpcc_min_wal_size,0.0,0.0,0.12560945586579347,0.998519743400367,0.998961482301959,0.9974866350775556,0.020022145126155022
threads,0.85,50,star_ycsb_threads,0.0,0.1,0.008624078348264924,0.9641920557079284,0.9619191735551438,0.9581232164806283,0.0024680311984482885
threads,0.30,16,star_ycsb_threads,0.0,0.03333333333333333,0.020133366763766702,0.9641920557079284,0.97021218155317,0.9198582107074685,0.024626904193157207
clients,0.70,42,janus-Janus_tpcc_clients,0.0,0.03333333333333333,0.007832207277045616,0.955801103792088,0.9617375655596893,0.8989973789013125,0.1174044416956538
terminal,0.75,2,postgresql_tpcc_terminal,3.0,0.1875,0.3099272174021906,0.998519743400367,0.9976621164606619,0.996035236262665,0.01347435186288315
terminal,0.80,45,postgresql_tpcc_terminal,0.0,0.0,0.020470035019476418,0.998519743400367,0.998477313094421,0.9977446876890735,0.013090974181022175
max_wal_size,0.25,80,postgresql_tpcc_max_wal_size,0.0,0.0,0.035386167657579404,0.998519743400367,0.9987591250060078,0.997069027001545,0.023083952568170585
shared_buffer,0.60,52,postgresql_tpcc_shared_buffer,3.0,0.1875,0.32845906427038046,0.998519743400367,0.9976268111088599,0.9963782011326926,0.022560421260701458
value_size,0.50,7,herd_ycsb_value_size,0.0,0.0,0.02737576770099248,0.9795559629902447,0.980156880998981,0.9832850048782565,0.0037460182507746964
ReadRatio,0.75,84,silo_ycsb_ReadRatio,0.5,0.03333333333333333,0.01253944094333874,0.9966707859675427,0.9988378048463205,0.9696032893059107,0.07308543834862471
dist,0.35,72,calvin-Calvin_tpcc_dist,0.5,0.5,0.006305945138143754,0.805957535218111,0.8391672574522523,0.7359875947140622,0.18836143989540824
threads,0.25,79,aria-Aria_tpcc_threads,0.0,0.0,0.0013552039662432236,0.9960699191676947,0.996539611976592,0.9942172541428427,0.011930780578280231
put_percent,0.05,9,herd_ycsb_put_percent,0.0,0.0,0.39660823718876115,0.9795559629902447,0.9915191674444312,0.9051439295229244,0.016125821723044165
num_keys,0.35,58,herd_ycsb_num_keys,0.0,1.0,0.018109557392721465,0.9795559629902447,0.9796101993790742,0.9816296144092885,0.004520374904143254
value_size,0.75,35,herd_ycsb_value_size,0.0,1.0,0.02343581914869941,0.9795559629902447,0.9784965507408425,0.980433321350666,0.006544890394608038
partition_num,0.55,73,star_tpcc_partition_num,0.6666666666666666,0.3611111111111111,0.013168026681684902,0.9891328938680841,0.9936219871827953,0.966816314896126,0.0
partition_num,0.90,43,star_tpcc_partition_num,0.0,0.027777777777777776,0.014820770593304694,0.9891328938680841,0.9897779616299138,0.9666208394083858,0.05218674761033484
dist,0.10,61,calvin-Calvin_tpcc_dist,0.5,1.0,0.026080094827727246,0.805957535218111,0.9619729499413633,0.8221549369452367,0.2603508833885084
put_percent,0.55,37,herd_ycsb_put_percent,0.0,0.0,0.0022713849620626947,0.9795559629902447,0.9797295278730936,0.9835659869919097,0.0028548583755878543
servers,0.60,39,gam_tpcc_servers,0.6666666666666666,0.37777777777777777,0.007582055912626243,0.9571731790672277,0.967920484282487,0.9150736062270881,0.24287655625987675
nclients,0.50,27,tapir_ycsb_nclients,0.0,0.0,0.0730389842295194,0.9635074374070052,0.9713652398707178,0.8908756313382324,0.1732958009233483
nrep,0.35,53,tapir_ycsb_nrep,0.0,1.0,0.023182643421343102,0.9635074374070052,0.977389218621243,0.8970483216486573,0.23378132596220158
threads,0.80,22,cicada-Cicada_ycsb_threads,0.0,0.0,0.0005607303238172878,0.9228232541022933,0.9234936825252945,0.914313690537968,0.01219775881669383
threads,0.25,1,aria-Aria_tpcc_threads,0.0,0.0,0.0003990716480353207,0.9960699191676947,0.9967444647043296,0.9946536668223683,0.01930968884138151
nShard,0.90,1,tapir_ycsb_nShard,1.0,0.0,0.006719752851827687,0.9635074374070052,0.9698413888580946,0.9276205198884906,0.07772251684733078
remote,0.30,76,silo-Silo_tpcc_remote,1.0,0.5777777777777777,0.03614316662894945,0.9834710484572299,0.9885869667856895,0.695937899351343,0.2163928599659205
chunk_size,0.95,55,mysql_tpcc_chunk_size,0.0,0.0,0.008657530402088803,0.998218669377621,0.9982860899991597,0.9978378798444671,0.013846643675968303
zipf_theta,0.20,76,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.02946426903221741,0.9228232541022933,0.94507517107498,0.9131554513788875,0.043875028429785703
warehouse,0.70,58,silo-Silo_tpcc_warehouse,0.5,0.5222222222222221,0.08494486606991442,0.9834710484572299,0.9809008228024806,0.9722648285168715,0.0855835166473278
num_chunk,0.50,86,mysql_tpcc_num_chunk,0.0,0.0,0.036807874425742876,0.998218669377621,0.9986688273258432,0.996066080760282,0.02957952104604848
num_chunk,0.65,92,mysql_tpcc_num_chunk,0.0,0.0,0.013829186768102214,0.998218669377621,0.9985255627686846,0.9976499914458387,0.01975788167241194
zipf,0.25,88,star_ycsb_zipf,0.0,0.1,0.046435209006031486,0.9641920557079284,0.9732004553215537,0.9366412287330731,0.017128964388832893
chunk_size,0.30,22,mysql_tpcc_chunk_size,0.0,0.5,0.021869963506241902,0.998218669377621,0.9989929610284698,0.9919223826008873,0.08772798322092362
zipf,0.10,15,star_ycsb_zipf,0.0,0.06666666666666667,0.04568641378571403,0.9641920557079284,0.9909541430999756,0.7837378881427337,0.06469624321460266
terminal,0.65,80,postgresql_tpcc_terminal,0.0,0.0,0.06911209678256203,0.998519743400367,0.9984839449221987,0.9979945913654135,0.014355805617003475
shards,0.40,98,janus-Janus_tpcc_shards,0.5,0.06220238095238096,0.08786550205528605,0.955801103792088,0.9690554697884612,0.8654750126757427,0.22766483006666072
terminal,0.25,91,postgresql_tpcc_terminal,0.0,0.0,0.0893048200026032,0.998519743400367,0.9984725357739574,0.9959000835057349,0.03071422713514743
max_wal_size,0.75,49,postgresql_tpcc_max_wal_size,0.0,0.0,0.02319382738846676,0.998519743400367,0.9984419562482069,0.9978630825934272,0.025750303167867417
shared_buffer,0.40,82,postgresql_tpcc_shared_buffer,0.0,0.0,0.14933161420388186,0.998519743400367,0.9987837299864544,0.9971725149842947,0.027495676836132854
effective_cache_size,0.45,30,postgresql_tpcc_effective_cache_size,0.0,0.0,0.15791385598563978,0.998519743400367,0.998777319803796,0.9975963634124244,0.017260800529555698
Distributed,0.65,93,aria-Aria_tpcc_Distributed,0.0,0.0,0.00048377946480038236,0.9960699191676947,0.996209168408742,0.9956183692478299,0.0042106764285644305
nnodes,0.15,66,calvin-Calvin_tpcc_nnodes,0.5,1.0,0.03735859739033301,0.805957535218111,0.8775280305446834,0.7234445729316057,0.16475209067470395
value_size,0.90,30,herd_ycsb_value_size,0.0,0.0,0.015012873024409124,0.9795559629902447,0.980240661793565,0.9799007333118953,0.004079281569763449
dist,0.20,93,calvin-Calvin_tpcc_dist,0.0,1.0,0.057666047978171237,0.805957535218111,0.9147933077984601,0.8550821875977591,0.2872530224098264
WH,0.40,84,calvin-Calvin_tpcc_WH,0.0,0.0,0.03403166687151424,0.805957535218111,0.8225492960426372,0.6795754862611887,0.06130243734193512
WH,0.50,87,aria-Aria_tpcc_WH,0.0,0.0,0.0010536463398412854,0.9960699191676947,0.9965693744229728,0.9958755854847126,0.018818276819950297
num_keys,0.75,87,herd_ycsb_num_keys,0.0,1.0,0.008464077455393015,0.9795559629902447,0.9783284676007176,0.9827502144139729,0.0056458190277258735
cross,0.90,4,star_tpcc_cross,0.0,0.027777777777777776,0.008141892915150334,0.9891328938680841,0.9921988336869366,0.9688512878952448,0.020886775324925128
ReadRatio,0.85,64,tapir_ycsb_ReadRatio,0.0,0.0,0.013921626382256108,0.9635074374070052,0.9628313526322378,0.9602173366221926,0.07329284873151776
cross,0.65,64,star_tpcc_cross,0.6666666666666666,0.3611111111111111,0.007268453107829698,0.9891328938680841,0.9929284093234649,0.9681693353741163,0.0
threads,0.60,45,gam_tpcc_threads,0.0,0.0,0.010596344762444171,0.9571731790672277,0.9635592821617347,0.9036811031861164,0.09245183105939088
cross,0.20,38,gam_tpcc_cross,1.3333333333333333,0.7206349206349206,0.004359733279379302,0.9571731790672277,0.9897236246608403,0.40413172734895486,0.4667056806747505
zipf,0.80,9,herd_ycsb_zipf,0.0,1.0,0.008933682373367668,0.9795559629902447,0.9779539986224215,0.9801212353703989,0.0023056569063761856
partition_num,0.70,8,star_ycsb_partition_num,0.0,0.06666666666666667,0.004374184389581093,0.9641920557079284,0.9628279000757716,0.9518015192622661,0.01634476503458817
total_count,0.65,16,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0007166081196737784,0.9228232541022933,0.9255532749331634,0.9205161156444711,0.021822886638801355
remote,0.75,51,silo-Silo_tpcc_remote,0.5,0.5,0.09005579916642825,0.9834710484572299,0.9764449081245994,0.9750530918903574,0.045457389011501814
req_per_query,0.35,84,cicada-Cicada_ycsb_req_per_query,1.0,0.1,0.02276695119766181,0.9228232541022933,0.92780213995178,0.9103318419693958,0.017522390348503464
cross,0.75,9,star_ycsb_cross,0.0,0.03333333333333333,0.004343037140876305,0.9641920557079284,0.9634499092554863,0.9613845540687872,0.01372121042489763
