stratified_term,sample_ratio,random,split,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
warehouses,0.60,0,5,gam_tpcc_warehouses,0.3333333333333333,0.3611111111111111,0.06211601188374466,0.9571731790672277,0.9807101231594131,0.906508842887696,0.14168128429488883
nnodes,0.20,3,8,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.015810753803374752,0.805957535218111,0.7481536144528849,0.6686063766509374,0.11541680580836655
nclients,0.80,1,0,tapir_ycsb_nclients,1.0,0.125,0.005683222485082601,0.9635074374070052,0.9745109496087111,0.9157826555614659,0.14908819044862587
cross,0.45,4,6,star_tpcc_cross,0.3333333333333333,0.07222222222222223,0.026854630192785542,0.9891328938680841,0.9977296505359136,0.8333518769102561,0.2623500346128648
keys,0.65,9,2,silo_ycsb_keys,1.5,0.5866666666666667,0.0466095465581656,0.9966707859675427,0.9991886273257562,0.9224183001119111,0.17172214387644036
nclients,0.85,9,3,tapir_ycsb_nclients,1.0,0.125,0.0033522652688394994,0.9635074374070052,0.9652806464621626,0.931884108744612,0.10418815647879487
total_count,0.85,6,3,cicada-Cicada_ycsb_total_count,0.0,0.0,0.005906458484188526,0.9228232541022933,0.925655850025936,0.9088457507492114,0.0018243840015072655
zipf,0.65,3,4,star_ycsb_zipf,0.0,0.03333333333333333,0.011701479503999745,0.9641920557079284,0.9656245289025939,0.9502169048590206,0.004082490807089883
node,0.40,0,6,drtm_tpcc_node,0.0,0.34375,0.015432993828399863,0.9404530615383303,0.9612649152957257,0.9032222448067023,0.20645468129894307
cross,0.50,6,9,star_ycsb_cross,0.0,0.06666666666666667,0.010782109224806519,0.9641920557079284,0.9673111113012792,0.944979799325784,0.01237736250712373
terminal,0.65,2,0,mysql_tpcc_terminal,0.0,0.0,0.006385521331894323,0.998218669377621,0.9984765816574582,0.9968410242507537,0.020243955773270875
terminal,0.25,9,7,mysql_tpcc_terminal,0.0,0.5,0.11239620521512128,0.998218669377621,0.9981501187708318,0.8424565381379856,0.2711608400486215
clients,0.20,3,8,janus-Janus_tpcc_clients,0.75,0.35,0.11690606408074389,0.955801103792088,0.9951796129836785,0.4876449768305102,0.4749718889195528
threads,0.50,1,0,star_ycsb_threads,0.0,0.1,0.002926275988128002,0.9641920557079284,0.9678359603762094,0.9521881983231566,0.035195955455514516
threads,0.35,4,8,janus-Janus_tpcc_threads,0.25,0.05386904761904763,0.05235086020441898,0.955801103792088,0.9596806625043818,0.9025360159325085,0.2891195696708089
shared_buffer,0.50,0,7,postgresql_tpcc_shared_buffer,0.0,0.0,0.041517644749347604,0.998519743400367,0.9987720663556623,0.9978705124699516,0.016855290266637457
max_wal_size,0.35,2,6,postgresql_tpcc_max_wal_size,0.0,0.0,0.025653905531271337,0.998519743400367,0.9992074568429851,0.9972057946470612,0.03365899391832872
min_wal_size,0.80,5,4,postgresql_tpcc_min_wal_size,0.0,0.0,0.13724312423200036,0.998519743400367,0.9975406194866655,0.9967883716577612,0.010499828371689168
effective_cache_size,0.95,1,9,postgresql_tpcc_effective_cache_size,0.0,0.0,0.040938000774652705,0.998519743400367,0.9981936329752452,0.9981011556128919,0.008371239696051802
shared_buffer,0.75,7,1,postgresql_tpcc_shared_buffer,3.0,0.1875,0.3089134780090196,0.998519743400367,0.9974549705837827,0.9971854565112728,0.011269357379158185
shared_buffer,0.85,7,2,postgresql_tpcc_shared_buffer,0.0,0.0,0.04158544635442252,0.998519743400367,0.9985525463560841,0.9980671493147893,0.009618402562301176
WH,0.95,9,2,calvin-Calvin_tpcc_WH,0.0,0.0,0.0055329508087181845,0.805957535218111,0.8058737106422293,0.7812316183938935,0.03563180881530383
value_size,0.55,8,9,herd_ycsb_value_size,0.0,0.0,0.008835134412576329,0.9795559629902447,0.9813686254481024,0.9734130739768165,0.008191433841009621
num_keys,0.80,7,7,herd_ycsb_num_keys,0.0,1.0,0.0010354031180039858,0.9795559629902447,0.9790987113594253,0.9825433740875616,0.009982104807296888
num_keys,0.60,1,5,herd_ycsb_num_keys,0.0,1.0,0.01036821970827384,0.9795559629902447,0.9776218739661003,0.977942997022671,0.012035931202055317
zipf,0.10,4,7,herd_ycsb_zipf,0.0,0.0,0.00612820797875524,0.9795559629902447,0.989525744025078,0.9776112520697033,0.018820405414614716
put_percent,0.65,9,2,herd_ycsb_put_percent,0.0,0.0,0.010060759608995662,0.9795559629902447,0.9773996755325114,0.9824035402180201,0.009588225488058377
partition_num,0.65,3,5,star_tpcc_partition_num,0.3333333333333333,0.027777777777777776,0.004280138559950168,0.9891328938680841,0.9905964702690694,0.9697697621404274,0.06656639348675672
keys,0.90,0,1,silo_ycsb_keys,0.0,0.0,0.006087533806387241,0.9966707859675427,0.9978709354233225,0.9840797979848058,0.0437049023707457
nrep,0.55,3,6,tapir_ycsb_nrep,1.0,0.125,0.005650645645907587,0.9635074374070052,0.9735695758076878,0.9585583555272899,0.15563205763151222
nrep,0.60,1,3,tapir_ycsb_nrep,0.0,0.0,0.025155467342932697,0.9635074374070052,0.9711507144555781,0.942434706001268,0.1169901132540927
nclients,0.50,0,3,tapir_ycsb_nclients,0.0,1.0,0.06274188993566918,0.9635074374070052,0.9728605753602442,0.9024547549969623,0.1745522699155192
warehouse,0.60,5,1,silo-Silo_tpcc_warehouse,0.0,0.044444444444444446,0.030621474604928423,0.9834710484572299,0.9936128488529415,0.906406963847906,0.07597510083340331
threads,0.30,5,3,drtm_tpcc_threads,0.0,0.020833333333333332,0.03563824057802214,0.9404530615383303,0.9774630967134132,0.8407430499705615,0.30847335003962145
read_ratio,0.90,5,0,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0014773934335176875,0.9228232541022933,0.9259604807757957,0.9065188256781233,0.009318150937359314
threads,0.80,8,9,drtm_tpcc_threads,0.0,0.34375,0.017700966633473175,0.9404530615383303,0.9543583297177732,0.8329826589198953,0.0945310548362351
req_per_query,0.90,6,8,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.003294283661692793,0.9228232541022933,0.9226567564661435,0.9162257616019976,0.015105345837243104
ReadRatio,0.40,6,6,tapir_ycsb_ReadRatio,0.0,1.0,0.05949106224844322,0.9635074374070052,0.9697584750529484,0.9141081633743215,0.2763619465311874
rw,0.55,1,2,star_ycsb_rw,0.0,0.03333333333333333,0.002207076194030655,0.9641920557079284,0.9680253864267392,0.9388605741517085,0.004083489291494603
replica,0.85,9,0,janus-Janus_tpcc_replica,0.0,0.08214285714285714,0.005102988568721198,0.955801103792088,0.964337556489524,0.8885596016949471,0.05453108813059672
replica,0.70,6,5,janus-Janus_tpcc_replica,0.0,0.034523809523809526,0.0148878564108701,0.955801103792088,0.9611248671808618,0.8485089968330839,0.11646999264804819
threads,0.60,3,4,janus-Janus_tpcc_threads,0.0,0.05357142857142857,0.005129861941263809,0.955801103792088,0.9685098051716339,0.9084236461786215,0.28984476033185885
num_chunk,0.45,7,0,mysql_tpcc_num_chunk,0.0,0.5,0.039253542953733594,0.998218669377621,0.9988421606636496,0.9959822444229849,0.03410589884961898
cross,0.45,6,4,star_ycsb_cross,0.0,0.03333333333333333,0.0009164956582568551,0.9641920557079284,0.9637623261812994,0.9474225850126101,0.010562338049392774
threads,0.85,4,8,janus-Janus_tpcc_threads,0.0,0.019047619047619046,0.009179317979690627,0.955801103792088,0.9620588114437794,0.9042910346011555,0.07293810642593598
min_wal_size,0.95,2,5,postgresql_tpcc_min_wal_size,0.0,0.0,0.047030103511726096,0.998519743400367,0.9984033698593164,0.9973512533768107,0.009144038328723347
max_wal_size,0.75,3,5,postgresql_tpcc_max_wal_size,0.0,0.0,0.030028106801625487,0.998519743400367,0.998606742440674,0.9979949223653641,0.012259221603452275
value_size,0.10,9,2,herd_ycsb_value_size,0.0,0.0,0.0007590599026537914,0.9795559629902447,0.9868150277532064,0.9752275757894497,0.029708504841255312
WH,0.95,8,0,aria-Aria_tpcc_WH,0.0,0.0,0.00018534567593841977,0.9960699191676947,0.9962415820099928,0.9950751849101236,0.005428104579104781
threads,0.40,2,2,aria-Aria_tpcc_threads,0.0,0.0,0.0010997666335426093,0.9960699191676947,0.9964813189155213,0.9953949269723137,0.012470743586224908
Distributed,0.75,0,1,aria-Aria_tpcc_Distributed,0.0,0.0,0.0003990123590835726,0.9960699191676947,0.9960959251500819,0.9959707395559148,0.0044136687748181636
cross,0.45,6,0,gam_tpcc_cross,0.3333333333333333,0.3611111111111111,0.02140223527525595,0.9571731790672277,0.9819923105748731,0.8957641953681456,0.17828134792161093
servers,0.70,5,3,gam_tpcc_servers,0.0,0.3333333333333333,0.0128410084186443,0.9571731790672277,0.9584715539783956,0.9284481164480731,0.07297739761140036
threads,0.45,2,5,star_tpcc_threads,0.6666666666666666,0.4166666666666667,0.04377759196704549,0.9891328938680841,0.9948411776563798,0.9118042267501976,0.6886865232618463
cross,0.50,7,2,gam_tpcc_cross,1.3333333333333333,0.39166666666666666,0.006809833513175184,0.9571731790672277,0.9831928098771782,0.6631979644016661,0.04061488625871823
partition_num,0.50,3,5,star_tpcc_partition_num,0.6666666666666666,0.4444444444444444,0.011928585794941056,0.9891328938680841,0.9939994122286867,0.9194337176696972,0.09359514646742469
servers,0.80,9,6,gam_tpcc_servers,0.0,0.0,0.015624287159234996,0.9571731790672277,0.9583379426405871,0.9476194923327342,0.10482683574254736
keys,0.50,5,5,tapir_ycsb_keys,2.0,0.125,0.07085653268258932,0.9635074374070052,0.9666751809343632,0.8946483637307142,0.16192778952347775
warehouse,0.55,8,2,silo-Silo_tpcc_warehouse,0.5,1.011111111111111,0.10481553859841486,0.9834710484572299,0.9858331593378941,0.9407160643448625,0.0915808713888614
threads,0.45,4,6,silo-Silo_tpcc_threads,1.0,1.0444444444444443,0.16231077783541165,0.9834710484572299,0.9883427818807575,0.9567530030544226,0.1994786472271414
read_ratio,0.90,0,9,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.0010258740414350875,0.9228232541022933,0.9244479783136429,0.9102193723746048,0.014902859145312284
threads,0.55,8,0,star_ycsb_threads,0.0,0.06666666666666667,0.00931256939589431,0.9641920557079284,0.9687909327748373,0.9219242631186988,0.012880633823651061
threads,0.80,7,8,drtm_tpcc_threads,0.0,0.010416666666666666,0.013868312349453266,0.9404530615383303,0.9405644700616909,0.9271036013936079,0.07133532769027047
shards,0.75,8,8,janus-Janus_tpcc_shards,0.0,0.041666666666666664,0.0049643124879917705,0.955801103792088,0.962176411148567,0.9359898890361357,0.04843575191778857
clients,0.85,8,4,janus-Janus_tpcc_clients,0.0,0.0380952380952381,0.005058190948275046,0.955801103792088,0.9619671400809277,0.7692359135983449,0.16120699717996734
threads,0.55,9,0,star_ycsb_threads,0.0,0.1,0.005871744107499188,0.9641920557079284,0.9643536574041911,0.9551433488461158,0.009528286693358362
threads,0.15,4,5,cicada-Cicada_ycsb_threads,2.0,0.13333333333333333,0.007543039466884505,0.9228232541022933,0.9367144620946237,0.8887828162156054,0.09276313043681672
read_ratio,0.10,7,7,cicada-Cicada_ycsb_read_ratio,1.0,0.06666666666666667,0.041845893421702085,0.9228232541022933,0.9303096434701436,0.8264213466336843,0.0506392964849074
shards,0.20,9,1,janus-Janus_tpcc_shards,0.5,0.37023809523809526,0.04178562508544379,0.955801103792088,0.9967163943605674,0.5925428406649574,0.5375231592248403
cross,0.50,1,0,star_ycsb_cross,0.0,0.03333333333333333,0.01033361580452763,0.9641920557079284,0.9657029108332458,0.9469915979310843,0.015142140342361348
WH,0.65,5,9,mysql_tpcc_WH,0.0,0.0,0.016928294133215088,0.998218669377621,0.9983783320350427,0.9969308788650889,0.01942183640446499
zipf,0.10,2,4,star_ycsb_zipf,0.0,0.1,0.07770746937786344,0.9641920557079284,0.9852345516497183,0.9352519020004505,0.0735002620901318
threads,0.85,6,2,janus-Janus_tpcc_threads,0.0,0.036904761904761905,0.012749055547990669,0.955801103792088,0.9567902011086177,0.9194544201733486,0.07544353549895623
read_ratio,0.05,4,2,cicada-Cicada_ycsb_read_ratio,2.0,0.17777777777777776,0.05078500439545269,0.9228232541022933,0.9641587485108704,0.8202205946186509,0.2075347059265771
effective_cache_size,0.95,2,5,postgresql_tpcc_effective_cache_size,0.0,0.0,0.029197298077749068,0.998519743400367,0.9983079221745581,0.9980049769263655,0.009880897896603846
zipf,0.05,0,2,herd_ycsb_zipf,0.0,0.0,0.036913567907643,0.9795559629902447,0.9950914472804683,0.9190794073825165,0.04375237579773261
zipf,0.05,0,4,herd_ycsb_zipf,0.0,1.0,0.0049054539334870695,0.9795559629902447,0.9803083152670653,0.9856592239064546,0.05667365445270281
WH,0.55,2,2,calvin-Calvin_tpcc_WH,0.0,0.0,0.012742697579313414,0.805957535218111,0.8168800021622314,0.8200948160600463,0.09822053638152989
dist,0.55,1,7,calvin-Calvin_tpcc_dist,0.0,0.0,0.010047156964154383,0.805957535218111,0.8252267219006686,0.807520710833903,0.09560719286182773
Distributed,0.35,3,7,aria-Aria_tpcc_Distributed,0.0,0.0,0.00027716474723027407,0.9960699191676947,0.9961106653088773,0.995377291230584,0.014251181583182393
threads,0.60,0,2,silo_ycsb_threads,1.5,0.52,nan,0.9966707859675427,0.9998524678584468,0.6243697151952757,nan
servers,0.55,2,4,gam_tpcc_servers,0.6666666666666666,0.3611111111111111,0.012316549166968505,0.9571731790672277,0.971062575217609,0.8795040697825961,0.05590024092825094
WH,0.45,5,9,calvin-Calvin_tpcc_WH,0.0,0.0,0.00487378947629899,0.805957535218111,0.80974077211913,0.865241982296145,0.07051385060328733
threads,0.60,2,4,cicada-Cicada_ycsb_threads,0.0,0.0,0.011851443306180709,0.9228232541022933,0.9281135747466865,0.909387033998853,0.024395134737007947
cross,0.55,1,0,star_tpcc_cross,0.0,0.4444444444444444,0.007200927499126236,0.9891328938680841,0.9916499082616156,0.1692098637206323,0.3367195970839288
servers,0.95,7,5,gam_tpcc_servers,0.0,0.0,0.021278712105161537,0.9571731790672277,0.9586262698383747,0.9011145151249328,0.0670452085829073
servers,0.50,8,7,gam_tpcc_servers,0.0,0.0,0.0276920772187467,0.9571731790672277,0.9793895144930319,0.8254743414141091,0.17232032736378303
node,0.35,5,3,drtm_tpcc_node,0.3333333333333333,0.3541666666666667,0.026424541845198393,0.9404530615383303,0.9691094704893377,0.8720953308771966,0.13672629933099528
ReadRatio,0.45,4,1,tapir_ycsb_ReadRatio,0.0,1.0,0.1185870210594904,0.9635074374070052,0.9591273457581986,0.9255583208480308,0.3474120493861904
total_count,0.50,8,6,cicada-Cicada_ycsb_total_count,0.0,0.0,0.004044715748922123,0.9228232541022933,0.9239138790494286,0.9269139492874302,0.01684165389152362
nShard,0.35,4,5,tapir_ycsb_nShard,1.0,0.0,0.014625702339514796,0.9635074374070052,0.9600606325101094,0.8973862781951663,0.2502946778479481
threads,0.55,1,3,drtm_tpcc_threads,0.0,0.020833333333333332,0.021072581756535935,0.9404530615383303,0.9558957161547759,0.8761224111431589,0.16773393769012176
req_per_query,0.45,0,5,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0048665179146783755,0.9228232541022933,0.9332542533547269,0.9253374995128286,0.019518326291105784
WH,0.80,8,7,mysql_tpcc_WH,0.0,0.0,0.026618523682547163,0.998218669377621,0.9983672797743103,0.9977713859494581,0.014656836185901558
WH,0.50,1,6,mysql_tpcc_WH,0.0,0.0,0.006610823646373554,0.998218669377621,0.9986289932214679,0.9977721782826552,0.02072800430884545
threads,0.20,0,8,star_ycsb_threads,0.0,0.16666666666666666,0.011091023490803847,0.9641920557079284,0.9781109854129718,0.938916139954733,0.04175723790089063
replica,0.70,2,7,janus-Janus_tpcc_replica,0.0,0.05119047619047619,0.011465425053339688,0.955801103792088,0.9647594964888128,0.9116451014855756,0.16243012817924227
replica,0.95,6,9,janus-Janus_tpcc_replica,0.0,0.030952380952380953,0.007639723342189424,0.955801103792088,0.9544762447416332,0.9340612981283569,0.08101310054306082
threads,0.90,4,6,janus-Janus_tpcc_threads,0.0,0.030952380952380953,0.014265838357996968,0.955801103792088,0.9628931439428423,0.8934701524533055,0.08136049788987641
max_wal_size,0.70,4,2,postgresql_tpcc_max_wal_size,0.0,0.0,0.09890730044081486,0.998519743400367,0.9987303425156626,0.9982816136338569,0.030091531303649277
min_wal_size,0.70,6,3,postgresql_tpcc_min_wal_size,0.0,0.0,0.06658061490323763,0.998519743400367,0.9974646004636124,0.9967893705495731,0.013474242553704913
terminal,0.30,3,3,postgresql_tpcc_terminal,0.0,0.0,0.041574507088896095,0.998519743400367,0.9987366483078252,0.9978450848354935,0.013678760897409353
put_percent,0.15,8,2,herd_ycsb_put_percent,0.0,0.0,0.054184756139939005,0.9795559629902447,0.9853682444544968,0.9705571909720094,0.020101668849112908
zipf,0.30,9,6,herd_ycsb_zipf,0.0,0.0,0.03698281358419131,0.9795559629902447,0.9791621340850188,0.957066088443612,0.017401619354936115
ReadRatio,0.55,1,0,silo_ycsb_ReadRatio,1.0,0.02,0.008899638904283802,0.9966707859675427,0.9998833745272256,0.7675401862574148,0.10667529147215549
num_keys,0.30,7,6,herd_ycsb_num_keys,0.0,1.0,0.01611129028079694,0.9795559629902447,0.983680028639604,0.9589432606820586,0.02893116239762572
zipf,0.50,3,7,herd_ycsb_zipf,0.0,0.0,0.02203039177965538,0.9795559629902447,0.9769291177940487,0.9738322045003991,0.020931519325109504
WH,0.15,8,6,calvin-Calvin_tpcc_WH,0.5,1.0,0.08714771495831938,0.805957535218111,0.8658527424484521,0.35238340945214686,0.3293786322944213
ReadRatio,0.85,2,1,tapir_ycsb_ReadRatio,1.0,0.125,0.015950666291166482,0.9635074374070052,0.9657823222606678,0.9370277289949319,0.013320020558030277
partition_num,0.35,9,0,star_tpcc_partition_num,1.0,0.6944444444444443,0.034034093552662376,0.9891328938680841,0.9893797438977309,0.8923361169858723,0.0
nclients,0.90,0,8,tapir_ycsb_nclients,0.0,1.0,0.0104965856343259,0.9635074374070052,0.9642385174546644,0.9603754742524414,0.08373033425053655
ReadRatio,0.75,7,4,tapir_ycsb_ReadRatio,1.0,0.125,0.0031618554008593924,0.9635074374070052,0.9665737657763626,0.9512452662774824,0.15750141321169453
cross,0.70,0,7,gam_tpcc_cross,0.0,0.0,0.003751292144262161,0.9571731790672277,0.9685848260261747,0.9062503984709971,0.08937661630803952
threads,0.95,1,8,silo-Silo_tpcc_threads,0.0,0.011111111111111112,0.038028479803745435,0.9834710484572299,0.9845643524940888,0.9731506770142165,0.033476598296063614
threads,0.45,4,0,drtm_tpcc_threads,0.0,0.3645833333333333,0.024834218470682966,0.9404530615383303,0.9546506123167562,0.8592221980168347,0.2095403612423351
threads,0.60,5,6,silo-Silo_tpcc_threads,0.0,0.6111111111111112,0.08325011431642823,0.9834710484572299,0.9944708118805357,0.8695192902874116,0.23398093049174704
cross,0.90,3,8,star_ycsb_cross,0.0,0.03333333333333333,0.003084705549506822,0.9641920557079284,0.9641723056292801,0.9613017877033163,0.00482555311182794
threads,0.85,9,1,drtm_tpcc_threads,0.0,0.020833333333333332,0.01653125222949024,0.9404530615383303,0.94460271653952,0.9078628524809312,0.07078735247716682
threads,0.95,8,5,cicada-Cicada_ycsb_threads,0.0,0.0,0.0054252781690596885,0.9228232541022933,0.9232893632622075,0.9217272302632074,0.009566985240791234
servers,0.30,4,2,star_ycsb_servers,0.0,0.03333333333333333,0.030499087375248923,0.9641920557079284,0.9703813026020339,0.9294007987903885,0.012038866550116866
req_per_query,0.50,7,2,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.00423693696074201,0.9228232541022933,0.9287428826201306,0.9106161465049096,0.017053712972059102
threads,0.35,2,2,silo-Silo_tpcc_threads,0.5,0.0938888888888889,0.15272180283255188,0.9834710484572299,0.9980790729158299,0.7172183526514108,0.1657949295226782
threads,0.65,1,9,star_ycsb_threads,0.0,0.03333333333333333,0.008346367905648272,0.9641920557079284,0.966628033825534,0.9518796612606928,0.01268241799657545
node,0.70,6,1,drtm_tpcc_node,0.3333333333333333,0.34375,0.015596624606285303,0.9404530615383303,0.9493071926000594,0.877873132223056,0.073863982036011
terminal,0.85,4,4,mysql_tpcc_terminal,0.0,0.0,0.012829931982675041,0.998218669377621,0.9984677244083177,0.9964466270956224,0.011853163313969637
replica,0.20,2,8,janus-Janus_tpcc_replica,0.75,0.3464285714285714,0.11909690098794955,0.955801103792088,0.9969820782994379,0.5258300458457805,0.6071713132931015
min_wal_size,0.60,5,6,postgresql_tpcc_min_wal_size,0.0,0.0,0.08195214116875638,0.998519743400367,0.9987126104876521,0.9979007917926219,0.008895578599981635
num_keys,0.25,6,3,herd_ycsb_num_keys,0.0,1.0,0.05862426040182778,0.9795559629902447,0.9801872060844234,0.9782082454006171,0.010133004245288818
nnodes,0.90,0,7,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.012995345782038897,0.805957535218111,0.795103321496102,0.8477856140563982,0.020301599330392467
zipf,0.65,0,4,herd_ycsb_zipf,0.0,0.0,0.011255187552054013,0.9795559629902447,0.9804400377654329,0.9748954687124617,0.011850784068816678
zipf,0.75,5,5,herd_ycsb_zipf,0.0,0.0,0.029061240589153936,0.9795559629902447,0.9796439824724161,0.9761520750753203,0.005136963349422041
dist,0.60,0,0,calvin-Calvin_tpcc_dist,0.5,0.5,0.022953946116420806,0.805957535218111,0.8048634924082658,0.8177332413850066,0.05574315024864079
WH,0.60,1,1,aria-Aria_tpcc_WH,0.0,0.0,0.0007989871818347982,0.9960699191676947,0.9959971418431327,0.9957756179745999,0.0042304442821125415
cross,0.95,9,9,star_tpcc_cross,0.0,0.08333333333333333,0.02418756798278067,0.9891328938680841,0.989082658997123,0.984062823172529,0.024565449964370673
nnodes,0.15,7,2,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.07243874423156749,0.805957535218111,0.889369069790365,0.5765258460306478,0.17016997995830774
threads,0.70,7,6,gam_tpcc_threads,0.0,0.0,0.03142593294253724,0.9571731790672277,0.9630225662097264,0.9158304950157203,0.06383145214287983
warehouses,0.40,4,0,gam_tpcc_warehouses,1.3333333333333333,0.3888888888888889,0.01685957019495729,0.9571731790672277,0.9899692573752431,0.6058796176267511,0.1489579767530695
nclients,0.70,2,3,tapir_ycsb_nclients,0.0,0.0,0.02002517740612389,0.9635074374070052,0.9721798463545086,0.901591452694219,0.04358006665757319
threads,0.55,9,0,gam_tpcc_threads,0.6666666666666666,0.041666666666666664,0.03142259023789719,0.9571731790672277,0.9748572739166274,0.8403696389076835,0.10422882308841303
record_size,0.45,7,6,cicada-Cicada_ycsb_record_size,0.0,0.0,0.00969552044055072,0.9228232541022933,0.9227722952874337,0.9219469675315564,0.03549001263550206
servers,0.45,2,7,gam_tpcc_servers,0.3333333333333333,0.3333333333333333,0.04463251906701186,0.9571731790672277,0.9653850115665757,0.7492618142854126,0.1421333538910823
cross,0.60,8,3,gam_tpcc_cross,0.0,0.0,0.03685717086861826,0.9571731790672277,0.9707017395746328,0.3650498005656636,0.09916312215859786
warehouse,0.60,5,0,silo-Silo_tpcc_warehouse,0.0,0.05555555555555556,0.0394535556785007,0.9834710484572299,0.9933010763390749,0.9234605981523982,0.08913618049195185
record_size,0.90,1,0,cicada-Cicada_ycsb_record_size,0.0,0.0,0.0006369965887773887,0.9228232541022933,0.9224769080856824,0.9206412410841197,0.007342845815072942
rw,0.50,9,2,star_ycsb_rw,0.0,0.06666666666666667,0.0058941375685460096,0.9641920557079284,0.9658032585135439,0.9603224160650864,0.02077772836867117
terminal,0.35,2,9,mysql_tpcc_terminal,0.0,0.0,0.05080651526386093,0.998218669377621,0.9987744272752169,0.9958732577158793,0.027329768222233933
warehouses,0.30,6,8,gam_tpcc_warehouses,0.3333333333333333,0.011111111111111112,0.03318910403762556,0.9571731790672277,0.938166500117767,-0.5320408507432643,0.3785356739760199
shards,0.65,7,8,janus-Janus_tpcc_shards,0.0,0.04166666666666667,0.008341500982794181,0.955801103792088,0.958535335871668,0.9066390019457742,0.2956586112158598
zipf,0.80,5,8,star_ycsb_zipf,0.0,0.03333333333333333,0.006284141911876706,0.9641920557079284,0.9630347119408423,0.9586282409477329,0.005811217544151496
shards,0.25,5,7,janus-Janus_tpcc_shards,0.5,0.06220238095238096,0.12545191736865882,0.955801103792088,0.985735808946672,0.5536726786915664,0.3286316007339167
threads,0.25,0,1,star_ycsb_threads,0.0,0.1,0.007211642147772729,0.9641920557079284,0.9729917295235103,0.9658094094329585,0.019164042759423152
terminal,0.30,5,7,mysql_tpcc_terminal,0.0,0.5,0.02866553152449003,0.998218669377621,0.9990541162614446,0.9972136992253918,0.03365340090712067
min_wal_size,0.55,9,4,postgresql_tpcc_min_wal_size,0.0,0.0,0.06848955576012006,0.998519743400367,0.9986892470137986,0.9975962800845216,0.013103154258844563
terminal,0.95,7,7,postgresql_tpcc_terminal,0.0,0.0,0.06757961759936681,0.998519743400367,0.9985043110471155,0.998151239107733,0.008210813292522157
dist,0.75,5,9,calvin-Calvin_tpcc_dist,0.0,0.0,0.005285503983922052,0.805957535218111,0.7912718881306666,0.8061937446378713,0.05611256418848881
nnodes,0.50,1,8,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.024345397760397083,0.805957535218111,0.8259513250427405,0.7769326878723103,0.11886629224056822
threads,0.55,0,4,aria-Aria_tpcc_threads,0.0,0.0,0.0011443831169496432,0.9960699191676947,0.9964349878076205,0.9952176909988044,0.007558475809883669
value_size,0.60,7,1,herd_ycsb_value_size,0.0,1.0,0.006273885161605985,0.9795559629902447,0.9810960214659895,0.9808071407759725,0.012113853457196733
threads,0.55,5,5,aria-Aria_tpcc_threads,0.0,0.0,0.0008082314250515976,0.9960699191676947,0.9959892533178826,0.9960092860088914,0.00950431443036226
keys,0.85,0,0,silo_ycsb_keys,0.0,0.0,0.0310168173887026,0.9966707859675427,0.9982665082493825,0.986286539989407,0.04229350839170057
ReadRatio,0.35,9,9,silo_ycsb_ReadRatio,2.0,0.55,nan,0.9966707859675427,0.999978519363052,0.26577777122211854,nan
cross,0.55,6,5,star_tpcc_cross,0.6666666666666666,0.3611111111111111,0.016965207107828506,0.9891328938680841,0.996177835627008,0.9593586914339522,0.0
partition_num,0.45,2,1,star_tpcc_partition_num,1.3333333333333333,0.3611111111111111,nan,0.9891328938680841,0.9827691894173356,0.9055891811052597,nan
ReadRatio,0.50,6,8,tapir_ycsb_ReadRatio,1.0,0.125,0.008567052209714682,0.9635074374070052,0.9777735451346014,0.9227439381756615,0.1281814878960813
ReadRatio,0.90,8,5,tapir_ycsb_ReadRatio,0.0,0.0,0.009528106366631012,0.9635074374070052,0.9618082599085519,0.9576789235394987,0.16759234062726125
ReadRatio,0.80,7,7,tapir_ycsb_ReadRatio,1.0,0.125,0.0010720566550997956,0.9635074374070052,0.9691916156868907,0.9472319622209492,0.13047049564296975
threads,0.35,0,1,star_tpcc_threads,0.6666666666666666,0.45,0.017537771510018996,0.9891328938680841,0.9876682762916772,0.6534194034297485,0.28827990405525294
record_size,0.70,9,2,cicada-Cicada_ycsb_record_size,0.0,0.0,0.004599601399206205,0.9228232541022933,0.9280598080641569,0.9211424906064825,0.021717831463693892
read_ratio,0.95,0,5,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.004320946022320221,0.9228232541022933,0.9252102208926214,0.9113042919909045,0.011531350344201708
req_per_query,0.45,2,7,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.011966769833493707,0.9228232541022933,0.9323768518314046,0.9124968923692369,0.03526912824571805
shared_buffer,0.25,0,5,postgresql_tpcc_shared_buffer,0.0,0.0,0.0896757709157453,0.998519743400367,0.9993362522140762,0.995501854757728,0.030082349593176683
zipf,0.55,5,5,star_ycsb_zipf,0.0,0.1,0.013792171036164369,0.9641920557079284,0.9647865716169792,0.9512270482263683,0.008873348041029294
